fold,target_mode,status,reason,num_pairs_total,num_pairs_valid,mean_abs_delta,median_abs_delta,corr_aligned_vs_sem,same_sign_rate,same_sign_rate_strong_effect,num_pairs_strong_effect,same_sign_rate_sem_effect_present,num_pairs_sem_effect_present
1,observable_state,ok,,56,56,0.05595513559533272,0.03827818193868175,0.9988351730367949,0.30357142857142855,0.68,25,1.0,17
2,observable_state,ok,,56,56,0.06169987989998655,0.03900984451742609,0.9985184468567955,0.30357142857142855,0.5151515151515151,33,0.9444444444444444,18
3,observable_state,ok,,56,56,0.05461531236165883,0.0286077714400459,0.9986989593848337,0.30357142857142855,0.6071428571428571,28,0.8947368421052632,19
4,observable_state,ok,,56,56,0.04949829571651011,0.03212727475874784,0.9990837439419218,0.30357142857142855,0.6071428571428571,28,0.9444444444444444,18
5,observable_state,ok,,56,56,0.06325313213996683,0.04854696452319551,0.9986764190608235,0.30357142857142855,0.5,34,0.9444444444444444,18
