fold,target_mode,status,reason,num_pairs_total,num_pairs_valid,mean_abs_delta,median_abs_delta,corr_aligned_vs_sem,same_sign_rate,same_sign_rate_strong_effect,num_pairs_strong_effect,same_sign_rate_sem_effect_present,num_pairs_sem_effect_present
1,observable_state,ok,,182,182,0.036561988797645065,0.02494233748737669,0.9764100243614084,0.24725274725274726,0.7755102040816326,49,0.8292682926829268,41
2,observable_state,ok,,182,182,0.038418771458223734,0.028155382266945347,0.9710778292821617,0.25274725274725274,0.6779661016949152,59,0.8,45
3,observable_state,ok,,182,182,0.03753297532594135,0.024756978266990772,0.9686487046142693,0.23626373626373626,0.8,50,0.9444444444444444,36
4,observable_state,ok,,182,182,0.04081331620378643,0.03114703716108013,0.9710007712828986,0.25824175824175827,0.7017543859649122,57,0.8604651162790697,43
5,observable_state,ok,,182,182,0.039874054392926635,0.028037668438210907,0.9670739553495151,0.26373626373626374,0.6610169491525424,59,0.8604651162790697,43
