,missing_edges,extra_edges,correct_edges,orientation_errors,partial_orientations,correct_orientations,shd_strict,shd_partial,shd_edges_only,edge_precision,edge_recall,edge_f1,endpoint_precision,endpoint_recall,endpoint_f1,orientation_accuracy,interventional_agreement
1,2.0,0.0,5.0,1.0,3.0,1.0,6.0,3.0,2.0,1.0,0.7142857142857143,0.8333333333333333,0.6,0.42857142857142855,0.5,0.2,0.35714285714285715
2,2.0,2.0,5.0,1.0,4.0,0.0,9.0,5.0,4.0,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.35714285714285715,0.35714285714285715,0.35714285714285715,0.0,0.2857142857142857
3,3.0,1.0,4.0,2.0,2.0,0.0,8.0,6.0,4.0,0.8,0.5714285714285714,0.6666666666666666,0.4,0.2857142857142857,0.3333333333333333,0.0,0.14285714285714285
4,2.0,1.0,5.0,1.0,3.0,1.0,7.0,4.0,3.0,0.8333333333333334,0.7142857142857143,0.7692307692307692,0.5,0.42857142857142855,0.4615384615384615,0.2,0.35714285714285715
5,2.0,3.0,5.0,3.0,2.0,0.0,10.0,8.0,5.0,0.625,0.7142857142857143,0.6666666666666666,0.3125,0.35714285714285715,0.3333333333333333,0.0,0.14285714285714285
mean,2.2,1.4,4.8,1.6,2.8,0.4,8.0,5.2,3.6,0.7945238095238095,0.6857142857142857,0.7300366300366299,0.43392857142857144,0.37142857142857144,0.39706959706959705,0.08,0.2571428571428571
std,0.4472135954999579,1.140175425099138,0.4472135954999579,0.8944271909999159,0.8366600265340756,0.5477225575051662,1.5811388300841898,1.9235384061671346,1.140175425099138,0.1404751815944401,0.06388765649999402,0.07156463044191269,0.11590647619736265,0.059761430466719674,0.07821392063535522,0.10954451150103323,0.1083267920578793
