,missing_edges,extra_edges,correct_edges,orientation_errors,partial_orientations,correct_orientations,shd_strict,shd_partial,shd_edges_only,edge_precision,edge_recall,edge_f1,endpoint_precision,endpoint_recall,endpoint_f1,orientation_accuracy,interventional_agreement
1,3.0,1.0,4.0,1.0,0.0,3.0,5.0,5.0,4.0,0.8,0.5714285714285714,0.6666666666666666,0.7,0.5,0.5833333333333334,0.0,0.0
2,1.0,2.0,5.0,0.0,1.0,4.0,4.0,3.0,3.0,0.7142857142857143,0.8333333333333334,0.7692307692307692,0.6428571428571429,0.75,0.6923076923076924,0.0,0.0
3,3.0,3.0,2.0,0.0,2.0,0.0,8.0,6.0,6.0,0.4,0.4,0.4000000000000001,0.2,0.2,0.20000000000000004,0.0,0.25
4,1.0,1.0,5.0,1.0,2.0,2.0,5.0,3.0,2.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.5,0.5
5,1.0,4.0,4.0,0.0,3.0,1.0,8.0,5.0,5.0,0.5,0.8,0.6153846153846154,0.3125,0.5,0.38461538461538464,0.0,0.5
mean,1.8,2.2,4.0,0.4,1.6,2.0,6.0,4.4,4.0,0.6495238095238095,0.6876190476190477,0.6569230769230769,0.48773809523809525,0.5066666666666666,0.48871794871794877,0.1,0.25
std,1.0954451150103324,1.3038404810405297,1.224744871391589,0.5477225575051662,1.140175425099138,1.5811388300841898,1.8708286933869707,1.3416407864998738,1.5811388300841898,0.19055355571694768,0.1944991824476111,0.16700557258809254,0.21895038602831948,0.19951329668860557,0.1959262128145443,0.223606797749979,0.25
