input_0,input_1,input_2,output_0,output_1,output_2
-0.04279109963667161,6.356570318647346,1.1991185257166983,-0.002496865045583059,-0.003251229236042128,0.017579752434005117
-0.05888786801455093,5.2239669328444185,1.3211885613631469,-0.06799298653333727,-0.07319062423644004,-0.15531937122935463
-1.1040741795244937,2.484253256427948,1.3970423169039572,-0.45500186260233827,-0.4603828477555924,-0.5979226822374093
0.23200436472050281,5.040425083251534,1.2597630426563131,0.11200177626635516,0.11037882328263603,0.15509014551718558
-0.01681509173280142,7.049798937896541,1.1853442295405632,-0.007758737664029163,-0.008879813866125123,-0.007228191108963295
-0.2369154188752666,6.829086357877714,1.2158575522451456,-0.11592844300254891,-0.11838241183443192,-0.16947138215157442
-0.7023620164954684,2.6510139673657176,1.4724198674877094,-0.35999482871893235,-0.36923274108023796,-0.5770964372421052
0.05438427289724576,5.799008741136063,1.2576435974438738,0.010034083653988543,0.007232762113570608,-0.00912022478795423
0.1966258821164833,6.925694343384683,1.1578436154567049,0.10889231640811033,0.1094851533800103,0.17938034367375316
-0.10753291951105884,5.7775611205818995,1.21583592634069,-0.02034083342205152,-0.021078571576441146,0.003946771460723111
0.6046868597099412,5.755805847107942,1.2521299151077903,0.24389764641456252,0.24176185578063042,0.2949410289915436
-0.26790902673416706,4.040152621924596,1.3123201341702893,-0.09941308719023541,-0.10243432064652283,-0.12496662656723141
-0.789533923082171,2.355380769191203,1.3467881134228556,-0.2769574207290587,-0.27940280663828826,-0.3061673607596863
0.039400433933459704,6.9997808483703885,1.2032969251099679,0.0021536047748911442,0.00023110142432939546,-0.013823245651163364
0.057759680408473194,7.2385155547786715,1.170907305487567,0.027828078128956824,0.02718906420740077,0.04562421380027544
-0.8337434419232675,3.1924362471211682,1.4231606236069012,-0.3939247115255516,-0.4015809367356544,-0.5877609231155608
0.5203198320026828,5.964767069807328,1.2379502674082294,0.2127672283632412,0.21097698701369985,0.26223723180584335
-0.450474839786829,6.882392989653956,1.1230632751652914,-0.12712123702204137,-0.12506811316005115,-0.07454089394328751
0.6046868597099412,5.755805847107942,1.2521299151077903,0.24389764641456252,0.24176185578063042,0.2949410289915436
-0.05036823314796942,7.475336864471938,1.1650930299916633,-0.02137750155478836,-0.02215309685640972,-0.02136910578154575
-0.9832342268877657,1.3505678222912616,1.5297393128916923,-0.47293194044004905,-0.48321518504934047,-0.7235106059330167
-0.1221133933674235,6.6105503109996,1.1909119226041922,-0.03844279735934561,-0.039222338072977356,-0.030652578409233952
-0.06093509655870053,2.3630822910456892,1.4379400740594128,-0.05395093535132657,-0.06061748479168373,-0.13476035906184286
-0.03544086279765552,7.729121487763695,1.1612690985414038,-0.02210495191227408,-0.0230735728250467,-0.030404922302030984
0.5787738643887009,3.3318331658250484,1.306218629031419,0.2840678357682508,0.2829508561811943,0.40203794945963883
-0.44561197631434635,6.8503098668552305,1.1382687656520636,-0.13680508757143794,-0.13547149903321787,-0.10346759488001855
-0.3147201681934159,6.731557444838793,1.1542318671469767,-0.09158074020613781,-0.09079712896987692,-0.05963946078263256
0.023849970882890856,7.27007778863945,1.1799411263490618,0.0048398872757531,0.003673146501706824,0.004141449939033183
-0.5736967771977417,2.8387101402085078,1.3905064650596748,-0.2444209696765257,-0.24971635620170887,-0.3419594027485871
-0.20990536892086692,0.002914800870999379,1.461455368026635,-0.04109738062072055,-0.04536273552923685,-0.02853607351915622
-1.1437243511983974,-0.020917049995008874,1.4024260390971315,-0.37568801258697565,-0.3774573878409629,-0.3786901931056044
0.4078434615488447,6.2898557864062665,1.2610844956445177,0.1335228956008594,0.12998536468241578,0.11803786053545273
-1.0657347309985707,5.835865895572009,1.2273164079896008,-0.4284774901236819,-0.4304431658736691,-0.5280787472879317
-1.5800763625839451,4.437079759329858,1.2596895261903351,-0.6126733749434476,-0.6143987114607217,-0.7294907350235104
0.16698950988962002,4.95418137178174,1.2862314870604994,0.06599430941434895,0.06312379795260778,0.06945753003480493
0.036267479328740984,7.378867601398108,1.1726994171163452,0.011797193364667665,0.010835777877553514,0.016191463299146825
-0.0825832039645498,6.8007464308047005,1.2232671027377329,-0.05733585655320085,-0.06003280061965466,-0.10299851285910744
-2.0170236125041714,5.105218347447003,1.2001620456173658,-0.769195985698982,-0.7691923195403375,-0.8889185994405407
0.15651229850142123,7.402346543675629,1.1922361303101137,0.04387697752404124,0.041956024616568596,0.03199156025898105
0.6476048030621995,-0.8935616439923466,1.3685063993578481,0.4285162591296822,0.43086653517894347,0.7212176236541508
-0.4769530397766526,-1.7237054883867016,1.686615135295126,-0.27451231763946,-0.2876759946408062,-0.507788857082125
-0.14125873956875962,6.6964477586996605,1.2106822615065376,-0.06666824920517804,-0.06859712900562114,-0.09439906220735941
-0.037549028608037945,7.376458175719834,1.1526737668694826,-0.0015210061141721389,-0.001504081520042836,0.023610720555156332
-0.22573552939175093,6.488131871299669,1.2306950376087638,-0.11032172721320528,-0.11299105504683711,-0.16316717259930164
-1.7264575531704605,4.046432910080251,1.2263441226911191,-0.6290691953296472,-0.628575886120973,-0.6904569906090708
-1.1235307156705145,2.5355864249533235,1.464823225669702,-0.5229495881201707,-0.5318649703688002,-0.7678961367804871
0.4363675773990996,7.024497687504913,1.2456158189887163,0.12910227255799978,0.12522096826105142,0.09425623564175258
-0.019702383939528757,7.933776658935672,1.1335031100317192,-9.550828459467184e-05,3.614171153381619e-05,0.020556406278613385
1.2675464083620895,0.7878515855812083,1.394346985612775,0.5953532756629016,0.594126267237419,0.8164509144027062
-0.8362755236320836,1.8387259496947528,1.4368511956941994,-0.35245988529347405,-0.35870126063936825,-0.4840365051018815
-0.17015770835520863,6.746421272124854,1.223356662081268,-0.09142998189142712,-0.09409734452688982,-0.14342750626157047
-1.4117014972845203,4.0355337332768,1.3033934411338957,-0.5643133933125789,-0.5675350449353853,-0.7009305990023391
-0.38751296924501283,6.577137467807119,1.2445011762384837,-0.19252781880018044,-0.19613080685332895,-0.2880393899326507
-0.22854151417315646,6.858417292715375,1.215296448240388,-0.11316306037451752,-0.11562944245049918,-0.1667747265504193
