fold,target_mode,status,reason,num_pairs_total,num_pairs_valid,mean_abs_delta,median_abs_delta,corr_aligned_vs_sem,same_sign_rate,same_sign_rate_strong_effect,num_pairs_strong_effect,same_sign_rate_sem_effect_present,num_pairs_sem_effect_present
1,observable_state,ok,,30,30,0.3297726039513598,0.04015093798048062,0.8426766689694913,0.26666666666666666,0.5333333333333333,15,0.7272727272727273,11
2,observable_state,ok,,30,30,1.0681825377446825,0.05401148689936519,0.241307032941864,0.23333333333333334,0.3888888888888889,18,0.7777777777777778,9
3,observable_state,ok,,30,30,0.8810419793047788,0.03482593809728002,0.5157730763743167,0.23333333333333334,0.5384615384615384,13,0.875,8
4,observable_state,ok,,30,30,0.8598574594611315,0.025002507029983648,0.6182749399392258,0.23333333333333334,0.6363636363636364,11,0.875,8
5,observable_state,ok,,30,30,1.1217989646836706,0.04836902819737303,0.1709664902983452,0.23333333333333334,0.4117647058823529,17,0.875,8
