,missing_edges,extra_edges,correct_edges,orientation_errors,partial_orientations,correct_orientations,shd_strict,shd_partial,shd_edges_only,edge_precision,edge_recall,edge_f1,endpoint_precision,endpoint_recall,endpoint_f1,orientation_accuracy,interventional_agreement
1,2.0,0.0,5.0,0.0,3.0,2.0,5.0,2.0,2.0,1.0,0.7142857142857143,0.8333333333333333,0.7,0.5,0.5833333333333334,0.4,0.5
2,2.0,0.0,5.0,1.0,3.0,1.0,6.0,3.0,2.0,1.0,0.7142857142857143,0.8333333333333333,0.6,0.42857142857142855,0.5,0.2,0.35714285714285715
3,2.0,0.0,5.0,0.0,3.0,2.0,5.0,2.0,2.0,1.0,0.7142857142857143,0.8333333333333333,0.7,0.5,0.5833333333333334,0.4,0.5
4,2.0,0.0,5.0,3.0,1.0,1.0,6.0,5.0,2.0,1.0,0.7142857142857143,0.8333333333333333,0.6,0.42857142857142855,0.5,0.2,0.21428571428571427
5,2.0,0.0,5.0,1.0,3.0,1.0,6.0,3.0,2.0,1.0,0.7142857142857143,0.8333333333333333,0.6,0.42857142857142855,0.5,0.2,0.35714285714285715
mean,2.0,0.0,5.0,1.0,2.6,1.4,5.6,3.0,2.0,1.0,0.7142857142857143,0.8333333333333333,0.6399999999999999,0.45714285714285713,0.5333333333333334,0.27999999999999997,0.38571428571428573
std,0.0,0.0,0.0,1.224744871391589,0.8944271909999159,0.5477225575051661,0.5477225575051662,1.224744871391589,0.0,0.0,0.0,0.0,0.0547722557505166,0.039123039821797594,0.04564354645876387,0.10954451150103323,0.11952286093343936
