fold,target_mode,treatment,outcome,low_value,high_value,ate_aligned_dowhy,ate_sem_do,delta_aligned_minus_sem,abs_delta,sem_ks_stat,sem_ks_p,sem_effect_by_ate,sem_effect_by_ks,sem_effect_present,dowhy_error
1,sem_truth,sem_0,sem_1,-0.8366619919006374,0.817732322446664,-1.222967853535468,-1.1636352079187247,-0.05933264561674334,0.05933264561674334,0.445,1.4643715422910158e-178,True,True,True,
1,sem_truth,sem_0,sem_2,-0.8366619919006374,0.817732322446664,0.0,0.015876834589760407,-0.015876834589760407,0.015876834589760407,0.023,0.6655293215356356,False,False,False,
1,sem_truth,sem_0,sem_3,-0.8366619919006374,0.817732322446664,3.2779341951423175,3.098133359350256,0.17980083579206152,0.17980083579206152,0.8795,0.0,True,True,True,
1,sem_truth,sem_0,sem_4,-0.8366619919006374,0.817732322446664,0.34795027134283835,0.4893058876203189,-0.14135561627748056,0.14135561627748056,0.128,1.0827746357850127e-14,True,True,True,
1,sem_truth,sem_0,sem_5,-0.8366619919006374,0.817732322446664,-4.1657823093465165,-4.1574195597141745,-0.00836274963234196,0.00836274963234196,0.781,0.0,True,True,True,
1,sem_truth,sem_1,sem_0,-1.0099627656932586,1.0109820134585552,0.0,-0.011071203219480217,0.011071203219480217,0.011071203219480217,0.025,0.5596752163759332,False,False,False,
1,sem_truth,sem_1,sem_2,-1.0099627656932586,1.0109820134585552,0.0,-0.0012641956951026326,0.0012641956951026326,0.0012641956951026326,0.0225,0.6921279615281888,False,False,False,
1,sem_truth,sem_1,sem_3,-1.0099627656932586,1.0109820134585552,0.0,-0.017620374608753063,0.017620374608753063,0.017620374608753063,0.018,0.9023552779223781,False,False,False,
1,sem_truth,sem_1,sem_4,-1.0099627656932586,1.0109820134585552,0.0,-0.014089039647632959,0.014089039647632959,0.014089039647632959,0.0275,0.43609338214006377,False,False,False,
1,sem_truth,sem_1,sem_5,-1.0099627656932586,1.0109820134585552,1.7459248966341931,1.6625303244496394,0.0833945721845537,0.0833945721845537,0.2675,2.516946538262088e-63,True,True,True,
1,sem_truth,sem_2,sem_0,-0.8160845717054566,0.8825901257467775,0.0,0.01995229181948094,-0.01995229181948094,0.01995229181948094,0.0325,0.24148215150724364,False,False,False,
1,sem_truth,sem_2,sem_1,-0.8160845717054566,0.8825901257467775,0.0,0.0014301385388713899,-0.0014301385388713899,0.0014301385388713899,0.0195,0.8416360266077476,False,False,False,
1,sem_truth,sem_2,sem_3,-0.8160845717054566,0.8825901257467775,0.0,0.04358870767466065,-0.04358870767466065,0.04358870767466065,0.0205,0.7948265413398378,False,False,False,
1,sem_truth,sem_2,sem_4,-0.8160845717054566,0.8825901257467775,1.7434233604470193,1.8037283641022914,-0.06030500365527214,0.06030500365527214,0.5185,1.1804463230790322e-245,True,True,True,
1,sem_truth,sem_2,sem_5,-0.8160845717054566,0.8825901257467775,0.0,-0.08019338293813781,0.08019338293813781,0.08019338293813781,0.041,0.06932182520405727,True,False,False,
1,sem_truth,sem_3,sem_0,-1.6715663889669337,1.5542334981169181,0.0,0.02156664434348681,-0.02156664434348681,0.02156664434348681,0.025,0.5596752163759332,False,False,False,
1,sem_truth,sem_3,sem_1,-1.6715663889669337,1.5542334981169181,0.0,-0.0867425104326208,0.0867425104326208,0.0867425104326208,0.052,0.008951455390244015,True,True,True,
1,sem_truth,sem_3,sem_2,-1.6715663889669337,1.5542334981169181,0.0,0.010631143704790087,-0.010631143704790087,0.010631143704790087,0.022,0.7185142568618185,False,False,False,
1,sem_truth,sem_3,sem_4,-1.6715663889669337,1.5542334981169181,-3.2160254320049044,-2.4140427230027215,-0.8019827090021829,0.8019827090021829,0.4245,5.593265366651717e-162,True,True,True,
