epoch,train_loss,val_loss,lr,batches_per_epoch,effective_epochs,effective_updates
1,0.9910405278205872,0.9589707851409912,0.001,16,40,640
2,0.8827507495880127,0.876638650894165,0.001,16,40,640
3,0.8078416585922241,0.812336802482605,0.001,16,40,640
4,0.7571726441383362,0.7839447855949402,0.001,16,40,640
5,0.7437913417816162,0.7780590653419495,0.001,16,40,640
6,0.7398794889450073,0.7731941938400269,0.001,16,40,640
7,0.7363704442977905,0.7711113691329956,0.001,16,40,640
8,0.7330380082130432,0.7695959210395813,0.001,16,40,640
9,0.7318783402442932,0.7685942649841309,0.001,16,40,640
10,0.7326662540435791,0.768936276435852,0.00085,16,40,640
11,0.7320936322212219,0.7677085399627686,0.00085,16,40,640
12,0.7310224771499634,0.7675226926803589,0.00085,16,40,640
13,0.7311113476753235,0.7676188945770264,0.00085,16,40,640
14,0.7298558950424194,0.7675976753234863,0.00085,16,40,640
15,0.7315654754638672,0.7675371766090393,0.00085,16,40,640
16,0.7305719256401062,0.7677924633026123,0.00085,16,40,640
17,0.7292354702949524,0.767466127872467,0.00085,16,40,640
18,0.7320632934570312,0.7670636773109436,0.00085,16,40,640
19,0.7345309257507324,0.7671718597412109,0.00085,16,40,640
20,0.7307325005531311,0.7674927115440369,0.0007224999999999999,16,40,640
21,0.7311540842056274,0.7677708864212036,0.0007224999999999999,16,40,640
22,0.730536162853241,0.7670517563819885,0.0007224999999999999,16,40,640
23,0.730640709400177,0.7672979831695557,0.0007224999999999999,16,40,640
24,0.7294430136680603,0.7675290107727051,0.0007224999999999999,16,40,640
