,missing_edges,extra_edges,correct_edges,orientation_errors,partial_orientations,correct_orientations,shd_strict,shd_partial,shd_edges_only,edge_precision,edge_recall,edge_f1,endpoint_precision,endpoint_recall,endpoint_f1,orientation_accuracy,interventional_agreement
1,1.0,2.0,6.0,0.0,2.0,4.0,5.0,3.0,3.0,0.75,0.8571428571428571,0.7999999999999999,0.625,0.7142857142857143,0.6666666666666666,0.0,0.0
2,0.0,2.0,6.0,0.0,1.0,5.0,3.0,2.0,2.0,0.75,1.0,0.8571428571428571,0.6875,0.9166666666666666,0.7857142857142857,0.0,0.0
3,0.0,2.0,5.0,1.0,0.0,4.0,3.0,3.0,2.0,0.7142857142857143,1.0,0.8333333333333333,0.6428571428571429,0.9,0.75,0.5,0.5
4,1.0,0.0,5.0,1.0,2.0,2.0,4.0,2.0,1.0,1.0,0.8333333333333334,0.9090909090909091,0.7,0.5833333333333334,0.6363636363636365,0.5,0.5
5,0.0,4.0,5.0,1.0,1.0,3.0,6.0,5.0,4.0,0.5555555555555556,1.0,0.7142857142857143,0.4444444444444444,0.8,0.5714285714285714,0.0,0.0
mean,0.4,2.0,5.4,0.6,1.2,3.6,4.2,3.0,2.4,0.753968253968254,0.9380952380952381,0.8227705627705628,0.6199603174603174,0.7828571428571429,0.6820346320346321,0.2,0.2
std,0.5477225575051662,1.4142135623730951,0.5477225575051662,0.5477225575051662,0.8366600265340756,1.140175425099138,1.3038404810405297,1.224744871391589,1.140175425099138,0.15929957390213528,0.085183541999992,0.07251153323939334,0.10286331244969196,0.13823269021469173,0.08649346316011897,0.2738612787525831,0.2738612787525831
