epoch,train_loss,val_loss,lr,batches_per_epoch,effective_epochs,effective_updates
1,0.9170353412628174,0.7935107350349426,0.001,16,40,640
2,0.7585858106613159,0.6244115829467773,0.001,16,40,640
3,0.5729588866233826,0.4411257803440094,0.001,16,40,640
4,0.4022810757160187,0.30107441544532776,0.001,16,40,640
5,0.2820374071598053,0.22828087210655212,0.001,16,40,640
6,0.22424764931201935,0.19264119863510132,0.001,16,40,640
7,0.19460593163967133,0.1722830832004547,0.001,16,40,640
8,0.17871646583080292,0.16049307584762573,0.001,16,40,640
9,0.1656453162431717,0.15241357684135437,0.001,16,40,640
10,0.15868309140205383,0.14624005556106567,0.00085,16,40,640
11,0.1536061316728592,0.14260022342205048,0.00085,16,40,640
12,0.14991448819637299,0.13873440027236938,0.00085,16,40,640
13,0.14647547900676727,0.1356278359889984,0.00085,16,40,640
14,0.14259779453277588,0.13342364132404327,0.00085,16,40,640
15,0.13988785445690155,0.13010743260383606,0.00085,16,40,640
16,0.13778230547904968,0.1275712549686432,0.00085,16,40,640
17,0.13508933782577515,0.12518399953842163,0.00085,16,40,640
18,0.13229550421237946,0.12296515703201294,0.00085,16,40,640
19,0.12920166552066803,0.12054087221622467,0.00085,16,40,640
20,0.1280585676431656,0.11861862987279892,0.0007224999999999999,16,40,640
21,0.12586365640163422,0.11733955144882202,0.0007224999999999999,16,40,640
22,0.12283014506101608,0.11528857052326202,0.0007224999999999999,16,40,640
23,0.12077310681343079,0.11350343376398087,0.0007224999999999999,16,40,640
24,0.12071028351783752,0.11195490509271622,0.0007224999999999999,16,40,640
25,0.11744087189435959,0.11022487282752991,0.0007224999999999999,16,40,640
26,0.11553149670362473,0.1090051680803299,0.0007224999999999999,16,40,640
27,0.11520808190107346,0.10749129205942154,0.0007224999999999999,16,40,640
28,0.11259280890226364,0.10606631636619568,0.0007224999999999999,16,40,640
29,0.11150697618722916,0.10459853708744049,0.0007224999999999999,16,40,640
30,0.10903459787368774,0.10327886044979095,0.000614125,16,40,640
31,0.10760415345430374,0.10216864943504333,0.000614125,16,40,640
32,0.10649431496858597,0.10100965201854706,0.000614125,16,40,640
33,0.10609597712755203,0.1001524031162262,0.000614125,16,40,640
34,0.10480982810258865,0.09898205101490021,0.000614125,16,40,640
35,0.10349246859550476,0.09845028817653656,0.000614125,16,40,640
36,0.10273922234773636,0.09711462259292603,0.000614125,16,40,640
37,0.10115891695022583,0.09610822051763535,0.000614125,16,40,640
38,0.10083158314228058,0.09540964663028717,0.000614125,16,40,640
39,0.1004701778292656,0.09455922991037369,0.000614125,16,40,640
40,0.09899028390645981,0.09347167611122131,0.00052200625,16,40,640
