,missing_edges,extra_edges,correct_edges,orientation_errors,partial_orientations,correct_orientations,shd_strict,shd_partial,shd_edges_only,edge_precision,edge_recall,edge_f1,endpoint_precision,endpoint_recall,endpoint_f1,orientation_accuracy,interventional_agreement
1,1.0,6.0,6.0,0.0,2.0,4.0,9.0,7.0,7.0,0.5,0.8571428571428571,0.631578947368421,0.4166666666666667,0.7142857142857143,0.5263157894736842,0.0,0.0
2,1.0,4.0,5.0,0.0,3.0,2.0,8.0,5.0,5.0,0.5555555555555556,0.8333333333333334,0.6666666666666667,0.3888888888888889,0.5833333333333334,0.4666666666666666,0.0,0.0
3,0.0,8.0,5.0,2.0,1.0,2.0,11.0,10.0,8.0,0.38461538461538464,1.0,0.5555555555555556,0.2692307692307692,0.7,0.3888888888888889,0.0,0.0
4,0.0,1.0,6.0,3.0,0.0,3.0,4.0,4.0,1.0,0.8571428571428571,1.0,0.923076923076923,0.6428571428571429,0.75,0.6923076923076924,0.0,0.0
5,0.0,8.0,5.0,1.0,3.0,1.0,12.0,9.0,8.0,0.38461538461538464,1.0,0.5555555555555556,0.23076923076923078,0.6,0.33333333333333337,0.0,0.0
mean,0.4,5.4,5.4,1.2,1.8,2.4,8.8,7.0,5.8,0.5363858363858364,0.9380952380952381,0.6664867296446244,0.38968253968253974,0.6695238095238095,0.4815024741340531,0.0,0.0
std,0.5477225575051662,2.9664793948382653,0.5477225575051662,1.3038404810405297,1.3038404810405297,1.140175425099138,3.1144823004794873,2.5495097567963922,2.9495762407505253,0.19406507519945249,0.085183541999992,0.15138408418321073,0.1617005113149293,0.0736057093812344,0.13892313061704398,0.0,0.0
