input_0,input_1,input_2,input_3,input_4,input_5,input_6,input_7,input_8,act_1_act1_0,act_1_act1_1,act_1_act1_2,act_1_act1_3,act_1_act1_4,act_1_act1_5,act_1_act1_6,act_1_act1_7,act_1_act1_8,act_1_act1_9,act_1_act1_10,act_1_act1_11,act_1_act1_12,act_1_act1_13,act_1_act1_14,act_1_act1_15,act_1_act1_16,act_1_act1_17,act_1_act1_18,act_1_act1_19,act_1_act1_20,act_1_act1_21,act_1_act1_22,act_1_act1_23,act_1_act1_24,act_1_act1_25,act_1_act1_26,act_1_act1_27,act_1_act1_28,act_1_act1_29,act_1_act1_30,act_1_act1_31,act_2_act2_0,act_2_act2_1,act_2_act2_2,act_2_act2_3,act_2_act2_4,act_2_act2_5,act_2_act2_6,act_2_act2_7,act_2_act2_8,act_2_act2_9,act_2_act2_10,act_2_act2_11,act_2_act2_12,act_2_act2_13,act_2_act2_14,act_2_act2_15,act_2_act2_16,act_2_act2_17,act_2_act2_18,act_2_act2_19,act_2_act2_20,act_2_act2_21,act_2_act2_22,act_2_act2_23,act_2_act2_24,act_2_act2_25,act_2_act2_26,act_2_act2_27,act_2_act2_28,act_2_act2_29,act_2_act2_30,act_2_act2_31,output_0,output_1,output_2
0.15975456,0.45347875,1.3864704,-0.18351541,-0.7946424,1.034664,0.6264897,-0.9941354,-0.6954757,0.0,0.4526683,0.071783125,0.0,0.0,0.0,0.30554402,0.0,0.29897863,0.560724,0.0,0.6093227,0.0,1.0049531,0.30897403,0.0,0.0,0.0,0.0,0.0,0.8988889,0.04940453,0.0,1.1531527,0.0,0.0,0.0,0.0,0.5976153,0.6145682,0.0,0.55457413,0.0,0.13419853,0.014298059,0.19067183,0.9405372,0.31500214,0.3682828,0.068035886,0.3377802,0.11397278,0.0,0.0,0.10287836,0.65709573,0.0,0.13977858,0.2241899,0.65083814,0.63693666,0.0,0.08714697,0.5560913,0.72395027,0.15269224,0.40515023,0.0,0.41045666,0.19330877,0.0,0.33094206,0.0,0.83548695,-0.09993908,-0.6816994,0.6567058
-0.58470273,0.47343987,-0.6235339,1.0977502,-0.73645514,-0.35937846,-0.12902074,-0.13310683,1.4578177,0.5566156,0.3639391,0.0,0.0,0.51401126,0.28631118,0.18694314,0.50660115,0.0,0.73949885,0.7489455,0.32430926,0.33624518,0.0,0.0,0.0,0.0,0.34889072,0.0,0.0,0.0,0.047940314,0.76462275,0.1418615,0.7793474,0.9328182,0.0,0.34299412,0.0,0.8465362,0.5762123,0.49345815,0.42524347,0.0,0.22052884,0.02547419,0.36057097,0.04528533,0.27350077,0.0,0.5858374,0.50771904,0.5199107,0.08349287,0.0,0.0,0.24022135,0.67857945,0.5718998,0.007746771,0.5772511,0.48245394,0.26673377,0.2552564,0.2833994,0.40141803,0.35496277,0.21871796,0.3153131,0.43865362,0.0,0.50912476,0.69503295,0.43990672,0.25341946,0.09787375,-0.31427658
-0.40018076,0.097234346,-0.09437699,0.8536713,0.48511365,-1.6022959,0.16476318,-0.9102507,-1.5812869,0.37305284,0.0,0.8864303,0.8124,0.0,0.0,1.0310081,0.0,0.0,0.50170606,0.4377237,0.79719603,0.0,0.6638726,0.8128534,0.0,0.0,0.0,0.0,0.04920554,0.0,0.0,0.0,0.5641855,0.15490489,0.0,0.0,0.0,0.0,0.15827811,0.67379946,0.0,0.0,0.0,0.114824034,0.0,0.8519351,0.53861415,0.17807908,0.0,0.05345087,0.30029553,0.23949888,0.031009987,0.6418853,0.40380925,0.21379277,0.41497475,0.4981792,0.0821593,0.9069697,0.0,0.42287612,0.37160695,0.5223462,0.7148127,0.41418844,0.19895935,0.58464974,0.54479647,0.0,0.26244512,0.1598987,0.0,0.40052313,-0.12886995,0.29547247
-0.358983,0.39493972,0.10908503,0.12529196,-1.7935671,1.7753779,1.0378919,-0.067204736,-0.9831547,0.0,0.0,0.0,0.0,0.0,0.0,0.5711247,0.747386,0.72579443,0.6321119,0.0,0.67922556,0.0,0.10845827,0.0,0.0,0.0,0.0,0.0,0.0,0.68013775,0.16578211,0.26449975,1.7507544,0.20383547,0.0105770305,1.0122495,0.0,0.23015244,0.91682094,0.0,0.716504,0.0,0.2933577,0.25912848,0.09474986,1.0742338,0.62081563,0.7766935,0.0,0.27162233,0.331938,0.0,0.0,0.17688206,0.2603692,0.0,0.06616393,0.0,0.66155875,0.66728926,0.0,0.42820054,0.6324369,1.0260872,0.58125067,0.7147987,0.5342051,1.0876219,0.30634245,0.0,0.17654452,0.0,1.0018015,-0.16845335,-0.12064746,1.1713716
1.3764726,-0.31634495,1.59447,0.117072195,-2.5370371,-0.6411746,-1.4062108,0.5168586,0.13697495,0.0,0.8952869,0.0,0.19719318,0.0,0.0,0.29995906,0.03296203,0.20789652,0.9241804,0.0,0.91489655,1.1442366,1.9545596,0.0,0.7640126,0.0,0.20797986,0.0,0.0,1.1280788,0.0,0.0,0.0,1.4328152,0.74968576,0.0,0.0,0.0,1.4712785,0.8149909,1.5699278,0.0,0.0,0.03715229,0.29806718,1.6702666,0.20888051,0.6539988,0.09992324,0.124779105,0.32492182,0.416278,0.0,0.0,0.38554233,0.14387247,0.40534014,0.7367837,0.87212026,1.0597607,0.23745441,0.58091736,0.8544795,0.39829636,0.23059992,0.8778177,0.3274195,0.5327246,0.02150327,0.0,0.2346622,0.28213772,1.5308802,-0.34577972,-0.4603717,1.004031
0.3733061,1.0472437,-1.2961367,-0.17711252,0.5541646,-0.49250755,0.25532156,1.8033214,1.3911542,1.0779717,0.009090349,0.0,0.0,0.14508623,0.22360466,0.6930267,0.0,0.0,0.0,1.0064492,0.0,0.0,0.0,0.0,0.18653396,0.7577856,0.39920205,0.89842653,0.0,0.0,0.7867262,0.84343886,0.0,0.69628024,0.8950418,0.7043359,1.2565068,0.0,0.34959954,0.0,0.0,0.915605,0.0,0.8694292,0.16007972,0.0,0.0,0.27490583,0.0,0.793861,0.3109799,0.289167,0.254326,0.05184655,0.0,0.47605667,1.0073482,0.6565753,0.17239153,0.057137486,1.3442236,0.74554765,0.18713063,0.09207809,0.9459166,0.28107625,0.6508568,0.2010571,0.69479036,0.0,0.9002819,0.8822923,0.0,0.03196479,0.82431424,-0.9257232
1.0824974,-1.205517,-0.29526448,0.26008028,0.008425396,-1.4219164,0.037348375,-0.01380065,-0.7401393,0.44766,0.19177441,0.29567775,1.2008396,0.04086943,0.0,1.1006496,0.0,0.0,0.0,0.099430084,0.4130453,0.40938798,0.7633041,0.22096522,0.0,0.0,0.0,0.0899238,0.22846481,0.030920047,0.0,0.0,0.0,0.58248496,0.036549695,0.0,0.0,0.47861135,0.07637131,0.68983,0.07537961,0.06705261,0.0,0.1493853,0.2129375,0.8840661,0.36199248,0.28591692,0.0,0.0,0.10916214,0.24689633,0.0,0.46535432,0.22993694,0.47541296,0.45308995,0.2586495,0.2632595,0.5494974,0.19104847,0.5545732,0.5256585,0.18364242,0.615233,0.49923742,0.34714493,0.72081786,0.19292133,0.0,0.15067366,0.26151735,0.12633175,-0.07809557,0.09877664,0.3303624
-0.7710633,0.21538621,0.3338571,-0.1675862,-0.44506648,1.1986122,0.6767532,-0.61249846,-2.8846896,0.0,0.0,0.0,0.14695014,0.0,0.0,0.8312646,0.0,0.90711623,0.69868165,0.0,0.9903074,0.0,0.393424,0.7683437,0.0,0.0,0.0,0.0,0.18975553,0.8212592,0.0,0.0,2.0106688,0.0,0.0,0.89573073,0.0,0.83648765,0.28867146,0.0,0.0,0.0,0.48742613,0.09132424,0.033758417,0.96643436,0.6042026,0.50791717,0.0,0.29423165,0.40706313,0.0,0.037543353,0.69229215,0.6603321,0.0,0.0027313381,0.0,0.5193646,0.73045194,0.0,0.32733327,0.5577682,1.065307,0.5786118,0.65913427,0.04525451,0.94983023,0.24522534,0.0,0.27843043,0.0,0.6751227,0.08885476,-0.43308306,0.984127
-0.0047887713,0.52007526,-1.3944986,-0.68527913,0.29090545,-0.07278714,-0.47366095,0.3797665,2.7210956,1.148073,0.91432434,0.0,0.118502446,0.8447255,1.1747777,0.0,0.31317553,0.0,0.0,0.73544747,0.0,0.12552369,0.0,0.0,0.11239463,0.84550667,0.9311258,1.0299269,0.0,0.0,0.91143847,1.0352848,0.0,0.32225156,0.92968357,0.0,1.125257,0.0,0.35707632,0.4818744,0.6382626,1.0707814,0.0,0.62198395,0.27143472,0.1327009,0.0,0.006231893,0.0,1.2971367,0.38723522,0.6182766,0.37308958,0.0,0.0,0.49293858,1.6607145,0.94692403,0.0,0.24507487,1.1891764,0.2129424,0.2057754,0.0,0.38038692,0.0,0.44433898,0.0,0.7114421,0.0,1.3393142,1.2528713,0.0,0.15971652,0.3594009,-1.6150633
-0.7365933,0.106424905,-2.1964047,-2.2379892,-0.8334171,-1.034512,0.07444757,-0.42718717,-0.60225374,1.7333674,0.046061113,0.0,1.246699,0.052025482,0.0,0.21854207,0.6117335,0.0,0.0,0.21383339,0.71330917,0.0,0.0,0.0,0.5446148,0.10749254,0.0,0.83948916,0.0,0.0,0.0,0.0,1.6611447,0.097892985,0.0,0.2648719,0.0,0.0,0.5767582,1.1371069,0.0,0.6363965,0.0,0.024471205,0.42847526,0.583549,0.5489916,0.32605654,0.0,0.317963,0.5028316,0.12673533,0.34641722,0.2864898,0.33239353,0.0,0.21202552,0.09542175,0.0,0.9828069,0.0,1.0275118,0.43669045,0.48457056,1.0656781,0.7906674,0.6598223,1.4457332,0.8466489,0.0,0.36483958,0.60631686,0.5462374,0.40172875,0.6517066,0.6812815
1.8775918,-0.2732316,1.3924158,-0.81470144,0.78874964,0.6065364,0.053778492,-1.0804735,-1.2269411,0.0,0.70321345,1.1913586,0.74766725,0.0,0.0,0.7703109,0.0,0.0,0.0,0.0,0.26082036,0.18640044,1.4128828,0.93029195,0.19844267,0.0,0.5139105,0.2217827,0.0024475455,1.2213762,0.0,0.0,0.21589303,0.0,0.0,0.0,0.0,1.8842837,0.0,0.0,0.3378743,0.0,0.16543996,0.33399412,0.62851536,1.1511676,0.09202161,0.0,0.0,0.32593688,0.0,0.0,0.0,0.6246432,0.50254935,0.7584725,0.7648858,0.0,0.74373615,0.26984373,0.2049419,0.05196932,0.84211516,0.35519502,0.09001274,0.24101475,0.0,0.2185478,0.0,0.0,0.8781129,0.0,0.606814,-0.6032588,-0.7246759,0.00875796
-1.535347,0.39249212,1.1406263,-0.8640439,0.0065407194,3.0196548,0.9668809,-1.3697534,0.34376776,0.05772382,0.44638556,0.0,0.0,0.0,0.94951946,0.0,0.005524628,0.38118935,1.0389793,0.0,0.28733003,0.0,0.0,0.34208363,0.0,0.8555144,0.0,0.0,0.0,0.044956613,1.0130415,1.1243994,1.7308939,0.0,0.0,0.0,0.0,0.97436684,0.36689556,0.0,0.88601094,0.0,0.22095078,0.07283242,0.0,0.7002718,0.30800155,0.41725725,0.105022244,0.98264563,0.72893447,0.13782452,0.4548348,0.5862399,0.6387649,0.0,0.8229331,0.29018226,0.5089716,0.39544183,0.1297306,0.0,0.3621692,0.62511283,0.046294957,0.3000806,0.16354944,0.46025527,0.28921348,0.0,1.0848701,0.20963629,0.5625742,0.20465498,-0.602042,-0.078568876
0.7750949,-1.4831252,-0.055786084,-0.37968224,-0.98597777,-2.7648125,1.2443322,-0.55528605,-0.54297894,1.1739562,0.98638636,0.20003895,1.0921034,0.15326393,0.0,0.97228634,0.2655542,0.0,0.009149373,0.0,0.60929245,0.8856032,1.5960487,0.14164855,0.5798977,0.0,0.0,0.0,0.6594497,0.0,0.0,0.0,0.09675345,1.0001004,0.554947,0.0,0.0,0.28372857,0.7153026,1.2289906,0.0,0.43723738,0.0,0.0,0.459823,1.0606165,0.25372985,0.48477376,0.0,0.006707851,0.41817328,0.63449,0.0,0.0,0.40040505,0.61525923,0.2942599,0.60949445,0.2475575,1.1408999,0.3419104,0.7760787,0.7032245,0.3310519,0.877983,1.069251,0.40410373,0.77750653,0.38329434,0.0,0.28523377,0.39464468,0.7201063,0.12520088,0.10553959,0.6755169
0.72305137,-0.6839117,-1.753749,-0.39777914,-0.62291634,0.070011236,-0.91934216,1.4808313,1.4865148,0.955585,0.0,0.0,0.6872368,0.6375481,0.3567535,0.34113088,1.0060589,0.0,0.0,0.9505316,0.0,0.0,0.0,0.0,0.0,0.9323854,0.74586433,0.7148583,0.0,0.0,0.05125983,0.018411202,0.0,0.8818755,0.9172851,0.3852831,0.6441683,0.0,0.40698874,0.4693789,1.0913057,0.782162,0.0,0.70366025,0.21249826,0.47537416,0.0,0.5620626,0.0,0.6363452,0.23903021,0.11490762,0.16370112,0.0,0.0,0.18848263,1.1919695,0.1687065,0.117229156,0.4272435,0.8887692,0.9167347,0.31468642,0.06579673,0.7865759,0.32464284,0.91022766,0.5221186,0.4711689,0.0,0.7159095,1.0181527,0.3156373,-0.28492415,0.88013244,-0.39654258
1.3076128,0.80028343,-0.8188693,-0.09464328,0.7031981,-0.06264028,0.9286981,0.24972631,-0.08096813,0.17656107,0.0,0.12400374,0.19657993,0.0,0.0,1.2295438,0.0,0.0,0.0,0.2970447,0.0,0.0,0.0,0.4583568,0.06961042,0.0,0.6258313,0.7133555,0.0,0.14204791,0.62601507,0.50534725,0.10304648,0.062310748,0.0,0.76527137,0.3414115,0.6439068,0.0,0.0,0.0,0.32617587,0.1453052,0.70857364,0.33698088,0.42967004,0.3567168,0.33522403,0.0,0.20039643,0.060566224,0.0,0.069095746,0.5079811,0.0,0.4780959,0.8645296,0.14403626,0.3960693,0.0,0.78703,0.39369693,0.52648854,0.16547473,0.5015607,0.08758631,0.45665997,0.40609515,0.18067804,0.0,0.36703855,0.5143832,0.0,-0.4566257,0.36605707,-0.27946362
1.3301709,0.9135383,-0.563735,-0.1621759,1.4094648,0.06981861,-1.0867496,-0.44320327,-0.60608876,0.0,0.009629577,1.1111923,1.0233927,0.0,0.061461333,0.9158252,0.0,0.0,0.0,0.70682967,0.16209002,0.0,0.0,0.5454489,0.04475838,0.39746827,1.3327928,0.9234647,0.0,0.20941873,0.20581521,0.013972067,0.0,0.0,0.0,0.5065569,0.20531152,0.6774928,0.0,0.27390435,0.0,0.10489748,0.3159646,0.8266753,0.23853473,0.8077872,0.42098206,0.0,0.0,0.28514603,0.0,0.1539416,0.085216485,0.819651,0.0,0.52968884,1.1429068,0.0,0.32637373,0.18381071,0.4769792,0.8009962,0.5384067,0.030629031,0.4510949,0.0,0.49025616,0.34903726,0.2982042,0.0,0.62112474,0.43058285,0.0,-0.51985407,0.25363153,-0.39360222
-1.3807243,1.3314114,1.7535161,0.47897625,-0.27453953,0.32692778,-0.68321913,-1.1908879,-0.062684074,0.0,0.83710635,0.6765466,0.0,0.0,0.19353718,0.0,0.0,0.13539062,1.481102,0.034147575,0.89232725,0.24302003,0.5918674,0.17685224,0.0,0.0,0.0,0.0,0.0,0.3795607,0.0,0.20019269,0.93630296,0.0,0.0,0.0,0.0,0.0,0.9102057,0.09156919,0.34254587,0.0,0.17027372,0.0,0.0,0.9214469,0.60474014,0.0,0.5155885,0.45391753,0.30912483,0.27755097,0.0,0.0,0.7482729,0.09144219,0.13210422,0.6548317,0.51837677,0.9822865,0.0,0.09823033,0.3655392,0.8032282,0.14614856,0.21042088,0.0,0.32781598,0.5245043,0.0,0.5058272,0.0,0.51047397,0.43994182,-0.8494288,0.32816708
0.84804535,1.509885,-0.47209406,-0.9342742,0.6923832,-2.2496748,0.750183,-0.12731406,-1.2181332,0.700407,0.45617944,1.2031833,0.63480496,0.0,0.0,1.3047707,0.0,0.0,0.0,0.0,0.44812652,0.0,0.67430407,0.8035239,1.0184342,0.0,0.0,0.7923431,0.0,0.0,0.0,0.0,0.49167585,0.2201151,0.0,0.29748255,0.1963596,0.07278028,0.17932715,0.69054925,0.0,0.2915114,0.0,0.2152214,0.38513285,0.831183,0.47351867,0.040679947,0.0,0.049709007,0.12886286,0.106000245,0.0,0.6070252,0.31613025,0.4469492,0.64407563,0.5903149,0.11464226,0.66213936,0.26128232,0.6250776,0.41000354,0.37197113,0.8215609,0.6402274,0.52206343,0.7396119,0.74551064,0.0,0.39888334,0.30465057,0.02527076,0.1734466,0.18817565,0.11680548
1.8455967,0.19729514,-3.0266774,0.22511052,2.8235836,-0.9030153,-0.9013584,2.4606652,0.77616954,0.9458908,0.0,0.18148056,1.3358086,0.6002201,0.5374692,1.6216391,0.0,0.0,0.0,2.1998022,0.0,0.0,0.0,0.14578767,0.0,1.4521583,1.507733,2.1884153,0.0,0.0,0.54368454,0.66758895,0.0,0.33922696,0.09739025,1.2974393,1.7873716,0.21389034,0.0,0.044323035,0.0,1.2777275,0.0,1.8962156,0.0,0.34408087,0.14677498,0.15320307,0.0,0.8421741,0.065992214,0.18722838,0.73925006,0.6445562,0.0,0.9497617,2.062855,0.77274466,0.32616252,0.11644633,1.6840038,1.6682811,0.34320405,0.0,1.5997765,0.0,1.1209506,0.5849149,0.81742954,0.0,1.1493787,1.3399816,0.0,-0.30143952,1.6664499,-1.3881743
-0.26601744,-0.7344262,0.04603615,-0.4464468,-0.35734642,-0.9535611,-0.8511742,-0.09397479,0.2554193,0.82992804,0.7162896,0.12172887,0.7837665,0.30026072,0.1439578,0.007936627,0.037530236,0.0,0.7748846,0.17301494,0.5945094,0.5243101,0.28321043,0.0,0.12305069,0.17910106,0.0,0.0013392726,0.0,0.0,0.0,0.0,0.0016774833,0.43657652,0.1466996,0.0,0.08606446,0.0,0.5899488,0.74839246,0.57612395,0.14042039,0.0,0.0062929355,0.0,0.6345813,0.380276,0.06466163,0.1539728,0.20481037,0.4842058,0.49584982,0.0,0.0,0.45056728,0.2809383,0.50146097,0.56145924,0.25389922,0.70010453,0.10581555,0.4381301,0.4078358,0.31254464,0.44069928,0.35597616,0.23815897,0.5138557,0.39735448,0.0,0.49041638,0.5889567,0.33185378,0.29670224,-0.17050299,0.10785872
