=== [Causal Discovery] Fold 2 (2/5) ===
Step: load extraction data
Loading extraction data from: outputs/experiments/layered_sparse_nonlinear_sem_nodes_12_shallow_mlp_align_observable_state/2/alignment_results.csv
Step: prepare ground-truth data
Running sample_150__baseline_150
Saved metadata to outputs/experiments/layered_sparse_nonlinear_sem_nodes_12_shallow_mlp_align_observable_state/2/metadata.json
CI(0, 1 | ()) p=0.3246 -> indep=True
CI(0, 2 | ()) p=0.5799 -> indep=True
CI(1, 2 | ()) p=0.5413 -> indep=True
CI(0, 3 | ()) p=0.253 -> indep=True
CI(1, 3 | ()) p=0.6614 -> indep=True
CI(2, 3 | ()) p=0.443 -> indep=True
CI(0, 4 | ()) p=0.02106 -> indep=True
CI(1, 4 | ()) p=0.04648 -> indep=True
CI(2, 4 | ()) p=0.7273 -> indep=True
CI(3, 4 | ()) p=0.5697 -> indep=True
CI(0, 5 | ()) p=0.06247 -> indep=True
CI(1, 5 | ()) p=0.0804 -> indep=True
CI(2, 5 | ()) p=0.7192 -> indep=True
CI(3, 5 | ()) p=0.6883 -> indep=True
CI(4, 5 | ()) p=0.01106 -> indep=True
CI(0, 6 | ()) p=0.6925 -> indep=True
CI(1, 6 | ()) p=8.158e-06 -> indep=False
CI(2, 6 | ()) p=0.1016 -> indep=True
CI(3, 6 | ()) p=0.7195 -> indep=True
CI(4, 6 | ()) p=0.1966 -> indep=True
CI(5, 6 | ()) p=0.0005024 -> indep=False
CI(0, 7 | ()) p=0.1479 -> indep=True
CI(1, 7 | ()) p=0.2753 -> indep=True
CI(2, 7 | ()) p=0.0137 -> indep=True
CI(3, 7 | ()) p=0.001284 -> indep=False
CI(4, 7 | ()) p=0.4655 -> indep=True
CI(5, 7 | ()) p=0.2657 -> indep=True
CI(6, 7 | ()) p=1.25e-05 -> indep=False
CI(0, 8 | ()) p=0.03169 -> indep=True
CI(1, 8 | ()) p=0.4907 -> indep=True
CI(2, 8 | ()) p=0.6213 -> indep=True
CI(3, 8 | ()) p=0.7597 -> indep=True
CI(4, 8 | ()) p=0.1981 -> indep=True
CI(5, 8 | ()) p=0.8184 -> indep=True
CI(6, 8 | ()) p=0.0004157 -> indep=False
CI(7, 8 | ()) p=0 -> indep=False
CI(0, 9 | ()) p=0 -> indep=False
CI(1, 9 | ()) p=0.7835 -> indep=True
CI(2, 9 | ()) p=0.09611 -> indep=True
CI(3, 9 | ()) p=0.5698 -> indep=True
CI(4, 9 | ()) p=0.001275 -> indep=False
CI(5, 9 | ()) p=0.00331 -> indep=False
CI(6, 9 | ()) p=0.9171 -> indep=True
CI(7, 9 | ()) p=0.003334 -> indep=False
CI(8, 9 | ()) p=0.1657 -> indep=True
CI(0, 10 | ()) p=0.7732 -> indep=True
CI(1, 10 | ()) p=0.4277 -> indep=True
CI(2, 10 | ()) p=0 -> indep=False
CI(3, 10 | ()) p=0.006319 -> indep=False
CI(4, 10 | ()) p=0.8371 -> indep=True
CI(5, 10 | ()) p=0.4594 -> indep=True
CI(6, 10 | ()) p=9.503e-05 -> indep=False
CI(7, 10 | ()) p=0 -> indep=False
CI(8, 10 | ()) p=0.001754 -> indep=False
CI(9, 10 | ()) p=0.5899 -> indep=True
CI(0, 11 | ()) p=0.1347 -> indep=True
CI(1, 11 | ()) p=0.6934 -> indep=True
CI(2, 11 | ()) p=0.8699 -> indep=True
CI(3, 11 | ()) p=0.7024 -> indep=True
CI(4, 11 | ()) p=0 -> indep=False
CI(5, 11 | ()) p=0.01696 -> indep=True
CI(6, 11 | ()) p=0.1141 -> indep=True
CI(7, 11 | ()) p=1.104e-07 -> indep=False
CI(8, 11 | ()) p=0 -> indep=False
CI(9, 11 | ()) p=0.02406 -> indep=True
CI(10, 11 | ()) p=0.1647 -> indep=True
