fold,target_mode,status,reason,num_pairs_total,num_pairs_valid,mean_abs_delta,median_abs_delta,corr_aligned_vs_sem,same_sign_rate,same_sign_rate_strong_effect,num_pairs_strong_effect,same_sign_rate_sem_effect_present,num_pairs_sem_effect_present
1,sem_truth,ok,,30,30,0.04980134049421513,0.0282126876109088,0.9634287238172222,0.4666666666666667,0.875,16,0.9285714285714286,14
2,sem_truth,ok,,30,30,0.05237167224400916,0.04562973078439289,0.9672817664728478,0.43333333333333335,0.6842105263157895,19,1.0,13
3,sem_truth,ok,,30,30,0.06211174598099069,0.03684507730063272,0.9495795400766907,0.4666666666666667,1.0,14,1.0,14
4,sem_truth,ok,,30,30,0.05955474953166471,0.039118842946154433,0.9513756257451574,0.4666666666666667,0.8666666666666667,15,0.9285714285714286,14
5,sem_truth,ok,,30,30,0.06036750905544134,0.03675355860689962,0.9364671961924658,0.4666666666666667,0.8235294117647058,17,1.0,14
