epoch,train_loss,val_loss,lr,batches_per_epoch,effective_epochs,effective_updates
1,0.9804761409759521,0.9937173128128052,0.001,16,40,640
2,0.8596993088722229,0.8383868932723999,0.001,16,40,640
3,0.6937040686607361,0.6342815160751343,0.001,16,40,640
4,0.5032801032066345,0.43938666582107544,0.001,16,40,640
5,0.36244961619377136,0.32736456394195557,0.001,16,40,640
6,0.2798117995262146,0.26406732201576233,0.001,16,40,640
7,0.2305411547422409,0.2249741107225418,0.001,16,40,640
8,0.2019897699356079,0.20238882303237915,0.001,16,40,640
9,0.18384253978729248,0.18770961463451385,0.001,16,40,640
10,0.17385020852088928,0.17914357781410217,0.00085,16,40,640
11,0.16632121801376343,0.1740327775478363,0.00085,16,40,640
12,0.15911415219306946,0.16676393151283264,0.00085,16,40,640
13,0.15394327044487,0.16177991032600403,0.00085,16,40,640
14,0.14876794815063477,0.15753376483917236,0.00085,16,40,640
15,0.14519397914409637,0.1523839831352234,0.00085,16,40,640
16,0.1408851444721222,0.14870867133140564,0.00085,16,40,640
17,0.13710513710975647,0.143959641456604,0.00085,16,40,640
18,0.13406427204608917,0.14180132746696472,0.00085,16,40,640
19,0.13161028921604156,0.1365165412425995,0.00085,16,40,640
20,0.12663738429546356,0.1327824890613556,0.0007224999999999999,16,40,640
21,0.12464812397956848,0.13058945536613464,0.0007224999999999999,16,40,640
22,0.12151630222797394,0.128680020570755,0.0007224999999999999,16,40,640
23,0.12038006633520126,0.1272611916065216,0.0007224999999999999,16,40,640
24,0.1179034560918808,0.12368076294660568,0.0007224999999999999,16,40,640
25,0.11601337045431137,0.12230439484119415,0.0007224999999999999,16,40,640
26,0.11341985315084457,0.11903618276119232,0.0007224999999999999,16,40,640
27,0.1124790757894516,0.11807740479707718,0.0007224999999999999,16,40,640
28,0.11024308949708939,0.1153179407119751,0.0007224999999999999,16,40,640
29,0.10850191116333008,0.11393781006336212,0.0007224999999999999,16,40,640
30,0.10720521211624146,0.11221930384635925,0.000614125,16,40,640
31,0.10518337786197662,0.11190782487392426,0.000614125,16,40,640
32,0.10419951379299164,0.1087176650762558,0.000614125,16,40,640
33,0.10322226583957672,0.10928796231746674,0.000614125,16,40,640
34,0.10189729928970337,0.10676505416631699,0.000614125,16,40,640
35,0.10133849829435349,0.10563375800848007,0.000614125,16,40,640
36,0.09999267011880875,0.10503213107585907,0.000614125,16,40,640
37,0.09942467510700226,0.10323469340801239,0.000614125,16,40,640
38,0.09737960249185562,0.10209324955940247,0.000614125,16,40,640
39,0.09692556411027908,0.10132989287376404,0.000614125,16,40,640
40,0.09541834890842438,0.10089732706546783,0.00052200625,16,40,640
