input_0,input_1,input_2,input_grad_0,input_grad_1,input_grad_2,output_0,output_1,output_2
0.039880093,-0.920906,-0.55458045,2.6719027,0.0017644763,0.015690535,0.06811163,0.058226958,0.07098332
-0.7843015,1.456915,0.2990504,0.96978045,0.088159055,-0.04491319,-0.29097387,-0.2839753,-0.2852467
-0.0039501055,-1.3256515,1.1955099,5.477119,0.055079162,-0.012803227,-0.010291841,-0.002287846,-0.00915904
1.192943,0.7596952,0.36023694,1.2659742,-0.33000135,0.17626646,0.5038912,0.4793158,0.49849704
0.008823962,1.3057772,1.1121912,1.2430451,0.01801382,0.044727877,0.0044543743,0.0028626379,0.01125345
-1.0202388,0.628142,-0.34838074,1.1047232,0.35651568,-0.060052108,-0.44631588,-0.42721587,-0.35785344
-1.1021425,-0.28811896,1.2028441,2.1182098,1.242883,-0.44327772,-0.7151314,-0.6884704,-0.9523435
-0.10715232,-0.96911824,-0.990239,2.6853638,0.49231783,-0.0117277205,-0.09240283,-0.09035123,-0.027371455
-0.6234826,-0.2493199,0.53477746,1.8635072,0.54269177,-0.20230764,-0.37828836,-0.36788338,-0.41172716
-0.4495873,-1.6083434,0.25543553,7.3984237,4.4042687,-0.25391313,-1.1488373,-1.1034635,-1.1365272
-0.43290395,-0.32664117,-0.50435585,1.7715766,0.2601651,-0.059687637,-0.26996848,-0.26288942,-0.18498704
1.2012988,0.8721564,0.7554673,1.2859879,-0.296871,0.20940319,0.5043599,0.4787291,0.55052894
0.25613675,-0.92077523,0.82963383,3.1602788,-0.8892973,0.030029446,0.26516473,0.2522144,0.330162
-0.60113686,-0.98974544,0.28767344,3.2962885,2.3251088,-0.25471383,-0.6367097,-0.61313194,-0.62874
-0.81526804,1.5940093,0.5722196,0.9895208,0.0792858,-0.058590945,-0.2963555,-0.28923723,-0.30758992
-0.3004083,0.21980664,-0.542743,1.349527,0.06499553,-0.0048938543,-0.15985526,-0.15655139,-0.121418014
2.0466132,1.3333515,0.053705975,1.0776687,-0.40383014,0.23121114,0.7677869,0.72877747,0.7042437
-0.27835092,-1.3833041,-1.4837288,4.1306267,1.965988,-0.15628314,-0.51744807,-0.49056822,-0.23595883
-2.4377563,1.5571432,0.5990695,0.941759,0.51319176,-0.3949051,-0.7756083,-0.7429431,-0.87755126
-0.3574604,0.098888524,-1.513423,1.3744102,0.057088554,-0.012261182,-0.20898533,-0.19277203,-0.11686525
0.403884,0.47001266,1.2836796,1.5398936,-0.09860903,0.06354721,0.178582,0.16968916,0.22768492
-0.751523,0.9065717,1.6318831,1.4076927,0.35488775,-0.21319155,-0.33072096,-0.31725308,-0.4368952
0.12147844,-0.14450477,1.7299228,2.1175253,-0.09518243,-0.0651843,0.03410675,0.032872252,0.06338103
2.0133455,-0.5663085,-0.57575864,2.0856705,-2.9154634,0.40960988,1.4918828,1.4457281,1.0519351
1.0919917,0.3581015,1.513242,1.687947,-0.5233549,0.2750255,0.5328142,0.50774205,0.71270937
0.9502388,-0.49613607,0.8972689,2.262558,-1.5519785,0.26352328,0.6595407,0.63383216,0.81663555
-1.2695487,-0.10114695,0.42574427,1.7623248,1.0805316,-0.2854478,-0.7217816,-0.68878555,-0.76741445
-0.32344437,0.41226748,0.11915928,1.3147497,0.11386025,-0.027571263,-0.15739597,-0.15563774,-0.14778553
-0.1328783,-0.31256536,-1.2975751,1.6662982,-0.06710793,-0.009318888,-0.07262781,-0.06881209,-0.036825564
-0.03775034,-1.3942825,0.8452434,5.853152,0.37705588,-0.0054602176,-0.074302375,-0.06647456,-0.08387895
1.8650044,-0.36522466,0.8453451,2.221176,-2.4248056,0.6040957,1.2105048,1.1686215,1.4826794
1.484604,-1.0688733,0.59454393,3.8324718,-6.7062235,0.7264958,1.7938125,1.7227879,2.0188904
-0.21563569,-0.24452767,0.14177513,1.7568102,0.07758202,-0.077252656,-0.12501681,-0.12741107,-0.11340636
0.53201777,1.0897363,0.3665077,1.1962869,-0.11849044,0.11920141,0.20414384,0.19313645,0.20312232
-0.9555454,1.1748754,1.3208594,1.2268741,0.28183421,-0.18999934,-0.37488464,-0.36198595,-0.46820864
0.8901991,1.2022766,0.452429,1.1775761,-0.17807898,0.16367789,0.3448591,0.32748657,0.34909412
-1.810973,-0.14288385,-0.2806589,1.7939792,1.6210294,-0.25469062,-1.1001873,-1.032782,-0.8735239
0.9996254,-0.76444954,-1.1937985,2.084271,-1.7286737,0.22172436,0.89529437,0.86495477,0.43965003
-1.0848615,-1.654904,-1.057618,6.003393,8.822793,-1.2771053,-2.7313116,-2.6214974,-1.6912647
1.7381204,0.91590583,1.3642564,1.3993708,-0.5094562,0.37711984,0.7533269,0.7103939,0.94416326
1.1739981,-0.84334904,-0.6204493,2.413618,-2.7800608,0.32932666,1.1047212,1.0622977,0.75325906
-0.29842392,-1.1508573,-1.1356424,3.2514925,1.560041,-0.112763494,-0.39262342,-0.37265506,-0.18132596
-0.3200064,0.48691005,-1.379937,1.1814665,0.03977155,0.0017415881,-0.17331497,-0.16101459,-0.118457556
-1.1343107,-1.1809591,0.9784808,4.487258,6.355604,-0.47369152,-1.5664495,-1.5003592,-1.9418257
-0.9784968,1.5269617,-1.0434079,0.758108,0.13355897,-0.03950286,-0.36496222,-0.34811792,-0.25290003
-0.99715006,-1.0212508,-1.5740887,2.7038991,2.8036246,-0.37934262,-1.1266618,-1.0613879,-0.40745637
-0.85239625,0.1377797,-0.4758997,1.3872013,0.43782386,-0.058447022,-0.4504388,-0.42975432,-0.3324788
0.55267394,0.018465878,-1.1975735,1.4359918,-0.42408207,0.021228798,0.3208718,0.30717224,0.15875413
-0.5464856,1.5072154,1.1057578,1.15379,0.08408971,-0.041794054,-0.2054008,-0.19965965,-0.23310973
0.7449139,1.5329809,0.48557165,1.1313068,-0.14651063,0.16461733,0.2701218,0.25695977,0.2795149
-0.40591303,0.6531709,1.4692427,1.4805325,0.26976874,-0.13927355,-0.19656079,-0.18911648,-0.25202826
0.11075966,-0.26443818,-1.1455802,1.6243765,-0.2521088,0.0077577084,0.088615626,0.08225224,0.043917503
0.3165013,1.6260247,1.4552191,1.2514788,-0.044175453,0.10176979,0.13048606,0.124531925,0.16864216
0.045538247,-1.4903406,-0.75825983,5.561605,-0.19465661,0.092000306,0.07323438,0.05488524,0.049735498
-1.1357794,0.40358686,-0.60805726,1.1956694,0.50238097,-0.058081247,-0.5439649,-0.5154817,-0.38495347
0.9136477,-1.3461425,1.1274847,5.646471,-6.96687,0.49187613,1.5902131,1.5261003,2.033982
-1.2088722,-1.0788219,-1.1444389,3.0884204,4.2112627,-0.5457512,-1.4759197,-1.3985754,-0.7311159
0.44595048,1.3650591,1.1105099,1.2410936,-0.06581656,0.11788608,0.17876934,0.16973928,0.2124287
0.3377153,0.7088784,0.05243942,1.2473054,-0.11705763,0.0719606,0.13384472,0.12468554,0.119233355
-0.34153038,-0.055465925,0.022633204,1.5820354,0.15489842,-0.06623728,-0.18907449,-0.18720171,-0.16836242
-0.05353024,-0.28150168,-1.458732,1.6253314,-0.13075286,-0.0030932873,-0.018749535,-0.015269266,-0.015812341
0.26313207,0.7607911,-1.4853222,1.1476631,-0.16717844,0.014567204,0.09762725,0.09876697,0.008277789
1.9676137,0.9782024,-0.10247415,1.1524837,-0.4856618,0.20259333,0.79121727,0.7545836,0.6899292
0.20386481,0.98392487,-1.2001276,1.0843337,-0.12836772,0.0349143,0.056279335,0.056717157,-9.417534e-05
-0.674828,1.1187356,-1.0745797,0.90894485,0.11445615,-0.0077750236,-0.288981,-0.2746855,-0.20085223
1.0433193,-0.31338245,1.2731457,2.1830754,-1.3245409,0.31374446,0.65327406,0.6284819,0.88056403
1.2584786,0.6563483,0.8252075,1.3727479,-0.3925886,0.22864911,0.5528009,0.5255013,0.62007564
0.118696764,0.053774323,-0.18014988,1.4833475,-0.16285121,0.00569728,0.06085052,0.051858917,0.050414164
1.0363153,1.490842,-0.5793389,1.0582347,-0.24308741,0.13949114,0.3558387,0.34227717,0.26495335
1.4671859,1.6501018,0.9258069,1.117001,-0.24621366,0.25522822,0.5504684,0.51919603,0.6182263
-2.012777,1.6171952,-0.43451205,0.7226351,0.33600348,-0.15975828,-0.6331448,-0.6056151,-0.5075666
0.7943722,-0.29073012,1.3893626,2.1789446,-0.989182,0.21384698,0.4859084,0.46692657,0.6712067
-0.45046234,1.2355715,-1.2597628,0.9054773,0.044325903,-0.0023346916,-0.20574072,-0.19357565,-0.15174605
-0.73172,-1.2029648,0.2605227,4.2741094,4.398277,-0.34505206,-1.043072,-0.99618727,-1.0248973
-0.43601978,-1.0885156,-0.22849339,3.4551113,2.1063251,-0.18286738,-0.5236615,-0.50359565,-0.40266475
-0.081981055,-1.6682072,0.3877721,8.298667,0.45750034,0.027804762,-0.21792868,-0.22137296,-0.227702
-0.97106606,1.4819969,-1.4904132,0.7497505,0.15733829,-0.03897111,-0.37210009,-0.34982875,-0.22771914
-0.467452,-0.41934046,-1.4684559,1.7631613,0.25800142,-0.04900393,-0.32273933,-0.301357,-0.13231571
-1.2371345,-0.63714784,-0.487127,2.3170583,1.9341156,-0.2606316,-0.99885243,-0.9461111,-0.69775707
0.17823131,0.32566848,0.91095877,1.5137026,-0.045501098,0.0061536916,0.073418155,0.06730653,0.08878489
0.2741442,1.3250232,1.6095749,1.3353097,-0.0033966005,0.0726355,0.119381145,0.113988966,0.15620658
-0.5474348,-1.3181226,1.451568,5.450555,3.918477,-0.23785515,-0.9060861,-0.8653313,-1.2408696
-0.16405156,-1.295722,1.3533798,5.309593,1.1715845,-0.09593636,-0.2676637,-0.24979332,-0.35764298
1.4804753,-0.70378184,0.5370292,2.5860949,-3.2955232,0.5258053,1.2089866,1.1665837,1.3544804
-1.0389382,-1.6807443,0.16932216,7.3782883,9.797665,-0.70725626,-2.8241463,-2.7044783,-2.7256708
1.2007625,-1.0007757,1.397293,3.9290853,-5.0402656,0.59160423,1.3569348,1.3117794,1.896756
1.0829887,-0.20591262,1.7187594,2.2596242,-1.2352972,0.37220228,0.6607003,0.6351915,0.9697896
0.47762418,1.6907091,-1.1958089,0.962313,-0.17379683,0.06812895,0.12005475,0.12136865,0.043761678
1.0498265,1.5148352,-1.6254396,1.0221004,-0.29941535,0.049940966,0.35955372,0.35565075,0.1534466
-1.627261,1.4809574,1.3758885,1.106961,0.3575956,-0.33391705,-0.58503956,-0.5642775,-0.7533567
1.6278782,0.4371952,-0.9867556,1.2498974,-0.6118069,0.06898128,0.77468836,0.74928707,0.48400986
-0.87046003,-0.76177204,1.3739915,2.978321,2.05469,-0.45383692,-0.77374053,-0.74929905,-1.0730134
1.3951278,0.1468073,0.7497438,1.6211518,-0.8281794,0.28569663,0.7029396,0.67263466,0.8019327
1.4012316,-1.7352809,-0.91468734,6.722648,-12.454048,1.672106,3.9312901,3.6730843,2.602627
-0.3853816,1.680317,-0.8818945,0.8472823,-0.0095528625,0.008275244,-0.17572014,-0.16738227,-0.14283225
0.85785556,0.34001803,0.23331821,1.3984836,-0.37988785,0.11419095,0.40000862,0.38012722,0.38521275
0.7524962,-0.7112233,-0.3530427,2.1753037,-1.4418222,0.16231014,0.63827664,0.60734904,0.50728893
0.43391925,0.32213503,0.46950078,1.4364641,-0.19695872,0.060046107,0.198198,0.18594028,0.20657799
0.21906652,-1.4801377,0.9699018,6.708226,-2.1938386,0.14782059,0.46109086,0.4459864,0.56195426
0.5990036,1.0880468,-0.07913492,1.1565423,-0.15795688,0.11626117,0.22285406,0.21156874,0.1920281
-1.2689861,-0.10893515,-0.23513152,1.6598853,0.9937547,-0.16508302,-0.7398008,-0.70059234,-0.59825903
-1.5424223,0.7053553,-1.4898006,0.9695574,0.5588776,-0.036111116,-0.69889927,-0.65010494,-0.33329773
1.3453357,1.1336575,-0.44183883,1.1133528,-0.31958193,0.13829145,0.5176618,0.49537775,0.40344903
-1.1458893,0.43408683,-0.81457996,1.1591023,0.48605922,-0.043102838,-0.551818,-0.52095765,-0.35809478
-1.0150971,1.7289687,-0.5603745,0.75213826,0.0942559,-0.055585247,-0.35970765,-0.34738714,-0.2861978
0.5593825,0.29377794,0.16059433,1.4065776,-0.27888337,0.07026868,0.26198715,0.24680653,0.2465116
-0.3364875,1.3240513,1.1598957,1.2218461,0.08428015,-0.019647628,-0.13044246,-0.12699065,-0.1484228
-0.2746633,0.41898885,1.5826185,1.6288633,0.26197317,-0.14407328,-0.15723175,-0.1508548,-0.20504133
-0.026528927,0.6342781,-1.5176575,1.156394,-0.07732505,0.004515812,-0.03204638,-0.025084306,-0.05650382
1.5670761,1.4298594,-1.2311543,1.0434611,-0.3688922,0.09006855,0.5691789,0.55231243,0.34032026
0.6143221,-1.4274532,-1.3606458,4.6058044,-3.7140346,0.56905794,1.1394024,1.0780718,0.50150037
0.1302315,-0.7320233,-0.3365378,2.2789383,-0.30852944,0.009888262,0.13941522,0.124437645,0.12684886
2.183934,-1.3445144,-0.09951059,4.8178544,-13.289154,1.3148352,3.7898254,3.5939167,3.2697873
0.4990181,-0.072643675,1.1533886,1.8468033,-0.41953975,0.07363721,0.2626837,0.2500147,0.3396692
0.19233476,-0.80959696,-0.70029926,2.3370805,-0.3833569,0.0505628,0.20606472,0.1903285,0.15350164
0.9786164,1.197261,-1.1318022,1.0910587,-0.2878331,0.076914206,0.3627551,0.35219094,0.20363688
-0.2573659,0.37071753,0.7938671,1.4515619,0.15721688,-0.07593554,-0.13157208,-0.12994213,-0.14818932
-1.1505276,-0.098996684,1.2349606,1.9198649,1.0798082,-0.4323191,-0.68282473,-0.6559667,-0.9101368
-0.74277216,1.5663327,0.8978597,1.0721271,0.09023659,-0.06399985,-0.27296585,-0.2658992,-0.3017793
-0.32216945,0.9794874,1.1577858,1.3015053,0.1407093,-0.050738856,-0.13538043,-0.13182417,-0.15931791
1.6551559,0.92183226,-0.11346006,1.1674005,-0.42046627,0.17632791,0.67289853,0.64202505,0.58203393
1.2410458,-1.4193734,0.05867106,5.465679,-9.561097,0.86081034,2.3975346,2.2714882,2.2079194
-2.082319,0.9356761,1.5823613,1.3905474,0.88647205,-0.5715225,-0.8576778,-0.81889486,-1.2051713
-1.3496343,-1.7039474,0.40887174,7.2038546,12.054573,-0.7344985,-3.663272,-3.5087867,-3.7801924
-0.050212704,0.47029248,0.8495639,1.426922,0.06609119,-0.02606559,-0.03305706,-0.03498245,-0.03553052
0.1348493,0.78641415,-0.42908096,1.1724045,-0.08720055,0.054548465,0.039090578,0.034636773,0.020198613
0.035315778,0.016941128,1.4966676,1.876135,0.026680097,-0.08253953,-0.011050422,-0.011607606,-0.0057615153
-0.443125,-0.863404,-1.2169365,2.4112022,1.0045489,-0.104553975,-0.40926093,-0.3876548,-0.1699299
1.0841743,-1.6754242,1.5148536,8.2603855,-11.685287,0.4941697,2.9577463,2.804494,3.8725533
0.26752338,0.4862275,1.3497621,1.5465524,-0.028715238,0.028268568,0.112884,0.107049674,0.14759949
-0.99227786,0.10233744,-1.4534433,1.3379949,0.4766373,-0.040315703,-0.5759493,-0.5354695,-0.2675052
0.007302853,-1.2962556,0.3855934,4.8556232,0.17889005,0.008881673,0.010060493,0.008702913,0.024391472
0.7487586,1.4376132,-1.4873209,1.0220937,-0.24162552,0.0499982,0.24662755,0.2448897,0.09714182
0.89117414,-1.3933479,-1.35266,4.415989,-5.1785297,0.7166874,1.5947505,1.5152931,0.7103779
-0.2187562,0.3634858,1.0023266,1.5031188,0.16378817,-0.086372346,-0.11730276,-0.1154709,-0.13801458
-0.89811635,-0.020656379,-1.6298573,1.4199369,0.43023765,-0.050954327,-0.5533316,-0.5119552,-0.23169796
1.9877777,-0.9966311,0.43089342,3.606658,-7.723416,0.9154199,2.231232,2.1423569,2.3694777
-0.27304468,0.004783553,1.5602881,1.900176,0.2857302,-0.19578846,-0.18856165,-0.1820039,-0.2507719
0.29587218,-0.3108804,1.3370254,2.1479046,-0.40823436,0.0007560961,0.16590342,0.1574789,0.23188771
-0.5663701,-1.5630125,-1.4209322,5.273752,4.2922564,-0.57071835,-1.2876027,-1.2363029,-0.6445248
2.4430714,-0.95586044,1.6298486,4.0622635,-9.149509,1.2227104,2.7853816,2.679311,3.9760509
1.6106339,0.67285144,1.2118385,1.4643133,-0.5643289,0.35165936,0.72341645,0.6856619,0.8907971
-0.48288906,-1.6386776,-1.2072574,6.1515903,4.000722,-0.5452969,-1.2338922,-1.1956649,-0.69795215
0.775302,-1.0648643,1.1986198,4.0037336,-3.6284754,0.34552482,0.927715,0.897145,1.2415837
-0.24936022,-0.07653667,1.5643911,1.973356,0.2658444,-0.19774209,-0.18146013,-0.17547122,-0.2418143
0.7140726,-0.31114322,0.7536388,1.9502572,-0.8662622,0.13265096,0.4373397,0.41695568,0.5144539
0.42315674,0.15641391,-1.3325619,1.3774664,-0.32514966,0.013353422,0.2318366,0.22349651,0.09553338
0.49871948,-0.554033,1.2446818,2.47183,-0.98540795,0.095978186,0.3557881,0.3410055,0.48401144
1.7302681,-0.6830329,-0.29819667,2.2828522,-3.2548263,0.45383188,1.3912781,1.34399,1.1181631
-1.0440191,1.6922504,0.112860404,0.8465655,0.09242718,-0.077788375,-0.3646271,-0.35515326,-0.34367877
0.3245559,-0.3619609,-1.1648822,1.6735709,-0.4230731,0.029094502,0.24286665,0.22984618,0.1271146
