input_0,input_1,input_2,input_grad_0,input_grad_1,input_grad_2,output_0,output_1,output_2
-0.2473756,-0.4108927,-1.2323649,1.631804,0.30621785,-0.040169626,-0.19566265,-0.18276127,-0.11059657
-0.56639075,-0.7387628,-0.111624755,2.301023,1.1261861,-0.14268146,-0.48094815,-0.4680628,-0.45024556
-0.99218696,-1.3438154,-0.52600944,4.567931,6.1620054,-0.5516123,-1.6639715,-1.60044,-1.2224724
0.40069082,-1.0194421,-1.5127716,2.7028224,-1.3353565,0.0840925,0.452267,0.4410069,0.12979218
-0.9234328,0.574596,0.6524958,1.3824049,0.3520167,-0.18396781,-0.4072967,-0.3780421,-0.44528624
-1.406577,0.19132975,-0.3971755,1.2425324,0.7116682,-0.20600405,-0.6720375,-0.63921,-0.5463626
-0.75447273,-1.2068958,1.4586703,4.6691566,4.052475,-0.26682997,-1.020321,-0.9966214,-1.4392483
-0.1250438,-0.7563118,-0.64007986,2.2372403,0.21285787,-0.017581135,-0.13363741,-0.12812544,-0.10953611
1.2581689,0.40170035,-1.271714,1.1688838,-0.4679187,0.06717375,0.58163846,0.5674864,0.33071345
-0.054313265,-0.16783258,0.7907652,1.8446714,0.19530506,-0.03879042,-0.042477753,-0.035818487,-0.035311434
2.0396771,0.45002362,0.39382574,1.3242034,-0.9360685,0.3316447,0.90084153,0.8646537,0.9580222
-0.33943075,-0.98203856,-0.5623462,2.8045125,0.8912166,-0.09971447,-0.37309805,-0.36408892,-0.2854913
-0.17317903,-1.3137221,0.0103218965,4.6782293,0.7788528,-0.050688952,-0.24982394,-0.2489008,-0.25307256
0.021678487,0.60664004,-1.1700633,1.139992,-0.0013446156,0.03476353,0.0040974203,0.008857809,0.0037868507
0.21080388,1.2068245,-1.1321899,0.9923965,-0.13701746,0.03240773,0.06815734,0.06484065,0.041833214
-0.8662415,-1.1179789,1.4859698,4.1762047,3.97013,-0.3156544,-1.0607394,-1.0354742,-1.5042192
1.4667629,-0.36702207,-1.4878366,1.7203964,-1.3457582,0.12913659,0.9959519,0.9787396,0.38695204
-0.92141217,0.02590781,1.1276652,1.7384515,0.74414384,-0.28967184,-0.51284873,-0.48625222,-0.6350145
1.7500603,-0.057362266,0.22833554,1.6508372,-1.3305523,0.32300824,0.93311864,0.9049275,0.9655556
0.27261987,1.2287701,0.29815722,1.1244075,-0.19288139,0.07014799,0.1126998,0.1122549,0.10191791
-0.8865886,-1.3545122,1.1816204,5.506214,6.295577,-0.3363287,-1.4622451,-1.4135827,-1.9255983
-0.49125358,0.08341276,1.211243,1.7626305,0.447039,-0.1965207,-0.27546185,-0.2569484,-0.333224
-0.011401493,-1.336791,1.6529636,5.69,-0.38030443,0.07983911,0.04219029,0.026657127,0.03652792
-0.49674943,1.1509509,-1.625649,0.91242146,0.050864708,-0.059912443,-0.19409505,-0.19048527,-0.1155038
0.4646692,-1.0388578,0.7941656,3.6263118,-2.235011,0.23260191,0.5210221,0.49755102,0.6503809
-1.2221236,0.3800022,1.0989821,1.5075607,0.6231005,-0.32442218,-0.59565544,-0.55933535,-0.7138459
-0.51569295,0.39814547,0.9476505,1.5389435,0.30181235,-0.15012595,-0.24291879,-0.22135675,-0.2778303
0.62431556,0.2407107,-0.3988958,1.3133535,-0.22159736,0.11996825,0.29545045,0.29191813,0.259016
-0.51414007,-0.86260015,-0.5536584,2.4515023,1.1742287,-0.13831228,-0.4978086,-0.48358294,-0.37512106
-0.06276417,-1.6878076,-1.6301726,6.351639,0.75845504,-0.0034774542,-0.13483062,-0.17103212,-0.038628552
-0.3419402,-1.6214103,0.44381157,7.627259,3.7061615,-0.19519728,-0.80224764,-0.78037226,-0.88281375
1.2581906,-0.28159773,1.4887308,2.1342,-1.4468758,0.2906844,0.754398,0.73550236,1.1223406
-1.4591339,-0.37246013,-0.4169229,1.6618242,1.5795428,-0.2818262,-0.9260057,-0.8843353,-0.72072524
-1.983788,-0.1509403,0.9407508,1.7444493,1.774791,-0.5123999,-1.1182417,-1.0636655,-1.4028653
0.085551694,-0.59406954,1.4949784,2.5988836,-0.19593263,-0.03747487,0.033651125,0.026063569,0.07545213
0.93887275,0.67477906,-0.29903898,1.1143922,-0.30902392,0.14625783,0.39358574,0.38047856,0.34923407
-1.4578946,1.086587,-1.1887974,0.87200546,0.24172068,-0.1426403,-0.5414613,-0.52472913,-0.3340271
-2.1251223,-0.9105819,-0.36183175,2.948699,6.216865,-0.64303124,-2.1719463,-2.0489507,-1.6416724
1.2803961,0.87972313,-0.32068545,1.0267445,-0.3914076,0.1657044,0.50013036,0.47860584,0.433904
