,missing_edges,extra_edges,correct_edges,orientation_errors,partial_orientations,correct_orientations,shd_strict,shd_partial,shd_edges_only,edge_precision,edge_recall,edge_f1,endpoint_precision,endpoint_recall,endpoint_f1,orientation_accuracy,interventional_agreement
1,1.0,4.0,6.0,3.0,3.0,0.0,11.0,8.0,5.0,0.6,0.8571428571428571,0.7058823529411764,0.3,0.42857142857142855,0.3529411764705882,0.0,0.21428571428571427
2,1.0,2.0,6.0,4.0,1.0,1.0,8.0,7.0,3.0,0.75,0.8571428571428571,0.7999999999999999,0.4375,0.5,0.4666666666666667,0.16666666666666666,0.21428571428571427
3,5.0,4.0,2.0,1.0,1.0,0.0,11.0,10.0,9.0,0.3333333333333333,0.2857142857142857,0.30769230769230765,0.16666666666666666,0.14285714285714285,0.15384615384615383,0.0,0.07142857142857142
4,2.0,5.0,5.0,2.0,3.0,0.0,12.0,9.0,7.0,0.5,0.7142857142857143,0.588235294117647,0.25,0.35714285714285715,0.2941176470588235,0.0,0.21428571428571427
5,3.0,2.0,4.0,2.0,1.0,1.0,8.0,7.0,5.0,0.6666666666666666,0.5714285714285714,0.6153846153846153,0.4166666666666667,0.35714285714285715,0.3846153846153846,0.25,0.21428571428571427
mean,2.4,3.4,4.6,2.4,1.8,0.4,10.0,8.2,5.8,0.5700000000000001,0.6571428571428571,0.6034389140271493,0.3141666666666667,0.35714285714285715,0.33043740573152336,0.08333333333333333,0.18571428571428572
std,1.6733200530681511,1.3416407864998738,1.6733200530681511,1.140175425099138,1.0954451150103324,0.5477225575051662,1.8708286933869707,1.3038404810405297,2.280350850198276,0.16090024514862894,0.23904572186687872,0.18504784765919904,0.1137889127580832,0.1336306209562122,0.116730115802261,0.11785113019775792,0.06388765649999399
