fold,target_mode,status,reason,num_pairs_total,num_pairs_valid,mean_abs_delta,median_abs_delta,corr_aligned_vs_sem,same_sign_rate,same_sign_rate_strong_effect,num_pairs_strong_effect,same_sign_rate_sem_effect_present,num_pairs_sem_effect_present
1,observable_state,ok,,30,30,1.5257251892994756,0.03298808713134506,-0.24643951816560997,0.23333333333333334,0.4666666666666667,15,0.6363636363636364,11
2,observable_state,ok,,30,30,0.5169345334448348,0.0551798849646996,0.24348209111341818,0.23333333333333334,0.3888888888888889,18,0.7777777777777778,9
3,observable_state,ok,,30,30,0.6459746280827786,0.03304659830668023,0.10096343816387039,0.23333333333333334,0.5384615384615384,13,0.875,8
4,observable_state,ok,,30,30,0.6592635353829923,0.019096940501659138,0.8016902826942761,0.26666666666666666,0.7272727272727273,11,1.0,8
5,observable_state,ok,,30,30,0.7643295950033918,0.040248620690820934,0.3386628498499684,0.23333333333333334,0.4117647058823529,17,0.875,8
