input_0,input_1,input_2,pre_1_fc1_0,pre_1_fc1_1,pre_1_fc1_2,pre_1_fc1_3,pre_1_fc1_4,pre_1_fc1_5,pre_1_fc1_6,pre_1_fc1_7,pre_1_fc1_8,pre_1_fc1_9,pre_1_fc1_10,pre_1_fc1_11,pre_1_fc1_12,pre_1_fc1_13,pre_1_fc1_14,pre_1_fc1_15,pre_1_fc1_16,pre_1_fc1_17,pre_1_fc1_18,pre_1_fc1_19,pre_1_fc1_20,pre_1_fc1_21,pre_1_fc1_22,pre_1_fc1_23,pre_1_fc1_24,pre_1_fc1_25,pre_1_fc1_26,pre_1_fc1_27,pre_1_fc1_28,pre_1_fc1_29,pre_1_fc1_30,pre_1_fc1_31,pre_2_fc2_0,pre_2_fc2_1,pre_2_fc2_2,pre_2_fc2_3,pre_2_fc2_4,pre_2_fc2_5,pre_2_fc2_6,pre_2_fc2_7,pre_2_fc2_8,pre_2_fc2_9,pre_2_fc2_10,pre_2_fc2_11,pre_2_fc2_12,pre_2_fc2_13,pre_2_fc2_14,pre_2_fc2_15,pre_2_fc2_16,pre_2_fc2_17,pre_2_fc2_18,pre_2_fc2_19,pre_2_fc2_20,pre_2_fc2_21,pre_2_fc2_22,pre_2_fc2_23,pre_2_fc2_24,pre_2_fc2_25,pre_2_fc2_26,pre_2_fc2_27,pre_2_fc2_28,pre_2_fc2_29,pre_2_fc2_30,pre_2_fc2_31,pre_3_fc3_0,pre_3_fc3_1,pre_3_fc3_2,output_0,output_1,output_2
-0.09593831,-0.302116,0.13322437,-0.18213274,0.3821148,-0.13811295,-0.24023989,0.088527635,0.5131103,-0.0030567944,-0.31713513,0.30315664,-0.08338595,-0.25325936,0.0143120885,0.54135925,-0.42456022,0.35953486,0.3817799,-0.45816678,-0.28686064,-0.46939155,-0.5219554,0.41271764,0.6676507,0.14493473,0.66523486,0.304286,-0.4509998,-0.6802027,0.006516382,-0.3181276,-0.02689007,0.084680654,-0.0038831457,0.45052803,0.16997594,0.31172255,0.17053375,0.20142594,0.30005527,-0.23125534,0.5108162,0.1488519,0.06198587,0.22939558,0.32773018,0.34207273,-0.30903697,0.4723867,0.4113826,0.44632584,0.21817352,0.35560834,-0.21667193,0.2661646,0.1603482,0.45843267,0.24443287,0.6315284,-0.18478349,-0.30851853,0.048714142,0.39667076,0.10822788,0.36696666,-0.08816381,-0.09261862,0.07246601,-0.037948854,-0.09261862,0.07246601,-0.037948854
0.9803671,-2.2248893,0.5405227,-0.34136322,-0.6230848,-0.107160404,0.5865081,-0.2879268,1.3729883,-0.17703447,-2.1402354,0.27746078,0.7313783,-1.6592119,0.03636673,1.5123833,-0.8492025,1.3359933,1.1165092,-1.5564845,-0.5199695,-0.31130025,-0.40252072,0.72517216,0.85502595,1.2932646,0.9056647,-0.05947666,-0.25537756,-1.7347918,0.14635578,1.5319278,-0.2026572,-0.80197203,0.7428683,0.18219313,0.042336572,0.39376527,0.546962,0.5072541,0.28960332,-0.94438845,1.060209,0.6652437,0.96108234,0.73974913,1.0021168,1.0702211,-0.25858164,0.39575133,1.1185117,0.28773937,1.3491526,1.4563538,-0.43427214,0.4033891,0.0145257935,0.3400809,0.94876516,0.7430631,0.05241099,-0.92773837,-0.60653794,-0.05889277,0.15174264,1.0883325,-0.8635903,0.9386235,0.5361005,-1.4510254,0.9386235,0.5361005,-1.4510254
0.3317616,-1.0140123,0.5122451,-0.30946428,-0.11583188,-0.05957257,0.1681667,-0.17064163,0.96946716,-0.017355666,-1.1263677,0.25324944,0.09399964,-0.88033044,-0.061132573,0.8204872,-0.60034937,0.7810631,0.6254902,-0.78163695,-0.26320213,-0.45612192,-0.547681,0.43412033,0.6100446,0.6557152,0.891883,0.25698888,-0.245622,-1.1987228,0.05158831,0.46340278,-0.124522425,-0.3427373,0.35101116,0.33068746,0.09390735,0.2570388,0.195804,0.24838766,0.31141496,-0.43222737,0.69427633,0.30096316,0.49751893,0.39638126,0.49999732,0.63837427,-0.30723268,0.4890215,0.6522156,0.3937994,0.58977723,0.8221321,-0.3138991,0.18675122,0.06376746,0.29843402,0.41070676,0.67208064,-0.12438395,-0.51643145,-0.25643095,0.20594935,0.070477396,0.6607448,-0.2890264,0.29756698,0.41871762,-0.58149254,0.29756698,0.41871762,-0.58149254
-0.08292435,-0.42628863,-0.7800372,0.04673624,0.7946455,-0.38623777,-0.5742566,0.5321524,-0.0049566627,-0.1898041,0.090776674,0.4383731,0.489689,0.07123689,0.32151806,0.9292277,-0.3817377,0.17619684,0.54136634,-0.8800922,-0.7771963,-0.24844424,-0.19075409,0.85169005,1.183637,-0.12575908,0.12841398,-0.10142808,-0.9765626,-0.21622379,0.0054065287,-0.5578978,0.05652176,0.4177834,-0.23698181,0.42378813,0.3177463,0.75601023,0.5440541,0.4678906,0.22861436,-0.35064298,0.67061263,0.38313192,-0.25712365,0.40230685,0.7154759,0.42655993,-0.39600056,0.29465365,0.5200273,0.37278625,0.44871747,0.083979905,-0.12533045,0.5940032,0.4069603,0.96822953,0.47192556,0.66761607,-0.049518257,-0.36956692,0.22763206,0.4220105,0.45305917,0.27396083,-0.3105829,-0.012873746,-0.5254348,-0.10645452,-0.012873746,-0.5254348,-0.10645452
0.075794175,0.6633419,0.14723118,-0.6222969,0.33307654,0.19011784,-0.19473678,-0.10793621,0.15445442,0.46302167,0.17983535,-0.03844826,-0.5167794,0.100992516,-0.4894148,-0.0853605,-0.29562795,-0.06669691,-0.062030554,0.0809837,-0.30672574,-0.3302311,-0.26750344,0.4945186,0.24927124,-0.2678052,0.8294172,0.32939062,-0.32374135,-0.22118115,-0.4752132,-0.7437687,-0.391323,0.24402156,0.14172703,0.525617,0.38514763,0.29422072,0.18702492,0.0713748,0.40892196,-0.19166161,0.3373229,0.31231838,-0.007746838,0.34213394,0.22199029,0.15608758,-0.30812132,0.43037376,0.18668817,0.26142552,0.010688283,0.4491411,-0.32111982,0.26954767,0.23784617,0.2820569,0.31836736,0.37916738,-0.20006832,-0.2538056,0.28842646,0.41045922,0.095646515,0.38537052,0.3124844,0.079452984,0.11363591,0.19267136,0.079452984,0.11363591,0.19267136
0.048733197,0.018799076,-1.6722102,0.0017668903,1.1612198,-0.43062532,-0.86734694,0.8469716,-0.7280977,-0.09131119,0.7774984,0.36263174,0.8024161,0.5928754,0.3175186,0.94161516,-0.26546746,-0.2549338,0.43657863,-0.98156023,-1.2786362,0.05803725,0.2953228,1.3411639,1.4411324,-0.63311845,-0.30033988,-0.4929778,-1.4173572,0.51240665,-0.28944245,-1.0337557,-0.08647544,0.83487105,-0.3695658,0.57244575,0.5621146,1.3000631,0.85921454,0.6992321,0.20956784,-0.5269588,0.8601409,0.6218391,-0.43903908,0.65405345,1.0668018,0.49260348,-0.55639255,0.5074591,0.6131967,0.33631825,0.79074454,-0.1086158,-0.08281484,0.95601904,0.66581106,1.4104437,0.74637234,0.73609066,0.19677413,-0.5019971,0.57732767,0.6862492,0.7572024,0.24217159,-0.28902614,0.0706337,-1.0562557,-0.026450515,0.0706337,-1.0562557,-0.026450515
-0.46314335,0.33490658,-0.11406624,-0.09821333,0.77468157,-0.17985609,-0.5625191,0.27073303,0.15997311,0.031726994,0.35135892,0.32982132,-0.29162055,0.26360887,0.04590085,0.25888819,-0.27509892,0.006529197,0.15204015,-0.1357414,-0.2650955,-0.49804774,-0.5249972,0.3574202,0.6669712,-0.27721092,0.5186659,0.38045946,-0.5807212,-0.2674821,-0.03873706,-0.97633743,0.04505509,0.42618963,-0.28744167,0.5889974,0.24887528,0.4117484,0.21549954,0.3215747,0.41049147,-0.17441802,0.2908036,0.116824485,-0.17246532,0.21391754,0.24057853,0.18756339,-0.3217491,0.5512533,0.26185504,0.48499435,0.12081601,0.093538195,-0.1945318,0.45951688,0.34098375,0.59547955,0.2135483,0.6945901,-0.18420891,-0.27988604,0.30499804,0.58961445,0.1898936,0.25539953,0.15414293,-0.37941396,-0.15119815,0.3946097,-0.37941396,-0.15119815,0.3946097
-0.27473655,-0.15661913,1.1576906,-0.331837,0.023773015,0.074774854,0.04708612,-0.34491232,1.1061598,0.1295051,-0.70143366,0.2255956,-0.7518578,-0.5546253,-0.23382881,0.11728749,-0.45569357,0.5608363,0.21146199,0.040786177,0.32152283,-0.7795963,-0.98396146,-0.15861613,0.13516802,0.42612335,1.2314303,0.81780297,0.11560425,-1.2102684,0.102532715,-0.15118954,-0.020956263,-0.24179241,0.15088177,0.6507623,0.111974016,0.04500912,-0.051267073,-0.027850814,0.6121538,-0.19614072,0.39937848,0.037606515,0.37987956,0.20475636,0.13661045,0.3052873,-0.19885273,0.8337458,0.36444414,0.67307365,0.24500252,0.64128387,-0.42074478,0.104201555,0.11580474,0.064908385,0.08393322,0.88956344,-0.32770222,-0.35824645,-0.033444375,0.4214325,-0.10823362,0.44298857,0.21039861,-0.24883413,0.6595742,0.14681527,-0.24883413,0.6595742,0.14681527
0.520974,-0.85406935,-0.31279075,-0.3116747,0.16314584,-0.13944088,-0.05385351,0.12554866,0.38679582,0.0070643276,-0.6703616,0.22001454,0.5096412,-0.5327745,-0.0022635758,0.9838574,-0.53759617,0.49551538,0.6360127,-1.0296941,-0.75953275,-0.16692494,-0.1033279,0.91766363,0.92207325,0.30886176,0.4798121,-0.1496423,-0.6682521,-0.6381054,-0.16178358,0.20295271,-0.23113933,-0.03134285,0.26447082,0.25183687,0.2480308,0.58395886,0.44693452,0.30007786,0.13121887,-0.44937688,0.7640201,0.489155,0.1366063,0.39958185,0.67053074,0.5632252,-0.390599,0.24725807,0.6718375,0.20215566,0.52250296,0.53016716,-0.24251124,0.33940047,0.16412884,0.6115822,0.5520869,0.44509298,-0.012621239,-0.4572607,-0.11162937,0.21116738,0.2538763,0.48264578,-0.5062992,0.4199177,-0.10949213,-0.5711553,0.4199177,-0.10949213,-0.5711553
-0.29969808,0.2994393,0.46740922,-0.3197272,0.39539078,0.01807782,-0.25278905,-0.065236114,0.5168248,0.18846327,-0.049597215,0.1953802,-0.5794303,-0.055829566,-0.20626806,0.068252236,-0.3364472,0.17611527,0.089473516,0.04375282,-0.017668962,-0.5821165,-0.65960205,0.15979621,0.33029523,-0.03231104,0.88493246,0.56878537,-0.23268527,-0.6036668,-0.09454641,-0.65725327,-0.083277486,0.14092848,-0.030788735,0.59073794,0.17391017,0.15794711,0.065375045,0.04692027,0.47697902,-0.16630481,0.2914126,0.049475525,0.024805333,0.19213916,0.13113269,0.1601002,-0.22404903,0.579563,0.24874896,0.4968163,0.035894893,0.3916282,-0.26614767,0.2577498,0.13564745,0.29392707,0.1829746,0.60432345,-0.27396572,-0.23004422,0.16160485,0.47223502,-0.026166186,0.31519812,0.20273528,-0.24193001,0.24494141,0.2899958,-0.24193001,0.24494141,0.2899958
