input_0,input_1,input_2,input_grad_0,input_grad_1,input_grad_2,output_0,output_1,output_2
0.039880093,-0.920906,-0.55458045,2.8285131,-0.09180874,0.019669354,0.015959105,0.01631613,0.01932647
-0.7843015,1.456915,0.2990504,1.0526974,0.1548789,-0.11116365,-0.2907299,-0.27469805,-0.29434633
-0.0039501055,-1.3256515,1.1955099,5.211424,-0.20492992,-0.010152161,0.003411742,0.0011213943,-0.007815547
1.192943,0.7596952,0.36023694,1.158461,-0.37515426,0.18370728,0.49887753,0.47705185,0.5024641
0.008823962,1.3057772,1.1121912,1.2620797,0.02905696,-0.0100234,0.0012345798,0.0019143112,0.00071278214
-1.0202388,0.628142,-0.34838074,1.1272464,0.364556,-0.13003278,-0.44599375,-0.4205226,-0.37192607
-1.1021425,-0.28811896,1.2028441,1.9526255,1.3090473,-0.24081951,-0.7165807,-0.682917,-0.8717126
-0.10715232,-0.96911824,-0.990239,2.7796025,0.3128719,-0.052382827,-0.1397424,-0.13240722,-0.08719436
-0.6234826,-0.2493199,0.53477746,1.815948,0.6446346,-0.12107342,-0.40925226,-0.38597688,-0.42007172
-0.4495873,-1.6083434,0.25543553,7.1117496,4.70359,-0.21179569,-1.0960171,-1.0525932,-1.0624932
-0.43290395,-0.32664117,-0.50435585,1.7362368,0.46652305,-0.07628782,-0.30534035,-0.28802997,-0.22613662
1.2012988,0.8721564,0.7554673,1.1776853,-0.33427387,0.15557043,0.49574548,0.47254986,0.54745805
0.25613675,-0.92077523,0.82963383,3.3002663,-0.8788414,0.06281954,0.2551074,0.24457411,0.29788846
-0.60113686,-0.98974544,0.28767344,3.1837192,1.9750018,-0.18383047,-0.6796859,-0.64582527,-0.65365684
-0.81526804,1.5940093,0.5722196,1.058897,0.14283197,-0.11152705,-0.3000548,-0.28355542,-0.31894958
-0.3004083,0.21980664,-0.542743,1.3618603,0.18802911,-0.043648325,-0.16636977,-0.15573063,-0.12699074
2.0466132,1.3333515,0.053705975,0.837056,-0.39602056,0.28874895,0.69558305,0.6677476,0.64659524
-0.27835092,-1.3833041,-1.4837288,3.999351,1.4333032,-0.24890497,-0.47652352,-0.45467365,-0.25768098
-2.4377563,1.5571432,0.5990695,0.9011408,0.3940227,-0.23110233,-0.8131061,-0.7680969,-0.8759166
-0.3574604,0.098888524,-1.513423,1.3162727,0.20291702,-0.027035922,-0.2058594,-0.1931847,-0.11445051
0.403884,0.47001266,1.2836796,1.5242177,-0.14692402,0.023389459,0.18120661,0.1735041,0.22187936
