fold,target_mode,status,reason,num_pairs_total,num_pairs_valid,mean_abs_delta,median_abs_delta,corr_aligned_vs_sem,same_sign_rate,same_sign_rate_strong_effect,num_pairs_strong_effect,same_sign_rate_sem_effect_present,num_pairs_sem_effect_present
1,observable_state,ok,,30,30,0.023948559191074352,0.015403567254881772,0.9610746022678018,0.2,0.75,8,1.0,6
2,observable_state,ok,,30,30,0.026985069352672524,0.012499734722561811,0.8667381902899945,0.23333333333333334,0.5454545454545454,11,1.0,6
3,observable_state,ok,,30,30,0.028381205863997856,0.013670086326295626,0.9077037163376726,0.3,0.75,8,0.8571428571428571,7
4,observable_state,ok,,30,30,0.029482815679843174,0.01597191900467876,0.8789713529820581,0.23333333333333334,0.6666666666666666,9,0.8571428571428571,7
5,observable_state,ok,,30,30,0.027641009424789215,0.012734279483386514,0.9128793664708522,0.23333333333333334,0.6,10,1.0,6
