epoch,train_loss,val_loss,train_mae,val_mae,train_r2,val_r2,lr,epoch_seconds,cumulative_updates,batches_per_epoch,effective_epochs,effective_updates
1,0.9589096307754517,0.866531491279602,0.7515760091145833,0.7106507975260417,0.04090221823626672,0.14634706726653457,0.001,17.970932457999993,16,16,40,640
2,0.7669728398323059,0.6750580072402954,0.6694774576822917,0.62298291015625,0.23260481404184796,0.33482488465511684,0.001,0.05295279199998504,32,16,40,640
3,0.5722882747650146,0.49069279432296753,0.5725803629557291,0.52150634765625,0.42634538599113125,0.5162537691578672,0.001,0.05033808300001397,48,16,40,640
4,0.4125208556652069,0.3810238838195801,0.4754400634765625,0.4472896728515625,0.5861417534321276,0.6240689107797158,0.001,0.04464770799998519,64,16,40,640
5,0.3388567268848419,0.3372499942779541,0.42106766764322917,0.41456819661458333,0.6606863979039064,0.6670988801277375,0.001,0.04973670800001173,80,16,40,640
6,0.31249505281448364,0.3180488646030426,0.3994105631510417,0.39993558756510417,0.6877765337720163,0.686026760728965,0.001,0.05149433299999373,96,16,40,640
7,0.29608044028282166,0.30552056431770325,0.386577392578125,0.39042447916666667,0.7031006375873694,0.6983925322888969,0.001,0.04780112500000655,112,16,40,640
8,0.2846985161304474,0.29516908526420593,0.3768385416666667,0.38164404296875,0.7148058128958875,0.7086088631898557,0.001,0.04571712500001013,128,16,40,640
9,0.2759155333042145,0.2869727313518524,0.369330078125,0.37484932454427083,0.7240966387837032,0.7166991736819852,0.001,0.04748587499997825,144,16,40,640
10,0.26861000061035156,0.2810037136077881,0.36368709309895836,0.369140380859375,0.7312175583314173,0.722588141348443,0.00085,0.04780566700000577,160,16,40,640
11,0.2635725736618042,0.2778586447238922,0.35933125813802086,0.36577864583333336,0.7359334122982242,0.7256947591946724,0.00085,0.05059283400001391,176,16,40,640
12,0.2609401047229767,0.27525070309638977,0.35644877115885415,0.3622911783854167,0.7389490661803433,0.7282561230868736,0.00085,0.04692866700000309,192,16,40,640
13,0.25939202308654785,0.2738698720932007,0.354407470703125,0.36117167154947916,0.7409301480636348,0.7296358690756053,0.00085,0.04941974999999843,208,16,40,640
14,0.25726941227912903,0.2728540301322937,0.35260347493489586,0.35891015625,0.7424957518324622,0.7306205238805261,0.00085,0.047031666999998833,224,16,40,640
15,0.25674015283584595,0.2719612419605255,0.3514490966796875,0.35767923990885414,0.7435426958132985,0.7314988234328652,0.00085,0.048065833999999086,240,16,40,640
16,0.2546382546424866,0.2713768780231476,0.3504640706380208,0.35677555338541667,0.7443508406073216,0.7320764559831469,0.00085,0.049528915999985657,256,16,40,640
17,0.2553149163722992,0.2710559368133545,0.34988041178385415,0.35665568033854167,0.7447647506326673,0.7324017483940173,0.00085,0.052456542000015816,272,16,40,640
18,0.2545628845691681,0.27083849906921387,0.34940983072916665,0.3562791748046875,0.7451907683196985,0.7326169495604307,0.00085,0.0450263330000098,288,16,40,640
19,0.2549121677875519,0.2707042098045349,0.3490788167317708,0.35612495930989585,0.7454486535355872,0.7327530923181262,0.00085,0.04736991599997964,304,16,40,640
20,0.2541233003139496,0.270438551902771,0.34881278483072914,0.35554166666666664,0.7456922950955901,0.7330049303080919,0.0007224999999999999,0.04566062500001067,320,16,40,640
21,0.25267043709754944,0.2705022394657135,0.34870585123697917,0.3552873942057292,0.7457542948648819,0.7329329019916127,0.0007224999999999999,0.04920937499997535,336,16,40,640
22,0.25385400652885437,0.2703859806060791,0.34878511555989583,0.355654541015625,0.7457886615802061,0.7330655096172112,0.0007224999999999999,0.0546566250000069,352,16,40,640
23,0.25380414724349976,0.27039045095443726,0.3483692626953125,0.3554005126953125,0.7460236961412767,0.7330523934736917,0.0007224999999999999,0.049973374999979114,368,16,40,640
24,0.25413715839385986,0.2699861526489258,0.3483794352213542,0.35526456705729165,0.7461295652333155,0.733460178995488,0.0007224999999999999,0.046970709000021316,384,16,40,640
25,0.2539706528186798,0.2702554762363434,0.3481380615234375,0.3552401123046875,0.7463160908748996,0.7331910068066596,0.0007224999999999999,0.047899959000005765,400,16,40,640
26,0.2535416781902313,0.26994454860687256,0.3481717529296875,0.35512540690104166,0.7461998251084891,0.7335019176574076,0.0007224999999999999,0.052708499999994274,416,16,40,640
27,0.25393715500831604,0.26977139711380005,0.3480549723307292,0.35525374348958333,0.7463917838748353,0.7336828320596743,0.0007224999999999999,0.046859874999995554,432,16,40,640
28,0.25396451354026794,0.2698436379432678,0.34791927083333335,0.35499951171875,0.7465087621158651,0.7336036531350896,0.0007224999999999999,0.04987820799999554,448,16,40,640
29,0.25364038348197937,0.2699432075023651,0.34783365885416667,0.3550863850911458,0.7465752585668387,0.7335082246544445,0.0007224999999999999,0.048186667000010175,464,16,40,640
30,0.2533196210861206,0.26957693696022034,0.34786250813802083,0.354746337890625,0.7465435361311582,0.7338707966401575,0.000614125,0.045198042000009764,480,16,40,640
31,0.2536204755306244,0.26957303285598755,0.3477557779947917,0.3546135660807292,0.7466879431804437,0.733869470965621,0.000614125,0.048479791000005434,496,16,40,640
32,0.2534535527229309,0.26960763335227966,0.3476836751302083,0.3546871337890625,0.7467302862261611,0.7338397638044185,0.000614125,0.05123424999999315,512,16,40,640
33,0.2533438503742218,0.2697088420391083,0.3475833740234375,0.35465702311197916,0.7467788968584477,0.733736039814932,0.000614125,0.04855125000000271,528,16,40,640
34,0.25256627798080444,0.26948118209838867,0.3476808268229167,0.354489990234375,0.7467741154399452,0.7339633126540179,0.000614125,0.046008583000002545,544,16,40,640
35,0.2525269687175751,0.2696830928325653,0.3475925699869792,0.3544930419921875,0.7468174354320503,0.7337567082861134,0.000614125,0.043428250000005164,560,16,40,640
36,0.25236013531684875,0.26949185132980347,0.34751171875,0.354796875,0.7469967176913408,0.7339632925680402,0.000614125,0.053124332999999524,576,16,40,640
