input_0,input_1,input_2,input_grad_0,input_grad_1,input_grad_2,output_0,output_1,output_2
0.08345651,-1.500586,-0.18477227,6.0732355,-1.0006368,-0.076084666,0.15490577,0.14557262,0.14325267
0.24620788,-1.5633461,-0.0040966687,6.8882995,-2.9847796,0.03825231,0.56236005,0.52722543,0.5283466
-2.4881096,-1.1924487,0.4849085,4.129218,10.422083,-1.1642004,-3.6422298,-3.4625168,-3.828331
-0.46295717,1.734901,0.04045026,0.86438036,0.41421252,-0.15573937,-0.1809153,-0.16069752,-0.14573832
-1.0882443,-0.9525996,-0.23759218,2.976173,3.222703,-0.47824705,-1.1486526,-1.0983175,-0.95789737
-0.7472783,-1.0234026,0.38102764,3.4279728,2.7055705,-0.3842175,-0.85476804,-0.8291998,-0.9135706
0.20851502,-1.6491209,1.1861225,8.580822,-2.4611156,0.016883194,0.48356393,0.4600452,0.651302
-0.12337298,1.2120657,0.88248074,1.1903672,-0.03270286,0.016549692,-0.07845101,-0.07455826,-0.08096008
-1.4366393,1.4854887,-0.17831752,0.7519269,0.851244,-0.28348735,-0.5209133,-0.47832254,-0.43538576
0.86090463,-0.19700567,-0.52693003,1.7377769,-0.7596851,0.1171354,0.586716,0.5753006,0.45633203
0.6074685,1.3959812,0.36864173,0.95070475,-0.32086048,0.051560365,0.16869846,0.1448712,0.18036358
-0.8940927,1.1117642,1.5454719,1.368273,0.20565206,-0.06185816,-0.400378,-0.36473775,-0.4889301
0.6350228,1.4018375,-1.2184112,0.73857343,-0.21918045,0.027094074,0.1931906,0.17160414,0.09156093
-0.024099082,-1.5410223,-0.72688156,6.0980115,-0.04231079,-0.10385144,-0.059583843,-0.054652918,-0.026825264
1.882071,-1.374182,0.054732386,4.539363,-11.64513,1.0168897,3.2353914,3.1133256,3.083622
2.2514653,-0.9324728,1.5961096,3.6846433,-7.8036604,0.8962518,2.3327935,2.2363112,3.4183674
0.085494906,0.63164824,0.44868386,1.4431891,-0.07777986,0.02241016,0.017743412,0.009623796,0.025847979
-0.12783942,1.422704,1.2525219,1.1592891,-0.046556763,0.027272161,-0.090706155,-0.073027566,-0.077026516
-0.99523485,-1.3358418,-1.4103063,4.200697,5.5005517,-0.43236455,-1.7107577,-1.6233269,-0.7955814
3.5270126,1.2764006,1.5093776,2.2339802,-0.7283342,0.6268479,1.4038682,1.3439788,1.8995658
-0.5600076,0.455184,-1.7328714,1.2315441,0.27035725,-0.028503539,-0.26121,-0.2812588,-0.12785491
-0.25522366,1.2545115,1.2497311,1.2437717,-0.007108219,0.01489575,-0.13492683,-0.11561538,-0.13829555
0.1274373,1.307496,-0.65359557,0.8837489,-0.09547653,-0.043307777,0.034836717,0.02033902,0.01082617
0.84456867,-0.16498853,0.43569446,1.8964396,-0.73453355,0.024247361,0.53254783,0.51161164,0.5777217
0.69435465,1.4988092,-1.5881233,0.68492264,-0.0533818,-0.018903144,0.20790288,0.19360518,0.07963606
1.8194463,-0.8635221,0.07139959,2.6944017,-4.991291,0.6325891,1.6612123,1.5975484,1.6042998
-0.48017153,0.0014408227,1.7060089,1.9975251,0.43710217,0.10778606,-0.29872182,-0.26217285,-0.37609166
-0.71051973,0.8627702,0.8755644,1.3673089,0.29344335,-0.03702184,-0.33318487,-0.31969127,-0.38243467
0.3057,0.061178733,-0.25430375,1.7573711,-0.28860623,-0.012397891,0.17464846,0.17081213,0.15229672
1.2781266,-0.5061634,1.1053945,2.2202792,-1.6759746,0.18590054,0.8785134,0.8530654,1.1695833
-0.47141144,-1.4963478,-0.80448043,5.6078553,3.9644816,-0.3896794,-1.0322611,-0.9678372,-0.64630824
-1.3648472,0.059702072,-0.28876498,1.2826991,0.8744378,-0.3343401,-0.7969212,-0.7687454,-0.65217215
0.58860433,-0.5648185,0.28927368,2.3686528,-0.63776535,-0.009279182,0.45185724,0.43995216,0.4575659
-0.66928816,0.15928608,1.0194526,1.7974895,0.54542136,0.017042832,-0.40838572,-0.3900996,-0.46901798
-0.014239603,0.56850547,0.4651193,1.4898568,-0.011132728,0.01403619,-0.030269891,-0.03558955,-0.024079531
-0.0784825,-0.03126273,-1.7379074,1.5081468,0.034829725,0.054563023,-0.03816425,-0.034955356,-0.018229328
0.7699614,1.5867862,1.3469417,0.9350904,-0.25095809,0.14184707,0.18770018,0.17785102,0.30883116
0.07788576,0.33566263,0.69601095,1.6592171,-0.05183271,0.03504529,0.017377704,0.011580359,0.039480567
