epoch,train_loss,val_loss,lr,batches_per_epoch,effective_epochs,effective_updates
1,0.8366914987564087,0.8048354387283325,0.0008,16,60,960
2,0.786649227142334,0.7534997463226318,0.0008,16,60,960
3,0.7826222777366638,0.7524521350860596,0.0008,16,60,960
4,0.7813897132873535,0.7527233362197876,0.0008,16,60,960
5,0.7789170742034912,0.7500845193862915,0.0008,16,60,960
6,0.7752964496612549,0.7512245178222656,0.0008,16,60,960
7,0.7756755352020264,0.7505474090576172,0.0008,16,60,960
8,0.7777271270751953,0.7519092559814453,0.0008,16,60,960
9,0.7761697173118591,0.7501627802848816,0.0008,16,60,960
10,0.7774201035499573,0.7511835098266602,0.0008,16,60,960
11,0.7713974118232727,0.7501676678657532,0.0008,16,60,960
12,0.7734770178794861,0.7518450021743774,0.00068,16,60,960
13,0.7732774019241333,0.7498083114624023,0.00068,16,60,960
14,0.7715888619422913,0.7490514516830444,0.00068,16,60,960
15,0.7723912596702576,0.74993896484375,0.00068,16,60,960
16,0.770291268825531,0.7507390975952148,0.00068,16,60,960
17,0.7713858485221863,0.7496297359466553,0.00068,16,60,960
18,0.7730466723442078,0.7492903470993042,0.00068,16,60,960
19,0.7701582908630371,0.7506483793258667,0.00068,16,60,960
20,0.7711493968963623,0.7496649026870728,0.00068,16,60,960
21,0.7706920504570007,0.7503801584243774,0.00068,16,60,960
22,0.7702171206474304,0.7494295835494995,0.00068,16,60,960
