fold,target_mode,status,reason,num_pairs_total,num_pairs_valid,mean_abs_delta,median_abs_delta,corr_aligned_vs_sem,same_sign_rate,same_sign_rate_strong_effect,num_pairs_strong_effect,same_sign_rate_sem_effect_present,num_pairs_sem_effect_present
1,observable_state,ok,,30,30,1.016593519455776,0.03298808713134506,0.12735711634439847,0.23333333333333334,0.4666666666666667,15,0.6363636363636364,11
2,observable_state,ok,,30,30,0.798542802353722,0.05830970986619543,-0.08865311330874166,0.2,0.3333333333333333,18,0.6666666666666666,9
3,observable_state,ok,,30,30,0.4202191299485643,0.034652653076002495,0.4790414458745011,0.23333333333333334,0.5384615384615384,13,0.875,8
4,observable_state,ok,,30,30,1.2887177340073281,0.017078887812962323,-0.044940892277728864,0.23333333333333334,0.6363636363636364,11,0.875,8
5,observable_state,ok,,30,30,1.6484091229169542,0.03552948516101561,0.00010774997260064922,0.23333333333333334,0.4117647058823529,17,0.875,8
