fold,target_mode,treatment,outcome,low_value,high_value,ate_aligned_dowhy,ate_sem_do,delta_aligned_minus_sem,abs_delta,sem_ks_stat,sem_ks_p,sem_effect_by_ate,sem_effect_by_ks,sem_effect_present,dowhy_error
1,observable_state,input_0,input_1,-0.799574100783344,0.8860117486359159,0.0,-0.019044326846760204,0.019044326846760204,0.019044326846760204,0.021,0.770029236885313,False,False,False,
1,observable_state,input_0,input_2,-0.799574100783344,0.8860117486359159,0.0,0.02940683089781926,-0.02940683089781926,0.02940683089781926,0.0265,0.48382276598146434,False,False,False,
1,observable_state,input_0,input_3,-0.799574100783344,0.8860117486359159,0.0,0.03057443845183027,-0.03057443845183027,0.03057443845183027,0.026,0.5085995252205004,False,False,False,
1,observable_state,input_0,input_4,-0.799574100783344,0.8860117486359159,0.0,0.026007566211698866,-0.026007566211698866,0.026007566211698866,0.018,0.9023552779223781,False,False,False,
1,observable_state,input_0,input_5,-0.799574100783344,0.8860117486359159,0.0,0.04162296502660559,-0.04162296502660559,0.04162296502660559,0.03,0.329168071759936,False,False,False,
1,observable_state,input_0,input_6,-0.799574100783344,0.8860117486359159,-2.5442178279185477,-2.4464927929493028,-0.0977250349692449,0.0977250349692449,0.696,0.0,True,True,True,
1,observable_state,input_0,input_7,-0.799574100783344,0.8860117486359159,-2.383988574939651,-2.270578181811598,-0.11341039312805279,0.11341039312805279,0.443,6.654898507053914e-177,True,True,True,
1,observable_state,input_0,input_8,-0.799574100783344,0.8860117486359159,2.9266871215077472,2.855853755415755,0.0708333660919922,0.0708333660919922,0.3755,6.44036529337624e-126,True,True,True,
1,observable_state,input_0,input_9,-0.799574100783344,0.8860117486359159,3.765970146160539,3.642221122659861,0.12374902350067796,0.12374902350067796,0.382,2.0383998833942248e-130,True,True,True,
1,observable_state,input_0,input_10,-0.799574100783344,0.8860117486359159,-3.29213878576551,-3.3415112204913973,0.04937243472588726,0.04937243472588726,0.3545,5.818304160877963e-112,True,True,True,
1,observable_state,input_0,output_0,-0.799574100783344,0.8860117486359159,4.503464599243495,4.366109126048951,0.13735547319454433,0.13735547319454433,0.7775,0.0,True,True,True,
1,observable_state,input_0,output_1,-0.799574100783344,0.8860117486359159,-4.2836969345418066,-4.267220391054831,-0.01647654348697536,0.01647654348697536,0.339,3.1828751247731724e-102,True,True,True,
1,observable_state,input_0,output_2,-0.799574100783344,0.8860117486359159,-3.561968614304238,-3.434391821888357,-0.12757679241588082,0.12757679241588082,0.3375,2.6308794307089255e-101,True,True,True,
1,observable_state,input_1,input_0,-0.8877530442685212,0.7969643359935634,0.0,-0.02650564658464991,0.02650564658464991,0.02650564658464991,0.024,0.6122516588087653,False,False,False,
1,observable_state,input_1,input_2,-0.8877530442685212,0.7969643359935634,0.0,0.02569064857892427,-0.02569064857892427,0.02569064857892427,0.0185,0.8835917582147937,False,False,False,
1,observable_state,input_1,input_3,-0.8877530442685212,0.7969643359935634,0.0,0.01564022988960126,-0.01564022988960126,0.01564022988960126,0.029,0.36968362182350656,False,False,False,
1,observable_state,input_1,input_4,-0.8877530442685212,0.7969643359935634,0.0,0.028001635388625625,-0.028001635388625625,0.028001635388625625,0.0255,0.5339072834011876,False,False,False,
1,observable_state,input_1,input_5,-0.8877530442685212,0.7969643359935634,0.0,0.008834820238927595,-0.008834820238927595,0.008834820238927595,0.02,0.8187536311788122,False,False,False,
1,observable_state,input_1,input_6,-0.8877530442685212,0.7969643359935634,1.1911066382209459,1.0795089281168715,0.11159771010407438,0.11159771010407438,0.24,6.186865514780683e-51,True,True,True,
1,observable_state,input_1,input_7,-0.8877530442685212,0.7969643359935634,2.430468786542334,2.3485850722234116,0.08188371431892216,0.08188371431892216,0.4675,8.268590810576421e-198,True,True,True,
1,observable_state,input_1,input_8,-0.8877530442685212,0.7969643359935634,-3.0244253873388067,-2.9608434067137366,-0.06358198062507014,0.06358198062507014,0.389,2.3305275391063547e-135,True,True,True,
1,observable_state,input_1,input_9,-0.8877530442685212,0.7969643359935634,-3.954494985201296,-3.8126305030520085,-0.1418644821492876,0.1418644821492876,0.3975,1.705276223594733e-141,True,True,True,
1,observable_state,input_1,input_10,-0.8877530442685212,0.7969643359935634,3.7624526063123676,3.4231960471147564,0.3392565591976111,0.3392565591976111,0.372,1.57171272823216e-123,True,True,True,
1,observable_state,input_1,output_0,-0.8877530442685212,0.7969643359935634,-1.5218412507381045,-1.4160202631481777,-0.10582098758992675,0.10582098758992675,0.1875,3.899249679270835e-31,True,True,True,
1,observable_state,input_1,output_1,-0.8877530442685212,0.7969643359935634,4.552242188483824,4.323166209756151,0.22907597872767305,0.22907597872767305,0.338,1.3026589109451891e-101,True,True,True,
1,observable_state,input_1,output_2,-0.8877530442685212,0.7969643359935634,3.6607379277256937,3.5722886341291895,0.08844929359650422,0.08844929359650422,0.356,6.268690052016689e-113,True,True,True,
1,observable_state,input_2,input_0,-0.7992715870756357,0.7727181256255753,0.0,-0.04481277034861,0.04481277034861,0.04481277034861,0.037,0.1293721790169698,False,False,False,
