fold,target_mode,status,reason,num_pairs_total,num_pairs_valid,mean_abs_delta,median_abs_delta,corr_aligned_vs_sem,same_sign_rate,same_sign_rate_strong_effect,num_pairs_strong_effect,same_sign_rate_sem_effect_present,num_pairs_sem_effect_present
1,sem_truth,ok,,30,30,0.06404141567180255,0.02967666352788567,0.9951882687064783,0.26666666666666666,0.5333333333333333,15,0.7272727272727273,11
2,sem_truth,ok,,30,30,0.16792585578789374,0.0551798849646996,0.9147860177408929,0.23333333333333334,0.3888888888888889,18,0.7777777777777778,9
3,sem_truth,ok,,30,30,0.08856386344043644,0.03079129409472358,0.9740840979298292,0.26666666666666666,0.6153846153846154,13,1.0,8
4,sem_truth,ok,,30,30,0.06784847068584376,0.025002507029983648,0.9960372768993851,0.26666666666666666,0.7272727272727273,11,1.0,8
5,sem_truth,ok,,30,30,0.09108401877653718,0.04836902819737303,0.9856645070770181,0.26666666666666666,0.47058823529411764,17,1.0,8
