fold,target_mode,status,reason,num_pairs_total,num_pairs_valid,mean_abs_delta,median_abs_delta,corr_aligned_vs_sem,same_sign_rate,same_sign_rate_strong_effect,num_pairs_strong_effect,same_sign_rate_sem_effect_present,num_pairs_sem_effect_present
1,observable_state,ok,,30,30,0.03816812977291215,0.02084088525424079,0.9900519709966265,0.5,0.8333333333333334,18,0.8823529411764706,17
2,observable_state,ok,,30,30,0.05620514977122323,0.043846077355186946,0.9791469986472581,0.43333333333333335,0.6190476190476191,21,0.9230769230769231,13
3,observable_state,ok,,30,30,0.038451481762534226,0.02335150877879441,0.9931396602787357,0.5,1.0,14,1.0,13
4,observable_state,ok,,30,30,0.041152745726941685,0.02488863437377639,0.9838482475766502,0.5,0.9375,16,1.0,12
5,observable_state,ok,,30,30,0.03824432305409251,0.02685005223370527,0.9906597730565201,0.5,0.8235294117647058,17,1.0,12
