,missing_edges,extra_edges,correct_edges,orientation_errors,partial_orientations,correct_orientations,shd_strict,shd_partial,shd_edges_only,edge_precision,edge_recall,edge_f1,endpoint_precision,endpoint_recall,endpoint_f1,orientation_accuracy,interventional_agreement
1,0.0,2.0,5.0,3.0,1.0,1.0,6.0,5.0,2.0,0.7142857142857143,1.0,0.8333333333333333,0.42857142857142855,0.6,0.5,0.0,0.0
2,0.0,4.0,4.0,1.0,1.0,2.0,6.0,5.0,4.0,0.5,1.0,0.6666666666666666,0.375,0.75,0.5,0.0,0.0
3,0.0,3.0,5.0,3.0,1.0,1.0,7.0,6.0,3.0,0.625,1.0,0.7692307692307693,0.375,0.6,0.4615384615384615,0.0,0.0
4,1.0,3.0,4.0,0.0,0.0,4.0,4.0,4.0,4.0,0.5714285714285714,0.8,0.6666666666666666,0.5714285714285714,0.8,0.6666666666666666,0.0,0.0
5,1.0,6.0,3.0,1.0,1.0,1.0,9.0,8.0,7.0,0.3333333333333333,0.75,0.46153846153846156,0.2222222222222222,0.5,0.30769230769230765,0.0,0.0
mean,0.4,3.6,4.2,1.6,0.8,1.8,6.4,5.6,4.0,0.5488095238095239,0.9099999999999999,0.6794871794871795,0.3944444444444445,0.65,0.4871794871794871,0.0,0.0
std,0.5477225575051662,1.5165750888103102,0.8366600265340756,1.3416407864998738,0.4472135954999579,1.3038404810405297,1.816590212458495,1.51657508881031,1.8708286933869707,0.14362393417226874,0.12449899597988731,0.141025641025641,0.12540404590423276,0.12247448713915891,0.12788421373884618,0.0,0.0
