epoch,train_loss,val_loss,lr,batches_per_epoch,effective_epochs,effective_updates
1,0.8419870138168335,0.5571635365486145,0.0006,16,80,1280
2,0.29350507259368896,0.18641114234924316,0.0006,16,80,1280
3,0.12609432637691498,0.12502151727676392,0.0006,16,80,1280
4,0.1019960567355156,0.1119978055357933,0.0006,16,80,1280
5,0.0901043564081192,0.10090719163417816,0.0006,16,80,1280
6,0.08324282616376877,0.09353573620319366,0.0006,16,80,1280
7,0.07889305055141449,0.08439892530441284,0.0006,16,80,1280
8,0.07524813711643219,0.07931347191333771,0.0006,16,80,1280
9,0.07329396158456802,0.07942451536655426,0.0006,16,80,1280
10,0.07317255437374115,0.07573212683200836,0.0006,16,80,1280
11,0.07077468931674957,0.07613053917884827,0.0006,16,80,1280
12,0.07064373046159744,0.07003682851791382,0.0006,16,80,1280
13,0.06959395855665207,0.06946084648370743,0.0006,16,80,1280
14,0.06807666271924973,0.06800450384616852,0.0006,16,80,1280
15,0.06656095385551453,0.0666024386882782,0.0006,16,80,1280
16,0.06605476140975952,0.06488938629627228,0.0005099999999999999,16,80,1280
17,0.06514951586723328,0.06608019769191742,0.0005099999999999999,16,80,1280
18,0.06440642476081848,0.06412553787231445,0.0005099999999999999,16,80,1280
19,0.06483738124370575,0.06355662643909454,0.0005099999999999999,16,80,1280
20,0.06421364098787308,0.06317123770713806,0.0005099999999999999,16,80,1280
21,0.06402932107448578,0.06251673400402069,0.0005099999999999999,16,80,1280
22,0.0638108029961586,0.06187094748020172,0.0005099999999999999,16,80,1280
23,0.06320589780807495,0.06249810382723808,0.0005099999999999999,16,80,1280
24,0.06365102529525757,0.061776936054229736,0.0005099999999999999,16,80,1280
25,0.06288118660449982,0.06128022074699402,0.0005099999999999999,16,80,1280
26,0.06336606293916702,0.06235615164041519,0.0005099999999999999,16,80,1280
27,0.06286301463842392,0.061087772250175476,0.0005099999999999999,16,80,1280
28,0.06282162666320801,0.06202112138271332,0.0005099999999999999,16,80,1280
29,0.06294538825750351,0.06170627102255821,0.0005099999999999999,16,80,1280
30,0.06288348883390427,0.06103882938623428,0.0005099999999999999,16,80,1280
31,0.06272340565919876,0.06087484955787659,0.0005099999999999999,16,80,1280
32,0.06292327493429184,0.06166364625096321,0.0004334999999999999,16,80,1280
33,0.06236119568347931,0.06099351495504379,0.0004334999999999999,16,80,1280
34,0.062308523803949356,0.060105226933956146,0.0004334999999999999,16,80,1280
35,0.06227200850844383,0.060257650911808014,0.0004334999999999999,16,80,1280
36,0.06275822222232819,0.06078112870454788,0.0004334999999999999,16,80,1280
37,0.06259351223707199,0.06127496063709259,0.0004334999999999999,16,80,1280
38,0.06253411620855331,0.060034073889255524,0.0004334999999999999,16,80,1280
39,0.06242196634411812,0.0608835369348526,0.0004334999999999999,16,80,1280
40,0.06233812868595123,0.06038903445005417,0.0004334999999999999,16,80,1280
41,0.06298749148845673,0.062195874750614166,0.0004334999999999999,16,80,1280
42,0.06329352408647537,0.05995546281337738,0.0004334999999999999,16,80,1280
43,0.06257640570402145,0.060078758746385574,0.0004334999999999999,16,80,1280
44,0.0624455101788044,0.05950012058019638,0.0004334999999999999,16,80,1280
45,0.06182967871427536,0.060176365077495575,0.0004334999999999999,16,80,1280
46,0.06211165711283684,0.05999453365802765,0.0004334999999999999,16,80,1280
47,0.062029652297496796,0.06010723114013672,0.0004334999999999999,16,80,1280
48,0.061904314905405045,0.06023654341697693,0.0003684749999999999,16,80,1280
49,0.06214572861790657,0.06020881608128548,0.0003684749999999999,16,80,1280
50,0.06188896298408508,0.06006087735295296,0.0003684749999999999,16,80,1280
51,0.062051646411418915,0.0594760924577713,0.0003684749999999999,16,80,1280
52,0.06213394179940224,0.05993565171957016,0.0003684749999999999,16,80,1280
53,0.061922796070575714,0.05939241871237755,0.0003684749999999999,16,80,1280
54,0.062229786068201065,0.0593520924448967,0.0003684749999999999,16,80,1280
55,0.0622856542468071,0.05962326005101204,0.0003684749999999999,16,80,1280
56,0.062007836997509,0.05976375564932823,0.0003684749999999999,16,80,1280
57,0.06186790019273758,0.05968102067708969,0.0003684749999999999,16,80,1280
58,0.061930231750011444,0.05953393131494522,0.0003684749999999999,16,80,1280
59,0.061937473714351654,0.060497917234897614,0.0003684749999999999,16,80,1280
60,0.06223152205348015,0.0607224777340889,0.0003684749999999999,16,80,1280
61,0.06249121576547623,0.061411451548337936,0.0003684749999999999,16,80,1280
62,0.06254856288433075,0.059606581926345825,0.0003684749999999999,16,80,1280
63,0.06174054741859436,0.05962851643562317,0.0003684749999999999,16,80,1280
