fold,target_mode,status,reason,num_pairs_total,num_pairs_valid,mean_abs_delta,median_abs_delta,corr_aligned_vs_sem,same_sign_rate,same_sign_rate_strong_effect,num_pairs_strong_effect,same_sign_rate_sem_effect_present,num_pairs_sem_effect_present
1,sem_truth,ok,,30,30,0.10546930993807588,0.02092209726567862,0.34166132615516154,0.23333333333333334,0.5,8,0.6666666666666666,6
2,sem_truth,ok,,30,30,0.5475299407828119,0.02699482201147812,0.15362689844436522,0.26666666666666666,0.36363636363636365,11,0.6666666666666666,6
3,sem_truth,ok,,30,30,0.03161414250668973,0.013670086326295626,0.9558159600986061,0.23333333333333334,0.75,8,0.8571428571428571,7
4,sem_truth,ok,,30,30,0.0461656441587222,0.017272064732548054,0.9380484573379471,0.26666666666666666,0.6666666666666666,9,0.8571428571428571,7
5,sem_truth,ok,,30,30,0.04630295334729156,0.017466605045951947,0.8848434361568573,0.26666666666666666,0.6,10,1.0,6
