,missing_edges,extra_edges,correct_edges,orientation_errors,partial_orientations,correct_orientations,shd_strict,shd_partial,shd_edges_only,edge_precision,edge_recall,edge_f1,endpoint_precision,endpoint_recall,endpoint_f1,orientation_accuracy,interventional_agreement
1,1.0,1.0,4.0,2.0,2.0,0.0,6.0,4.0,2.0,0.8,0.8,0.8000000000000002,0.4,0.4,0.4000000000000001,0.0,0.2
2,1.0,1.0,4.0,1.0,3.0,0.0,6.0,3.0,2.0,0.8,0.8,0.8000000000000002,0.4,0.4,0.4000000000000001,0.0,0.3
3,0.0,0.0,5.0,0.0,3.0,2.0,3.0,0.0,0.0,1.0,1.0,1.0,0.7,0.7,0.7,0.4,0.7
4,1.0,0.0,4.0,0.0,2.0,2.0,3.0,1.0,1.0,1.0,0.8,0.888888888888889,0.75,0.6,0.6666666666666665,0.5,0.6
5,1.0,1.0,4.0,0.0,3.0,1.0,5.0,2.0,2.0,0.8,0.8,0.8000000000000002,0.5,0.5,0.5,0.25,0.5
mean,0.8,0.6,4.2,0.6,2.6,1.0,4.6,2.0,1.4,0.8800000000000001,0.8400000000000001,0.857777777777778,0.55,0.52,0.5333333333333333,0.22999999999999998,0.45999999999999996
std,0.4472135954999579,0.5477225575051662,0.4472135954999579,0.8944271909999157,0.5477225575051661,1.0,1.51657508881031,1.5811388300841898,0.8944271909999159,0.1095445115010332,0.08944271909999157,0.08833158628600789,0.16583123951776998,0.13038404810405294,0.14337208778404367,0.2280350850198276,0.2073644135332772
