input_0,input_1,input_2,pre_1_fc1_0,pre_1_fc1_1,pre_1_fc1_2,pre_1_fc1_3,pre_1_fc1_4,pre_1_fc1_5,pre_1_fc1_6,pre_1_fc1_7,pre_1_fc1_8,pre_1_fc1_9,pre_1_fc1_10,pre_1_fc1_11,pre_1_fc1_12,pre_1_fc1_13,pre_1_fc1_14,pre_1_fc1_15,pre_1_fc1_16,pre_1_fc1_17,pre_1_fc1_18,pre_1_fc1_19,pre_1_fc1_20,pre_1_fc1_21,pre_1_fc1_22,pre_1_fc1_23,pre_1_fc1_24,pre_1_fc1_25,pre_1_fc1_26,pre_1_fc1_27,pre_1_fc1_28,pre_1_fc1_29,pre_1_fc1_30,pre_1_fc1_31,pre_2_fc2_0,pre_2_fc2_1,pre_2_fc2_2,pre_2_fc2_3,pre_2_fc2_4,pre_2_fc2_5,pre_2_fc2_6,pre_2_fc2_7,pre_2_fc2_8,pre_2_fc2_9,pre_2_fc2_10,pre_2_fc2_11,pre_2_fc2_12,pre_2_fc2_13,pre_2_fc2_14,pre_2_fc2_15,pre_2_fc2_16,pre_2_fc2_17,pre_2_fc2_18,pre_2_fc2_19,pre_2_fc2_20,pre_2_fc2_21,pre_2_fc2_22,pre_2_fc2_23,pre_2_fc2_24,pre_2_fc2_25,pre_2_fc2_26,pre_2_fc2_27,pre_2_fc2_28,pre_2_fc2_29,pre_2_fc2_30,pre_2_fc2_31,pre_3_fc3_0,pre_3_fc3_1,pre_3_fc3_2,output_0,output_1,output_2
0.8489174,1.2779335,-1.2514166,-1.3887208,1.7473499,1.5182354,0.8061846,-0.9705,-0.103551716,-0.50121385,-1.96008,-0.5099355,-0.82730544,-1.0018959,-0.0038315356,-0.06855075,0.7179614,-0.7245755,1.1473553,-1.2045594,-0.67196184,0.53060424,-1.339518,-1.5559506,-1.8218884,0.20807076,0.7977084,-0.20481429,-0.36502552,0.1281997,-1.2760338,-0.89660573,0.42575797,-0.13398975,-0.92410654,-0.28161687,0.6449008,0.31638134,0.040565845,0.37274235,0.74769175,-0.60658723,0.92310816,-0.90945625,0.5960996,-0.21329299,0.22734436,0.30485773,-1.1847577,0.8841723,-0.6910112,-1.8937606,0.6106241,0.29782718,-1.2430885,0.44189966,0.67806166,0.25662175,-0.38307998,0.046805155,-0.2608933,0.29331186,-0.5273799,-0.38307667,-0.13802144,-1.1407762,0.032744393,0.2720558,0.3156168,0.14689831,0.2720558,0.3156168,0.14689831
2.0167892,-0.056072444,-0.3650985,0.26353484,1.362114,0.31703976,1.7129223,-1.4890761,-0.38068742,-1.6408535,-1.4244132,1.1897398,-0.005143672,-1.3043699,-0.16652182,1.221459,1.2934566,-1.2987425,1.3902197,0.18113786,-0.15390466,0.7355834,-0.7961056,-1.3314031,-0.90057015,0.6803519,-0.380124,-0.2966109,0.7665686,0.025932878,-0.9317272,0.26730305,0.03782296,-0.5258471,-0.020739898,-0.14599156,1.2491839,-0.3012312,-0.17764008,0.11800888,0.82261443,-0.6938997,1.5249245,-0.90174246,1.009841,-0.4111802,0.8805131,-0.38543743,-0.27945167,1.4915023,-0.88380414,-2.3566782,0.56108695,0.5644684,-0.50642276,1.1363552,1.2609172,0.9334271,-0.63000166,0.32387432,-0.64194566,0.6099438,-0.6450656,-0.49399388,-0.7925231,-0.2064372,0.9421158,1.193568,1.1134712,0.8709652,1.193568,1.1134712,0.8709652
-0.97681403,1.1701298,-0.2526156,-1.6074548,0.18897113,1.400104,-0.1478709,0.4666581,0.00084009767,0.85843575,-1.2194946,-1.5511785,-1.2228812,-0.39173636,0.6042874,-1.2790346,-0.6772246,0.4733087,0.619091,-1.6492579,-0.65270674,0.41308898,0.21275778,-0.86454636,-0.7815659,0.5767861,1.2344658,0.6782932,-0.685193,0.51269174,-0.49655515,-1.6654081,0.8526033,0.42362642,-0.79858035,-0.56090504,0.5582655,0.72594756,0.30372423,-0.2428565,0.6927848,0.05817615,0.8729586,-0.6879152,-0.07117687,-0.3313338,0.030397967,0.88877606,-0.94103,0.9153586,-0.6301041,-1.674359,1.0029683,0.70256007,-1.3019184,0.09842171,0.3746297,0.40017596,-0.21542102,-0.52453065,-0.46310574,0.7760283,-0.4454761,-0.39758354,0.405999,-1.736637,0.20749907,-0.3709751,-0.3446434,-0.27531752,-0.3709751,-0.3446434,-0.27531752
0.67528874,-0.9176151,0.28545216,0.56686604,0.036505014,0.16760093,1.0973145,-0.49389398,-0.7679808,-0.9907448,-0.39248717,0.93043655,0.040719092,-0.45568886,0.07738134,0.8017136,0.3527211,-0.771973,0.6719124,0.11859268,0.21004407,0.38401252,0.6403018,-0.40540385,0.29737517,0.8000635,-0.3024185,0.05044593,0.35390007,0.4932799,-0.16952762,0.1850912,0.4184639,0.12509361,0.5777417,-0.27731627,1.0695033,-0.18567802,0.24711809,-0.50241506,0.8533071,0.22155672,1.2064769,-0.39523652,0.6971913,-0.39843377,0.7984513,0.47990382,0.37527877,1.2827462,-0.52676433,-0.8941962,0.45837077,0.52326876,0.09272353,0.94712996,0.86336744,0.9504832,-0.47415742,-0.014432959,-0.6896668,0.80301344,-0.5116638,-0.28859305,0.20880085,-0.03901342,1.2216051,0.74687785,0.6810235,0.83571166,0.74687785,0.6810235,0.83571166
0.010541694,1.278239,-0.07989991,-1.2313429,0.59610045,0.97600096,0.4231858,-0.09130269,0.23661199,0.29569092,-1.5941515,-0.9667836,-1.044899,-1.0134313,0.5377065,-0.7922987,-0.12595949,0.19691983,1.135787,-1.1604953,-0.72634315,0.7493271,-0.22057772,-1.3000257,-1.0298395,0.8007735,0.8184309,0.6485033,0.02524902,0.21365297,-0.71757257,-1.3621162,0.518187,-0.090914756,-0.86667025,-0.42072695,0.42526904,0.49116588,0.10191209,0.05295298,0.8578975,-0.104129925,0.8985814,-0.82304037,0.26163477,-0.25903645,0.17468289,0.4496218,-0.7203947,0.90865105,-0.4548137,-1.7180765,0.7820755,0.46763575,-1.3079104,0.2687152,0.6580262,0.38134474,-0.25709665,-0.5390133,-0.5099751,0.34980687,-0.49784303,-0.4229886,0.0005546734,-1.453946,0.3359027,0.02652862,0.0052534826,-7.894542e-05,0.02652862,0.0052534826,-7.894542e-05
0.67248803,0.44617015,-0.38355845,-0.57386065,0.8644642,0.8438957,0.87714124,-0.6340252,-0.26175326,-0.553671,-1.3073535,-0.014629558,-0.52985233,-0.845768,0.14457254,0.1400919,0.43157494,-0.5563199,1.0045764,-0.6483815,-0.35256428,0.5512877,-0.36309654,-1.0927498,-0.85115194,0.5871736,0.34749204,0.083853096,0.05622828,0.26310462,-0.7437638,-0.5633657,0.41680843,-0.06673324,-0.3416084,-0.30851242,0.5308757,0.10558131,0.03740593,0.12490414,0.7483172,-0.22670072,0.8381413,-0.73187745,0.44087085,-0.26089898,0.24768364,0.2562024,-0.63041145,0.8561575,-0.42420346,-1.5306681,0.5720439,0.33551672,-0.9970057,0.44756722,0.6433746,0.3860783,-0.260452,-0.12276357,-0.38432303,0.25870886,-0.4419194,-0.29619408,-0.12534007,-0.94035757,0.27575314,0.28097162,0.25901,0.19039649,0.28097162,0.25901,0.19039649
-0.26110938,-1.645845,0.93168247,0.93736273,-1.0480322,-0.089855134,0.6990504,0.2535054,-1.0372101,-0.54983747,0.42344987,0.846994,0.123078525,0.12424895,0.2872038,0.5447751,-0.34775755,-0.36016798,0.17801532,0.19482124,0.5089057,0.16994786,1.8144292,0.29857868,1.3032465,0.9793616,-0.34438267,0.36832032,0.18995611,0.8264104,0.45501155,0.18221337,0.6661609,0.56114084,1.0868906,-0.46239978,1.1127098,-0.4587315,1.2003586,-1.290133,1.4868046,1.5098096,1.050171,-0.4285012,0.6606259,-0.8062574,0.9532635,1.9079068,0.4982506,1.4098526,-0.44990346,0.73273474,0.7109123,1.1707122,0.38673356,0.7908519,1.1122948,0.86007655,-0.479382,-0.580408,-1.1439353,0.62920195,-0.4080208,-0.39895415,1.1771613,0.04556174,1.2501149,-0.6080012,-0.5620055,-0.6491855,-0.6080012,-0.5620055,-0.6491855
-0.48171616,0.3553414,0.50928533,-0.59153974,-0.29268175,0.5839543,0.29904923,0.35307595,-0.11125925,0.35182545,-0.8038076,-0.638284,-0.7755898,-0.5476988,0.6161188,-0.66299903,-0.5217802,0.3208287,0.7393445,-0.8230107,-0.3455221,0.56468904,0.7852674,-0.6565718,-0.05340819,0.9701681,0.5437248,0.7931988,0.044810817,0.48195028,-0.16622782,-1.0658823,0.651566,0.21908781,-0.23563659,-0.46172267,0.5060682,0.3792035,0.42511028,-0.3208338,0.8889986,0.25801113,0.83927953,-0.66432095,-0.047511246,-0.3553851,0.3452442,0.7603071,-0.52313185,1.0140146,-0.21671256,-1.2366248,0.8169796,0.6865706,-1.17428,0.23049398,0.631922,0.42990845,-0.20747092,-0.6696534,-0.6872587,0.41645947,-0.41035557,-0.39051127,0.18368833,-1.4628317,0.4639081,-0.18885359,-0.22403759,-0.25938347,-0.18885359,-0.22403759,-0.25938347
1.7151997,-1.4066515,1.2372413,1.6593771,-0.20094414,-0.9073151,1.8359554,-0.8745086,-0.56757057,-1.6751162,-0.3441103,1.9987698,0.47039706,-1.115793,0.14484116,1.5136504,0.7651129,-0.9240918,1.209228,1.1494843,0.3537836,0.8353038,0.9128604,-0.58316225,0.77308464,1.4072056,-1.1582831,0.29169685,1.5855058,0.22723684,-0.005695969,0.7801401,0.0008109212,-0.46391115,0.93391937,-0.36363897,2.1599345,-0.36073893,0.011407364,-0.7353205,1.0583518,0.1318321,2.341413,-0.6612284,1.9633304,-0.5550223,2.481345,-0.068293855,1.4668432,2.0576355,-0.95403713,-1.3444943,0.31329724,0.63683695,1.1816375,1.7650903,1.9457426,1.9028398,-1.0568556,-0.055883028,-1.2882142,1.8447318,-0.9192565,-0.35376918,-0.41972804,1.0291188,2.884015,3.0055614,2.768624,3.5054846,3.0055614,2.768624,3.5054846
-1.0352498,1.200095,-1.4172932,-2.1217225,0.90526444,2.2335176,-0.28474832,0.14990881,-0.42158207,0.66184485,-1.3131523,-1.6968446,-1.2252868,0.062289476,0.20942324,-1.1037732,-0.38983464,-0.06512524,0.2600865,-2.1244392,-0.59756565,-0.013246,-0.47105402,-0.8009743,-1.346797,-0.10679978,1.5901484,-0.0075280666,-1.5800934,0.6516804,-0.84030116,-1.5719709,1.0318623,0.7663928,-0.8705107,-0.52436227,0.7311804,0.6351377,0.1132645,-0.16976014,0.603695,-0.24733911,0.82403487,-0.53782535,0.17797817,-0.3559817,-0.3047128,0.9349977,-1.3348477,0.5572198,-0.8931972,-1.6038737,0.7976337,0.58203715,-1.1987458,0.25849462,0.11151485,0.22044934,-0.2314077,-0.1260016,-0.13714634,0.91064405,-0.40397763,-0.21154605,0.6815346,-1.5872278,-0.1582888,-0.36219975,-0.32732224,-0.13596317,-0.36219975,-0.32732224,-0.13596317
