,missing_edges,extra_edges,correct_edges,orientation_errors,partial_orientations,correct_orientations,shd_strict,shd_partial,shd_edges_only,edge_precision,edge_recall,edge_f1,endpoint_precision,endpoint_recall,endpoint_f1,orientation_accuracy,interventional_agreement
1,0.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2,0.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3,0.0,2.0,5.0,2.0,0.0,3.0,4.0,4.0,2.0,0.7142857142857143,1.0,0.8333333333333333,0.5714285714285714,0.8,0.6666666666666666,0.5,0.5
4,0.0,1.0,5.0,1.0,1.0,3.0,3.0,2.0,1.0,0.8333333333333334,1.0,0.9090909090909091,0.6666666666666666,0.8,0.7272727272727272,0.5,0.625
5,0.0,2.0,5.0,0.0,1.0,4.0,3.0,2.0,2.0,0.7142857142857143,1.0,0.8333333333333333,0.6428571428571429,0.9,0.75,0.75,0.875
mean,0.0,1.0,5.0,0.6,0.4,4.0,2.0,1.6,1.0,0.8523809523809524,1.0,0.915151515151515,0.7761904761904761,0.9,0.8287878787878787,0.75,0.8
std,0.0,1.0,0.0,0.8944271909999159,0.5477225575051662,1.0,1.8708286933869707,1.6733200530681511,1.0,0.1432534186332507,0.0,0.08340217542135085,0.2072933224731325,0.09999999999999998,0.15923514385225776,0.25,0.22707377655731187
