fold,target_mode,status,reason,num_pairs_total,num_pairs_valid,mean_abs_delta,median_abs_delta,corr_aligned_vs_sem,same_sign_rate,same_sign_rate_strong_effect,num_pairs_strong_effect,same_sign_rate_sem_effect_present,num_pairs_sem_effect_present
1,sem_truth,ok,,30,30,0.04936301518397405,0.04183287650319343,0.9990588577642762,0.5,0.7142857142857143,21,0.8823529411764706,17
2,sem_truth,ok,,30,30,0.08133873812302023,0.05675065221799412,0.9965676563257367,0.5,0.625,24,0.8823529411764706,17
3,sem_truth,ok,,30,30,0.03906453973634946,0.028432742439408826,0.9992842002047332,0.5,0.9375,16,1.0,15
4,sem_truth,ok,,30,30,0.04910117736850188,0.036106466178977004,0.9984420983570207,0.5,1.0,15,1.0,15
5,sem_truth,ok,,30,30,0.04306082278082179,0.02568838357708468,0.9987284886916525,0.5,0.7894736842105263,19,1.0,15
