epoch,train_loss,val_loss,lr,batches_per_epoch,effective_epochs,effective_updates
1,1.0037113428115845,0.9212965965270996,0.001,16,40,640
2,0.869929850101471,0.7927501201629639,0.001,16,40,640
3,0.7530112266540527,0.6818714141845703,0.001,16,40,640
4,0.6614274382591248,0.6133241653442383,0.001,16,40,640
5,0.6093395352363586,0.5782328844070435,0.001,16,40,640
6,0.5852146148681641,0.5663272142410278,0.001,16,40,640
7,0.5768557190895081,0.5621515512466431,0.001,16,40,640
8,0.5739033818244934,0.5601644515991211,0.001,16,40,640
9,0.5724912881851196,0.5589587092399597,0.001,16,40,640
10,0.5724035501480103,0.5580872297286987,0.00085,16,40,640
11,0.5692804455757141,0.5579496622085571,0.00085,16,40,640
12,0.5699148774147034,0.5581268668174744,0.00085,16,40,640
13,0.5713755488395691,0.5579878091812134,0.00085,16,40,640
14,0.5705069303512573,0.5575576424598694,0.00085,16,40,640
15,0.569700300693512,0.5575841665267944,0.00085,16,40,640
16,0.5698914527893066,0.5578129291534424,0.00085,16,40,640
17,0.570015013217926,0.5576477646827698,0.00085,16,40,640
18,0.5698466300964355,0.5575807094573975,0.00085,16,40,640
19,0.5689765214920044,0.5575822591781616,0.00085,16,40,640
20,0.5679232478141785,0.557652473449707,0.0007224999999999999,16,40,640
