input_0,input_1,input_2,act_1_act1_0,act_1_act1_1,act_1_act1_2,act_1_act1_3,act_1_act1_4,act_1_act1_5,act_1_act1_6,act_1_act1_7,act_1_act1_8,act_1_act1_9,act_1_act1_10,act_1_act1_11,act_1_act1_12,act_1_act1_13,act_1_act1_14,act_1_act1_15,act_1_act1_16,act_1_act1_17,act_1_act1_18,act_1_act1_19,act_1_act1_20,act_1_act1_21,act_1_act1_22,act_1_act1_23,act_1_act1_24,act_1_act1_25,act_1_act1_26,act_1_act1_27,act_1_act1_28,act_1_act1_29,act_1_act1_30,act_1_act1_31,act_2_act2_0,act_2_act2_1,act_2_act2_2,act_2_act2_3,act_2_act2_4,act_2_act2_5,act_2_act2_6,act_2_act2_7,act_2_act2_8,act_2_act2_9,act_2_act2_10,act_2_act2_11,act_2_act2_12,act_2_act2_13,act_2_act2_14,act_2_act2_15,act_2_act2_16,act_2_act2_17,act_2_act2_18,act_2_act2_19,act_2_act2_20,act_2_act2_21,act_2_act2_22,act_2_act2_23,act_2_act2_24,act_2_act2_25,act_2_act2_26,act_2_act2_27,act_2_act2_28,act_2_act2_29,act_2_act2_30,act_2_act2_31,output_0,output_1,output_2
2.039344,-0.80553657,-2.4126642,0.51800746,1.1898005,0.858201,1.935992,0.5483999,1.658668,0.0,0.0,0.0,0.8449451,0.49090457,0.9058643,0.0,0.0,2.284636,1.6093547,0.0,2.1106815,0.0,0.28746787,0.4621852,0.0,1.2930169,1.8642099,0.39303678,0.1615992,0.012842521,1.9354143,0.0,2.0766685,0.0,1.5290153,0.0,0.0,0.089525186,1.1094608,1.4314765,0.0,0.0,0.0,0.0,0.0,2.1405072,1.3250092,1.624695,1.5310965,1.3077836,0.0,1.1546806,1.2263919,0.0,0.104025446,0.77568656,1.5373023,0.0,0.9527202,1.1448559,1.3159645,0.124519266,0.828781,0.0,0.0,0.0,0.0,-1.9899315,-0.5872225,-0.45533556
0.44739595,-1.1349654,-0.8506945,0.0,1.1411608,0.09139359,0.49345794,0.0,0.60289556,0.8002467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1588663,0.23512454,0.0,0.41888466,0.0,0.15674855,0.20808955,0.0,0.9395316,0.84631956,0.6195285,0.0,0.48431432,0.33971208,0.0,0.9350979,0.0,0.24062029,0.0,0.0,0.14960864,0.32103372,0.6033331,0.0,0.0,0.0,0.03921915,0.44284,0.8580327,0.5590408,0.66757107,0.92285055,0.61234397,0.0,0.44119295,0.69684523,0.045698576,0.013193913,0.0,0.6405198,0.0,0.40545043,0.023508668,0.5554708,0.20372224,0.69912416,0.0,0.0,0.0,0.0,-0.7481233,-0.2356139,-0.21441449
-0.81708455,1.4189125,1.21424,0.0,0.0,1.0196818,0.0,0.0,0.37240738,0.13355836,0.5818109,0.0,0.3247615,0.0,0.0,1.3185229,0.62201,0.0,0.0,0.118152976,0.0,1.3609695,0.508476,0.21818301,0.28609735,0.0,0.0,0.0,0.021886751,0.0,0.0,0.9879972,0.0,0.85154843,0.25471693,0.0,0.0,0.58929944,0.0,0.050083585,0.5972312,0.0,0.623353,0.7687299,0.3857972,0.072182626,0.042037237,0.0,0.09189252,0.0,0.10324733,0.0,0.0,0.5090977,0.4940103,0.3401382,0.0,0.295161,0.80327046,0.0,0.1850457,0.82133853,0.01633104,0.5054967,0.0,0.8040742,0.0,1.048736,0.32321137,0.2804296
0.2586177,-0.065727346,-0.09513709,0.0,0.2603219,0.6478678,0.0,0.0,0.6377945,0.40680346,0.0,0.0,0.18444297,0.0,0.0,0.0,0.0,0.42336726,0.15436608,0.0,0.15070331,0.0,0.43280268,0.11775553,0.0,0.36686015,0.4065744,0.12148447,0.0,0.08751201,0.22009604,0.29368123,0.002388835,0.0,0.42405176,0.0,0.0,0.3178361,0.3059263,0.41941142,0.0,0.0,0.0,0.2258878,0.15351604,0.36278766,0.12292217,0.2178499,0.3304434,0.0815815,0.028553478,0.22286546,0.34079027,0.19223446,0.1031728,0.17567399,0.032315828,0.0,0.3651244,0.0,0.25683102,0.3328433,0.34565675,0.014012255,0.0,0.10801827,0.0,-0.0692366,-0.020212509,-0.017357811
-0.21523239,0.48099864,-0.15716569,0.0,0.20356515,0.64872956,0.0,0.0,0.6935768,0.2540442,0.09671815,0.0,0.37792915,0.0,0.0,0.09106922,0.0,0.0071918666,0.0693653,0.0,0.14229,0.26440862,0.17152308,0.508731,0.0,0.0,0.4094144,0.1323039,0.0,0.0,0.16700043,0.30128548,0.0,0.05532094,0.4882313,0.0,0.0,0.21275245,0.33941427,0.43644065,0.0,0.0,0.0,0.2762407,0.06645565,0.28439546,0.1901931,0.13046688,0.31068325,0.04436364,0.16889447,0.3498046,0.3679393,0.13989782,0.06989957,0.14174184,0.0,0.0,0.28884104,0.010763884,0.3460337,0.24619006,0.30323365,0.024575837,0.0,0.0664442,0.0,-0.14594647,-0.06075427,-0.023248002
-0.18551573,-0.4207945,0.8064782,0.0,0.127689,0.3835153,0.0,0.0,0.111361206,0.843679,0.08604911,0.0,0.0,0.0,0.0,0.2651705,0.2639985,0.06379075,0.0,0.0,0.0,0.44502917,0.6015601,0.0,0.22660977,0.3637581,0.0,0.13512442,0.0,0.379929,0.0,0.7629901,0.0,0.2572335,0.0,0.0,0.0,0.7327969,0.0,0.18361926,0.21659094,0.0,0.45063046,0.51663923,0.45939827,0.12616406,0.0,0.022526661,0.2500004,0.0,0.0,0.0,0.10666136,0.3338136,0.19876921,0.12917784,0.0,0.36655998,0.6042451,0.0,0.0,0.43669203,0.20557989,0.36198336,0.0,0.32723686,0.0,0.68602115,0.22885321,0.1736926
-0.38130274,0.29026008,-0.36506122,0.0,0.47979873,0.42750692,0.0,0.0,0.65447766,0.37243482,0.08920455,0.0,0.31051043,0.0,0.0,0.0,0.0,0.06569481,0.0078064865,0.0,0.15605175,0.25496024,0.0,0.6603328,0.0,0.049182758,0.5144078,0.3141089,0.0,0.0,0.119670324,0.22185157,0.0,0.0,0.39162326,0.0,0.0,0.16601956,0.34934643,0.5538266,0.0,0.0,0.0,0.24687827,0.09655263,0.37236884,0.28785068,0.14243743,0.42791048,0.10264251,0.16833505,0.4354183,0.51063377,0.097768076,0.017230362,0.046846777,0.08703021,0.0,0.20082128,0.0,0.41598356,0.16998832,0.43105978,0.02904936,0.0,0.0,0.0,-0.33113745,-0.117689684,-0.05814054
0.24564125,-1.1836696,-0.15796004,0.0,0.8695845,0.07576999,0.11954519,0.0,0.30739838,0.97946215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8637798,0.0,0.0,0.0,0.0,0.3658327,0.0,0.0,0.872776,0.43413278,0.50715524,0.0,0.5911574,0.0,0.28073984,0.50474006,0.0,0.0,0.0,0.0,0.32249165,0.15426603,0.39236537,0.0,0.0,0.12159586,0.19662417,0.57333845,0.5372087,0.31364638,0.34665674,0.6206667,0.28484854,0.0,0.20322342,0.4713344,0.16923968,0.08498704,0.0,0.22061896,0.28391075,0.36304983,0.0,0.2339571,0.29780465,0.5916889,0.1022991,0.0,0.1039491,0.0,-0.1333259,-0.033821575,-0.04059425
0.8916689,-0.19608448,-1.4252117,0.081596434,0.7982867,0.7014333,0.7381128,0.022028506,1.2051026,0.10670176,0.0,0.0,0.63120544,0.016493797,0.46902245,0.0,0.0,1.1930393,0.8662278,0.0,1.1969104,0.0,0.15381733,0.56855184,0.0,0.66173565,1.215313,0.3216138,0.0,0.0,1.0933387,0.0,0.9794379,0.0,1.025728,0.0,0.0,0.04636731,0.77710706,0.9147543,0.0,0.0,0.0,0.0,0.0,1.2321582,0.78860736,0.9265398,0.9618247,0.6675412,0.055365656,0.8211579,0.8086704,0.0,0.019628875,0.39717168,0.8821016,0.0,0.55053365,0.5117142,0.8157442,0.1447863,0.6291745,0.0,0.0,0.0,0.0,-1.1864916,-0.3330211,-0.3052922
0.2851387,0.19880848,1.0646412,0.0,0.0,0.9927845,0.0,0.0,0.35343814,0.42182386,0.07512057,0.2437571,0.0,0.0,0.0,0.51692,0.50896126,0.0,0.0,0.0,0.0,0.35914677,0.9835475,0.0,0.5031426,0.19528945,0.0,0.0,0.17666353,0.067297876,0.0,0.8317188,0.0,0.57569754,0.21515764,0.0,0.0,0.78017443,0.0,0.08930343,0.29855746,0.0,0.46344838,0.61242694,0.30584428,0.036811963,0.0,0.09766398,0.21995375,0.0,0.0,0.0,0.03487847,0.5621065,0.32671988,0.36850905,0.0,0.16655459,0.73042065,0.0,0.011850052,0.7560997,0.0,0.33019257,0.0,0.5776831,0.0,0.8473098,0.27046317,0.2049459
