epoch,train_loss,val_loss,lr,batches_per_epoch,effective_epochs,effective_updates
1,0.8957525491714478,0.7985461950302124,0.001,16,40,640
2,0.697177529335022,0.6258621215820312,0.001,16,40,640
3,0.543130099773407,0.48836320638656616,0.001,16,40,640
4,0.4281349778175354,0.39058423042297363,0.001,16,40,640
5,0.3587247133255005,0.3404232859611511,0.001,16,40,640
6,0.32136741280555725,0.3102366328239441,0.001,16,40,640
7,0.29799914360046387,0.29196760058403015,0.001,16,40,640
8,0.283017635345459,0.2800227999687195,0.001,16,40,640
9,0.2740401327610016,0.2720566391944885,0.001,16,40,640
10,0.2683015465736389,0.2674638032913208,0.00085,16,40,640
11,0.26415613293647766,0.26479122042655945,0.00085,16,40,640
12,0.26165127754211426,0.26303839683532715,0.00085,16,40,640
13,0.2601949870586395,0.26158732175827026,0.00085,16,40,640
14,0.25919583439826965,0.26097941398620605,0.00085,16,40,640
15,0.258569598197937,0.2598026394844055,0.00085,16,40,640
16,0.2579825520515442,0.25998467206954956,0.00085,16,40,640
17,0.2571471929550171,0.2592676281929016,0.00085,16,40,640
18,0.2572261095046997,0.2586229145526886,0.00085,16,40,640
19,0.2579965591430664,0.25880321860313416,0.00085,16,40,640
20,0.2566428482532501,0.25859755277633667,0.0007224999999999999,16,40,640
21,0.2563716173171997,0.25803864002227783,0.0007224999999999999,16,40,640
22,0.2562004327774048,0.2576112747192383,0.0007224999999999999,16,40,640
23,0.2562738060951233,0.2576846480369568,0.0007224999999999999,16,40,640
24,0.25567612051963806,0.2578282058238983,0.0007224999999999999,16,40,640
25,0.2556568682193756,0.25743624567985535,0.0007224999999999999,16,40,640
26,0.2555871307849884,0.257235050201416,0.0007224999999999999,16,40,640
27,0.25581789016723633,0.2573257386684418,0.0007224999999999999,16,40,640
28,0.25532346963882446,0.25716352462768555,0.0007224999999999999,16,40,640
29,0.25506046414375305,0.2567816376686096,0.0007224999999999999,16,40,640
30,0.25494900345802307,0.2569248080253601,0.000614125,16,40,640
31,0.25585290789604187,0.2567535638809204,0.000614125,16,40,640
32,0.25559839606285095,0.2569413483142853,0.000614125,16,40,640
33,0.25522345304489136,0.2566112279891968,0.000614125,16,40,640
34,0.25463786721229553,0.2564772665500641,0.000614125,16,40,640
35,0.25481826066970825,0.25672248005867004,0.000614125,16,40,640
36,0.2549009919166565,0.2565600872039795,0.000614125,16,40,640
37,0.25467416644096375,0.25622186064720154,0.000614125,16,40,640
38,0.2547149360179901,0.25622692704200745,0.000614125,16,40,640
39,0.25407546758651733,0.25634831190109253,0.000614125,16,40,640
40,0.25484591722488403,0.2564653158187866,0.00052200625,16,40,640
