input_0,input_1,input_2,input_3,input_4,input_5,input_6,input_7,input_8,input_9,input_10,act_1_act1_0,act_1_act1_1,act_1_act1_2,act_1_act1_3,act_1_act1_4,act_1_act1_5,act_1_act1_6,act_1_act1_7,act_1_act1_8,act_1_act1_9,act_1_act1_10,act_1_act1_11,act_1_act1_12,act_1_act1_13,act_1_act1_14,act_1_act1_15,act_1_act1_16,act_1_act1_17,act_1_act1_18,act_1_act1_19,act_1_act1_20,act_1_act1_21,act_1_act1_22,act_1_act1_23,act_1_act1_24,act_1_act1_25,act_1_act1_26,act_1_act1_27,act_1_act1_28,act_1_act1_29,act_1_act1_30,act_1_act1_31,act_2_act2_0,act_2_act2_1,act_2_act2_2,act_2_act2_3,act_2_act2_4,act_2_act2_5,act_2_act2_6,act_2_act2_7,act_2_act2_8,act_2_act2_9,act_2_act2_10,act_2_act2_11,act_2_act2_12,act_2_act2_13,act_2_act2_14,act_2_act2_15,act_2_act2_16,act_2_act2_17,act_2_act2_18,act_2_act2_19,act_2_act2_20,act_2_act2_21,act_2_act2_22,act_2_act2_23,act_2_act2_24,act_2_act2_25,act_2_act2_26,act_2_act2_27,act_2_act2_28,act_2_act2_29,act_2_act2_30,act_2_act2_31,output_0,output_1,output_2
1.3956189,-0.50887626,-1.398451,-0.8697184,-1.5177301,-2.8598635,-1.3243685,-0.9465423,0.59591985,0.6370911,0.56778365,0.0,0.5256101,2.0638518,0.037142407,1.0440344,0.0,0.0,0.5784278,0.0,0.08239742,0.31202695,0.0,0.87038726,0.0,1.9730941,0.07216899,0.0,0.7958535,0.0,1.2398598,0.0,0.0,0.0,0.0,0.0,0.81129277,0.38761634,0.42158064,0.36249804,0.5284292,0.0,0.26345754,0.6514323,0.0,0.20380066,1.2140809,1.0386294,0.0,0.5182019,0.6858325,0.0,0.0,0.0,0.0,0.43321797,1.1028934,0.10406627,0.0,0.9487758,0.71467024,0.3812279,0.0,0.85575485,0.8716005,0.997693,0.029639304,0.0,0.6393956,0.14892532,0.0,0.0,0.08167215,0.13590086,0.23657256,1.3005953,-0.24996546,-0.3269918
1.3781747,-0.17030334,1.1456642,0.21837993,2.4353116,1.0634322,-0.95051306,-0.48066527,0.44241586,0.109715745,-0.8193514,0.0,0.1818287,0.4164005,0.0,0.0,0.08299372,0.90008575,0.0,0.0,0.43029556,0.0,0.0,0.7454129,0.0,1.2344869,0.0,0.0,0.33388343,0.0,0.0,0.6055672,0.77512026,0.35908803,0.04838729,0.41388345,0.0,1.1423106,1.0477631,0.542536,0.11379513,0.18471494,0.0,0.9241487,0.0,0.29218128,0.99998677,0.82095534,0.0,0.5462229,0.48593217,0.0,0.0,0.19272897,0.0,0.7946127,1.1015701,0.33603165,0.14901446,0.041005217,1.0783648,0.0,0.57288694,0.9642091,0.6086692,0.7074113,0.0,0.51139057,0.52031505,0.20821731,0.0,0.0,0.14307791,0.5284803,0.4792996,1.0320559,-0.42783946,-0.6594523
-0.9190301,1.3335061,0.2786327,0.6191902,-0.63296705,-0.21550415,1.1832784,1.023799,-0.97091633,-1.4740392,1.7252833,0.14866602,0.0,0.0,0.86884004,0.0,0.5265568,0.0,0.0,0.25497222,0.0,0.49292928,0.112004325,0.44822225,0.62167853,0.0,0.31697568,1.3525618,0.40815046,1.6534146,0.6388873,0.40236452,1.1623733,0.0,0.8196043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05425003,0.0,0.0,1.2932569,0.95885324,0.27660915,0.0,0.14641452,0.40661162,0.29314724,0.055270687,1.0007167,1.1117442,0.0,0.59636873,0.9025551,0.6442905,1.6279951,0.10982913,0.93036383,0.69377655,0.10263467,0.0,0.26033944,0.8815776,0.23580648,0.30317974,0.5810593,0.8125733,0.3867964,0.6687812,1.401294,0.0,-1.1173973,0.7910706,1.6592109
-0.7949697,0.6239314,-0.8430054,1.1970196,-0.8024814,-0.18785,0.7746698,0.24097349,0.09985341,-0.32177928,0.4814273,0.0,0.0,0.0,0.64330894,0.079384685,0.0,0.0,0.0,0.22884935,0.0,0.0,0.17645526,0.055678934,0.8007606,0.0,0.61651313,0.0,0.31697217,0.8466706,0.7695246,0.7384119,0.062229946,0.15471944,0.95752794,0.0,0.5528178,0.4261255,0.0,0.0,0.0,0.0,0.27524328,0.0,0.0,1.0474106,0.6356369,0.29376063,0.0,0.105805494,0.0,0.15374419,0.0,0.19519383,0.66542065,0.12060999,0.0,0.38955438,0.41602227,0.7163381,0.15994446,0.10985607,0.5978217,0.004095316,0.23079799,0.46047354,0.35256118,0.33754516,0.5655402,0.15150055,0.08229633,0.0,0.86312354,1.2075965,0.0,-0.69143367,-0.37279636,0.43568772
-2.5256653,0.05777652,0.3359787,0.18139914,0.48407865,0.24883164,1.7009221,0.98518246,-0.631028,-0.61710334,0.4146148,1.5242515,0.0,0.0,1.2979529,0.0,0.16243455,0.0,0.0,0.96131843,0.0,0.25843838,1.1404779,0.0,0.5651732,0.0,0.6417529,1.5666007,0.0,1.1021402,0.0,0.9482248,0.5031996,0.11203546,0.9024385,0.0,0.09398049,0.0,0.0,0.0,0.0,0.0,0.06366894,0.12668964,0.0,1.0155327,0.25185326,0.0,0.0,0.08248991,0.48758483,0.73230606,0.0,1.0058454,1.1650922,0.15336159,0.0,0.4917666,0.8973264,1.265432,0.15750192,1.0617955,1.2359396,0.3840794,0.41980654,0.5398056,0.5272802,0.69273967,0.74971193,0.0,1.136369,0.1469379,1.0560937,1.7741576,0.0,-1.8344166,0.57337546,0.6072744
-2.0179403,-0.9407412,-0.7915749,-1.1773416,1.2656306,0.05542546,0.51715916,0.020051762,-0.46502367,0.48473817,-0.8507441,1.769886,0.49865776,0.6712625,0.8862582,0.0,0.0,0.0,0.0,0.7460666,0.6883677,0.2104384,1.46145,0.0,0.0,0.0,0.49527985,0.46765852,0.0,0.0,0.0,0.4970793,0.0,0.089576185,0.5659057,0.4116457,0.810801,0.0,0.0,0.1615154,0.0,0.27402055,0.0,0.42728287,0.0,0.26733974,0.0,0.0,0.0,0.24242878,1.0487851,1.0335803,0.0,0.42720002,0.2667326,0.6724519,0.0,0.057514448,0.4922988,0.61443007,0.29777256,0.7006847,1.0402827,0.94745564,0.2614178,0.576885,0.0,0.54241985,1.1024096,0.0,0.697672,0.0,0.9847635,1.2286773,0.12593056,-0.9810247,0.4923619,-0.7279783
-0.018171573,0.5682129,-0.6286397,-0.46602368,2.6585543,0.23073608,0.64000785,0.64331555,-0.18170948,0.26515236,-0.99888533,1.123645,0.8112663,0.14324036,0.0,0.0,0.0,0.0,0.0,0.28159124,0.24121325,0.26910305,0.14591497,0.0,0.0,0.00973846,0.34613705,0.6494784,0.0,0.0,0.0,0.52497506,0.640838,0.0,0.14897163,0.12442066,0.2699582,0.27557793,0.63222355,0.008193336,0.0,0.67638725,0.0,0.502177,0.0,0.0,0.0,0.0,0.0,0.46099868,0.8678931,0.27831736,0.0,0.17166907,0.37488532,0.5550687,0.13274682,0.42393216,0.57911086,0.21355629,0.7861243,0.04319238,0.9754394,0.75562066,0.16466738,0.57359076,0.0,0.3122071,0.8955378,0.0,0.5309632,0.0,0.772405,0.95616657,0.068782076,-0.5822425,0.1411533,-0.89256114
0.15639281,1.6497786,0.5155107,-1.7431358,-0.9448036,-1.3603376,0.8959582,0.9832237,-1.015446,-1.0547311,1.4540225,0.50279975,0.0,0.0,0.5647257,0.0,0.3662766,0.0,0.76886594,0.0,0.0,1.6608497,0.0,0.30836892,0.14741802,0.0,0.16858274,1.6404929,0.42028755,0.67885447,0.0,0.0,1.4621246,0.0,0.0,0.0,0.0,0.0,0.20458685,0.0,0.0,0.0,0.04013762,0.40646896,0.0,0.38533854,0.25619638,0.0,0.0,0.20305863,0.98814315,0.29772317,0.32705984,0.95752203,0.7040771,0.0,1.1176779,0.68992037,0.55335337,1.2837403,0.33932623,1.0521821,0.9454373,0.66543674,0.02432552,0.15008526,0.6470659,0.0,0.29175404,0.5102194,0.90869033,0.70302916,0.62552065,0.9869674,0.0,-0.7962765,1.532724,0.9034091
-1.3880363,-1.2358435,0.59362966,-0.13438262,0.41032416,0.26467142,1.4272015,0.9660042,-1.1827322,-1.1143218,1.0348434,1.1335196,0.0,0.0,1.3019676,0.0,0.7304714,0.0,0.0,0.63009423,0.0,0.46489757,1.1469419,0.33341986,0.41975966,0.0,0.0,1.3318608,0.4140171,0.76801825,0.0,0.75765944,0.5600708,0.0,0.69024765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21041745,0.0,1.0404387,0.5224047,0.0,0.0,0.1506787,0.616412,0.79247075,0.0,0.9605279,0.96837175,0.09456206,0.45030522,0.57011455,0.6097772,1.4560469,0.0029401565,1.0607672,1.0141778,0.5142499,0.13796404,0.15597178,0.5769048,0.38995695,0.38159975,0.1378083,1.0523227,0.40762395,0.6632896,1.4679163,0.0,-1.4318755,1.035876,1.0622853
-1.6778483,1.5376,0.65531313,-0.3379959,-0.27262625,0.20460157,1.8788341,1.7699678,-1.4894882,-1.5354432,1.734821,1.075578,0.0,0.0,1.2200696,0.0,0.6780657,0.0,0.0,0.8125942,0.0,1.1986175,0.6449795,0.13642329,0.531177,0.0,0.3429919,2.4488075,0.16985147,1.9572252,0.03704606,0.18457136,1.3828912,0.0,0.5665368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10030458,0.0,1.100802,0.51459616,0.0,0.0,0.17282197,0.80312264,0.65036935,0.0,1.5828284,1.5038675,0.020522757,0.72746104,0.93490225,1.0523592,1.9263091,0.1865105,1.6139549,1.2951752,0.41415113,0.12512477,0.2818966,0.97113967,0.39312163,0.5500173,0.41647112,1.4493955,0.7025859,0.86054724,1.8128752,0.0,-1.9684231,1.5331563,1.6166178
1.007026,1.6067766,0.5732644,1.8646796,0.4741466,0.28344324,0.9573837,0.79695094,-0.23326062,-0.8008263,0.58329093,0.0,0.0,0.0,0.0,0.0,0.2570478,0.0,0.0,0.0,0.0,0.0,0.0,0.21984856,0.584666,0.0,0.16353515,0.5123737,0.62314546,0.97174764,0.35105437,0.7197521,1.4381776,0.0,0.5210409,0.0,0.0,0.81654954,0.07354643,0.0,0.0,0.0,0.0,0.060900897,0.0,0.8805485,0.972502,0.41840443,0.0,0.3400423,0.06621425,0.0852146,0.0,0.344199,0.76876175,0.15671808,0.27244672,0.68486834,0.48299828,0.7448774,0.4581339,0.09600063,0.8419684,0.15187103,0.0,0.28971177,0.540059,0.24313034,0.34079176,0.46649396,0.38101953,0.0,0.63393176,1.0986449,0.0,-0.5501635,-0.13251574,0.7122421
0.8244054,-0.8717025,-2.551351,0.61846346,0.013941344,-1.2025739,-0.44697046,-0.26433504,0.8586218,0.95988715,-1.0416852,0.0,1.1128991,1.6801995,0.060244378,1.0392647,0.0,0.2030773,0.0,0.0,0.32541722,0.0,0.02473325,0.1920151,0.056360193,1.764061,0.2233959,0.0,0.41763252,0.0,0.7203498,0.6887679,0.0,0.16967332,0.37619358,0.5199467,1.6797129,0.6521766,0.14027353,0.95669013,0.6266392,1.257,0.0,0.4942126,0.0,0.086030595,0.7738104,0.66162163,0.0,1.1264951,0.8928918,0.07160424,0.0,0.0,0.0,0.9162705,0.4458487,0.022301413,0.0,0.54474485,1.110931,0.0,0.999544,0.7370301,0.66510016,1.6052185,0.0,0.7330234,1.2347893,0.0,0.0,0.0,0.9676501,0.76161206,0.18623504,0.5424986,-0.89448535,-1.3452551
2.2568607,2.6589808,-0.47952062,-1.1917251,0.51316535,0.6636094,-0.6319354,0.23495454,-0.47364897,-0.16443251,0.10909549,0.0,0.0,0.5683435,0.0,0.30459103,0.0,0.0,0.6011385,0.0,0.0,0.7723605,0.0,1.0425925,0.0,0.0,0.0,0.22072613,0.19391382,0.07121988,0.03953579,0.0,0.89267725,0.0,0.0,0.0,0.0,0.7094199,1.1466241,0.0,1.1864166,0.0,0.0,1.162326,0.0,0.21897267,0.6577734,0.7273316,0.0,0.46045065,0.6178735,0.0,0.4059304,0.0,0.0,0.3229698,1.1760664,0.5496049,0.0,0.6976664,0.52675444,0.84026337,0.14178032,1.002419,0.45518583,0.3624416,0.44054747,0.0,0.4476379,0.5549787,0.14654714,0.45645273,0.29871324,0.09814507,0.42329293,1.0046518,0.7450394,0.13254693
0.04946996,-1.173926,-0.4583926,-2.4026656,0.1770629,-0.4169656,-0.96728164,-1.1772879,1.4668468,2.2654085,-2.0259435,0.73797995,1.7204325,2.1738415,0.0,0.92159784,0.0,0.38635206,0.7438266,0.0,1.4765393,0.029346727,0.6917559,0.0,0.0,2.277645,0.52319604,0.0,0.0,0.0,0.0,0.0,0.0,0.48990414,0.0,0.7285615,0.9892031,0.7273824,0.6223825,0.7939741,0.96320456,1.1224957,0.0,0.84769154,0.0,0.0,0.63408595,0.30040038,0.052499034,1.2523412,1.1361507,0.14278042,0.0,0.0,0.0,1.5780221,0.7879118,0.14531715,0.0,0.47953215,1.3743894,0.0,1.4440985,1.5376381,0.96376365,1.6037173,0.0,1.0895051,1.8220996,0.0,0.0,0.0,1.1494408,0.7158573,0.8426288,0.7351613,-0.818992,-2.0295043
-2.2223978,-1.345687,-1.8122199,0.47736004,-0.26010385,-0.68886036,1.2000366,0.3404778,0.63626385,0.66865563,-0.47155845,1.4681349,0.8025092,0.26526073,1.4759195,0.291303,0.0,0.0,0.0,0.69524217,0.20074697,0.0,1.5052528,0.0,0.8815628,0.011070758,0.8386138,0.0,0.10693231,0.013126016,0.42095423,1.2408867,0.0,0.6789569,0.99181664,0.2599206,1.5339322,0.0,0.0,0.5306906,0.0,0.8636922,0.487126,0.08726637,0.3812352,0.78151387,0.06068971,0.0,0.0,0.37775752,0.6972827,1.0244836,0.0,0.13554159,0.7555094,0.82706475,0.0,0.23894191,0.4782526,0.80515814,0.51679444,0.0,1.5745798,0.5185668,0.56181073,1.2392489,0.0,0.8924146,1.356089,0.0,0.41334543,0.0,1.6613364,2.053469,0.0,-1.4466698,-0.58784854,-0.73541796
