,missing_edges,extra_edges,correct_edges,orientation_errors,partial_orientations,correct_orientations,shd_strict,shd_partial,shd_edges_only,edge_precision,edge_recall,edge_f1,endpoint_precision,endpoint_recall,endpoint_f1,orientation_accuracy,interventional_agreement
1,4.0,3.0,14.0,7.0,5.0,2.0,19.0,14.0,7.0,0.8235294117647058,0.7777777777777778,0.7999999999999999,0.47058823529411764,0.4444444444444444,0.45714285714285713,0.14285714285714285,0.25
2,5.0,3.0,13.0,6.0,3.0,4.0,17.0,14.0,8.0,0.8125,0.7222222222222222,0.7647058823529411,0.53125,0.4722222222222222,0.4999999999999999,0.3076923076923077,0.3055555555555556
3,4.0,3.0,14.0,6.0,4.0,4.0,17.0,13.0,7.0,0.8235294117647058,0.7777777777777778,0.7999999999999999,0.5294117647058824,0.5,0.5142857142857143,0.2857142857142857,0.3333333333333333
4,4.0,3.0,14.0,4.0,5.0,5.0,16.0,11.0,7.0,0.8235294117647058,0.7777777777777778,0.7999999999999999,0.5588235294117647,0.5277777777777778,0.5428571428571428,0.35714285714285715,0.4166666666666667
5,4.0,4.0,14.0,10.0,3.0,1.0,21.0,18.0,8.0,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.07142857142857142,0.1388888888888889
mean,4.2,3.2,13.8,6.6,4.0,3.2,18.0,14.0,7.4,0.8121732026143791,0.7666666666666666,0.7884967320261437,0.5013480392156862,0.47222222222222215,0.4861904761904762,0.23296703296703297,0.28888888888888886
std,0.44721359549995787,0.4472135954999579,0.4472135954999579,2.1908902300206643,1.0,1.6431676725154984,2.0,2.5495097567963922,0.5477225575051661,0.019811880936823196,0.024845199749997677,0.01641551119053656,0.05723249145916685,0.04392052305789416,0.04967011356344874,0.12041619649856601,0.1031898645611484
