fold,target_mode,status,reason,num_pairs_total,num_pairs_valid,mean_abs_delta,median_abs_delta,corr_aligned_vs_sem,same_sign_rate,same_sign_rate_strong_effect,num_pairs_strong_effect,same_sign_rate_sem_effect_present,num_pairs_sem_effect_present
1,observable_state,ok,,30,30,0.02042657718059693,0.011612055547728867,0.9832181263565741,0.3,0.75,8,1.0,6
2,observable_state,ok,,30,30,0.02082024395213005,0.00961408429740065,0.9828142331400836,0.3333333333333333,0.5454545454545454,11,1.0,6
3,observable_state,ok,,30,30,0.02080870020080688,0.004724663554053793,0.9670126741951673,0.3,0.75,8,0.8571428571428571,7
4,observable_state,ok,,30,30,0.023984552717582652,0.012517808315218731,0.9781318257130694,0.26666666666666666,0.6666666666666666,9,0.8571428571428571,7
5,observable_state,ok,,30,30,0.024658903361148125,0.0096051203535282,0.9652967632235513,0.23333333333333334,0.6,10,1.0,6
