epoch,train_loss,val_loss,train_mae,val_mae,train_r2,val_r2,lr,epoch_seconds,cumulative_updates,batches_per_epoch,effective_epochs,effective_updates
1,0.969962477684021,0.9557239413261414,0.7856438802083333,0.7730174153645833,0.02963959720678866,0.1003522470139725,0.0008,19.738728207999998,16,16,60,960
2,0.7396000027656555,0.5568095445632935,0.6842588704427083,0.5828163248697916,0.2560660054316507,0.47615244421626335,0.0008,0.1035710000000023,32,16,60,960
3,0.47314611077308655,0.4204323887825012,0.5348767903645834,0.5014396565755208,0.5264346619106611,0.6043744431742386,0.0008,0.08102812500000312,48,16,60,960
4,0.3960423171520233,0.3903524577617645,0.49009098307291665,0.48516813151041666,0.6036345413853348,0.632732740813452,0.0008,0.06309079099999337,64,16,60,960
5,0.3802229166030884,0.38282638788223267,0.48239607747395835,0.48165865071614583,0.6186399824262445,0.6397725084348966,0.0008,0.06814174999999523,80,16,60,960
6,0.374032199382782,0.37976181507110596,0.47792720540364586,0.4799094645182292,0.6253819435344576,0.642695208279167,0.0008,0.07310416699999678,96,16,60,960
7,0.37038519978523254,0.37741971015930176,0.47571923828125,0.4789577229817708,0.6297961975188384,0.644909094190299,0.0008,0.09228495800000758,112,16,60,960
8,0.37013521790504456,0.3749901354312897,0.47438167317708335,0.47634611002604166,0.6301006885360301,0.647128835221384,0.0008,0.1327962499999984,128,16,60,960
9,0.3677641451358795,0.37347012758255005,0.4724008382161458,0.47573335774739584,0.6323564457391622,0.6486375810001325,0.0008,0.07526683300000059,144,16,60,960
10,0.36393871903419495,0.370849072933197,0.4711876627604167,0.4730810953776042,0.6358818807826669,0.6510492398519003,0.0008,0.06392404199999646,160,16,60,960
11,0.3624294400215149,0.3682207763195038,0.46988395182291665,0.47186686197916666,0.6371700719073604,0.6535415309764856,0.0008,0.061031874999997626,176,16,60,960
12,0.3628564774990082,0.3710668981075287,0.4703913167317708,0.47295707194010417,0.6371592581843066,0.6508345903890469,0.00068,0.06315191700001321,192,16,60,960
13,0.36039942502975464,0.3688391447067261,0.4688416748046875,0.47236271158854165,0.6386954856072553,0.6529568991626127,0.00068,0.07635454199999003,208,16,60,960
14,0.3589954078197479,0.36892837285995483,0.46681490071614584,0.4721305745442708,0.6407237274918665,0.6528807443344653,0.00068,0.06660591600000032,224,16,60,960
15,0.35956183075904846,0.36948102712631226,0.46699202473958334,0.4722012939453125,0.6404989979248775,0.6523310136277635,0.00068,0.06847095800000602,240,16,60,960
16,0.36212003231048584,0.3690287470817566,0.46942683919270833,0.47225431315104166,0.6375906146769345,0.652781130757748,0.00068,0.0793942500000071,256,16,60,960
17,0.36111122369766235,0.3691430985927582,0.46758426920572915,0.47180208333333334,0.6394713890088488,0.6526641814337186,0.00068,0.09371679199999505,272,16,60,960
18,0.36065441370010376,0.3683116137981415,0.4679110107421875,0.4714583333333333,0.6397717072140054,0.6534408841433059,0.00068,0.07555987500001038,288,16,60,960
19,0.36027219891548157,0.36816537380218506,0.4683035074869792,0.47136751302083335,0.6394550182423753,0.6535877596359841,0.00068,0.08453337500000657,304,16,60,960
20,0.3578335642814636,0.36950814723968506,0.466248779296875,0.4724366861979167,0.6420084183425976,0.6523200687630146,0.00068,0.08175925000000461,320,16,60,960
21,0.3615107834339142,0.36875414848327637,0.46735286458333336,0.4714510091145833,0.639450704565815,0.6530280790522378,0.00068,0.0748493339999925,336,16,60,960
22,0.35870933532714844,0.3689451217651367,0.46592012532552085,0.47157804361979166,0.6416209315213612,0.652858510186147,0.00068,0.07545958299999711,352,16,60,960
