epoch,train_loss,val_loss,lr,batches_per_epoch,effective_epochs,effective_updates
1,0.969962477684021,0.9557239413261414,0.0008,16,60,960
2,0.7396000027656555,0.5568095445632935,0.0008,16,60,960
3,0.47314611077308655,0.4204323887825012,0.0008,16,60,960
4,0.3960423171520233,0.3903524577617645,0.0008,16,60,960
5,0.3802229166030884,0.38282638788223267,0.0008,16,60,960
6,0.374032199382782,0.37976181507110596,0.0008,16,60,960
7,0.37038519978523254,0.37741971015930176,0.0008,16,60,960
8,0.37013521790504456,0.3749901354312897,0.0008,16,60,960
9,0.3677641451358795,0.37347012758255005,0.0008,16,60,960
10,0.36393871903419495,0.370849072933197,0.0008,16,60,960
11,0.3624294400215149,0.3682207763195038,0.0008,16,60,960
12,0.3628564774990082,0.3710668981075287,0.00068,16,60,960
13,0.36039942502975464,0.3688391447067261,0.00068,16,60,960
14,0.3589954078197479,0.36892837285995483,0.00068,16,60,960
15,0.35956183075904846,0.36948102712631226,0.00068,16,60,960
16,0.36212003231048584,0.3690287470817566,0.00068,16,60,960
17,0.36111122369766235,0.3691430985927582,0.00068,16,60,960
18,0.36065441370010376,0.3683116137981415,0.00068,16,60,960
19,0.36027219891548157,0.36816537380218506,0.00068,16,60,960
20,0.3578335642814636,0.36950814723968506,0.00068,16,60,960
21,0.3615107834339142,0.36875414848327637,0.00068,16,60,960
22,0.35870933532714844,0.3689451217651367,0.00068,16,60,960
