fold,target_mode,status,reason,num_pairs_total,num_pairs_valid,mean_abs_delta,median_abs_delta,corr_aligned_vs_sem,same_sign_rate,same_sign_rate_strong_effect,num_pairs_strong_effect,same_sign_rate_sem_effect_present,num_pairs_sem_effect_present
1,observable_state,ok,,30,20,0.03941621360698561,0.0226692996954161,,0.0,0.0,5,0.0,2
2,observable_state,ok,,30,20,0.07530942893182249,0.06927871398189656,,0.0,0.0,16,0.0,2
3,observable_state,ok,,30,12,0.02865229499524959,0.02036324499555218,,0.0,0.0,2,,0
4,observable_state,ok,,30,12,0.04265961838906265,0.026196080600087115,,0.0,0.0,2,,0
5,observable_state,ok,,30,12,0.05240015755591912,0.04873951796396634,,0.0,0.0,6,,0
