,missing_edges,extra_edges,correct_edges,orientation_errors,partial_orientations,correct_orientations,shd_strict,shd_partial,shd_edges_only,edge_precision,edge_recall,edge_f1,endpoint_precision,endpoint_recall,endpoint_f1,orientation_accuracy,interventional_agreement
1,2.0,5.0,5.0,0.0,2.0,3.0,9.0,7.0,7.0,0.5,0.7142857142857143,0.588235294117647,0.4,0.5714285714285714,0.47058823529411764,0.0,0.0
2,1.0,5.0,5.0,0.0,3.0,2.0,9.0,6.0,6.0,0.5,0.8333333333333334,0.625,0.35,0.5833333333333334,0.4375,0.0,0.0
3,3.0,4.0,2.0,0.0,0.0,2.0,7.0,7.0,7.0,0.3333333333333333,0.4,0.3636363636363636,0.3333333333333333,0.4,0.3636363636363636,0.0,0.0
4,4.0,4.0,2.0,0.0,2.0,0.0,10.0,8.0,8.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.5
5,3.0,4.0,2.0,0.0,2.0,0.0,9.0,7.0,7.0,0.3333333333333333,0.4,0.3636363636363636,0.16666666666666666,0.2,0.1818181818181818,0.0,0.5
mean,2.6,4.4,3.2,0.0,1.8,1.4,8.8,7.0,7.0,0.39999999999999997,0.5361904761904762,0.4547682709447415,0.2833333333333333,0.38428571428571423,0.324041889483066,0.0,0.2
std,1.140175425099138,0.5477225575051662,1.6431676725154984,0.0,1.0954451150103324,1.3416407864998738,1.0954451150103324,0.7071067811865476,0.7071067811865476,0.09128709291752769,0.22263114303785117,0.1397755173338593,0.10929064207170001,0.1976161789809006,0.14222415448384557,0.0,0.2738612787525831
