,missing_edges,extra_edges,correct_edges,orientation_errors,partial_orientations,correct_orientations,shd_strict,shd_partial,shd_edges_only,edge_precision,edge_recall,edge_f1,endpoint_precision,endpoint_recall,endpoint_f1,orientation_accuracy,interventional_agreement
1,1.0,0.0,4.0,0.0,2.0,2.0,3.0,1.0,1.0,1.0,0.8,0.888888888888889,0.75,0.6,0.6666666666666665,0.5,0.6
2,0.0,1.0,5.0,0.0,4.0,1.0,5.0,1.0,1.0,0.8333333333333334,1.0,0.9090909090909091,0.5,0.6,0.5454545454545454,0.2,0.6
3,0.0,1.0,5.0,1.0,3.0,1.0,5.0,2.0,1.0,0.8333333333333334,1.0,0.9090909090909091,0.5,0.6,0.5454545454545454,0.2,0.5
4,0.0,0.0,5.0,0.0,3.0,2.0,3.0,0.0,0.0,1.0,1.0,1.0,0.7,0.7,0.7,0.4,0.7
5,0.0,0.0,5.0,0.0,3.0,2.0,3.0,0.0,0.0,1.0,1.0,1.0,0.7,0.7,0.7,0.4,0.7
mean,0.2,0.4,4.8,0.2,3.0,1.6,3.8,0.8,0.6,0.9333333333333333,0.96,0.9414141414141415,0.6300000000000001,0.64,0.6315151515151515,0.33999999999999997,0.6199999999999999
std,0.44721359549995804,0.5477225575051662,0.44721359549995787,0.44721359549995804,0.7071067811865476,0.5477225575051661,1.0954451150103321,0.8366600265340756,0.5477225575051662,0.09128709291752767,0.08944271909999157,0.05411351610496514,0.12041594578792293,0.0547722557505166,0.07973210424990385,0.1341640786499874,0.08366600265340753
