fold,target_mode,status,reason,num_pairs_total,num_pairs_valid,mean_abs_delta,median_abs_delta,corr_aligned_vs_sem,same_sign_rate,same_sign_rate_strong_effect,num_pairs_strong_effect,same_sign_rate_sem_effect_present,num_pairs_sem_effect_present
1,observable_state,ok,,30,30,0.02224474955278749,0.01477680303981963,0.9823049683109165,0.3,0.75,8,1.0,6
2,observable_state,ok,,30,30,0.02034715085660815,0.008445714489182955,0.983637970582196,0.3333333333333333,0.5454545454545454,11,1.0,6
3,observable_state,ok,,30,30,0.021984579394222437,0.008162890080010254,0.9667730248420724,0.3333333333333333,0.75,8,0.8571428571428571,7
4,observable_state,ok,,30,30,0.025462066614599283,0.008750416699307028,0.9751509537530725,0.26666666666666666,0.6666666666666666,9,0.8571428571428571,7
5,observable_state,ok,,30,30,0.024600420486025877,0.008605307280051277,0.9650311856336139,0.23333333333333334,0.6,10,1.0,6
