epoch,train_loss,val_loss,lr,batches_per_epoch,effective_epochs,effective_updates
1,0.996979832649231,1.0055670738220215,0.0008,16,60,960
2,0.9803521633148193,0.9666684865951538,0.0008,16,60,960
3,0.8862426280975342,0.7713103890419006,0.0008,16,60,960
4,0.5969052314758301,0.4900962710380554,0.0008,16,60,960
5,0.436318963766098,0.3999631404876709,0.0008,16,60,960
6,0.3846723437309265,0.3719671964645386,0.0008,16,60,960
7,0.3722662031650543,0.36865895986557007,0.0008,16,60,960
8,0.36702457070350647,0.3677924871444702,0.0008,16,60,960
9,0.363779753446579,0.3640538454055786,0.0008,16,60,960
10,0.3658220171928406,0.36585813760757446,0.0008,16,60,960
11,0.3656829595565796,0.3653596043586731,0.0008,16,60,960
12,0.3651173710823059,0.36480486392974854,0.00068,16,60,960
13,0.36351683735847473,0.3649139106273651,0.00068,16,60,960
14,0.3613155782222748,0.3639208674430847,0.00068,16,60,960
15,0.3638211190700531,0.36447715759277344,0.00068,16,60,960
16,0.3628641963005066,0.36429363489151,0.00068,16,60,960
17,0.3643440306186676,0.363961398601532,0.00068,16,60,960
18,0.36268240213394165,0.3641783595085144,0.00068,16,60,960
19,0.3626648187637329,0.36405742168426514,0.00068,16,60,960
20,0.360400527715683,0.363668292760849,0.00068,16,60,960
21,0.3615116775035858,0.36292922496795654,0.00068,16,60,960
22,0.36104175448417664,0.3640078902244568,0.00068,16,60,960
23,0.360813170671463,0.36223310232162476,0.00068,16,60,960
24,0.36078524589538574,0.36292535066604614,0.0005780000000000001,16,60,960
25,0.36088117957115173,0.3627825081348419,0.0005780000000000001,16,60,960
26,0.3594089448451996,0.3638916015625,0.0005780000000000001,16,60,960
27,0.3602244257926941,0.36253058910369873,0.0005780000000000001,16,60,960
28,0.36137136816978455,0.3624049723148346,0.0005780000000000001,16,60,960
29,0.35767778754234314,0.3621298372745514,0.0005780000000000001,16,60,960
30,0.3606540858745575,0.36215072870254517,0.0005780000000000001,16,60,960
31,0.3583310544490814,0.36140376329421997,0.0005780000000000001,16,60,960
32,0.35748040676116943,0.3609829545021057,0.0005780000000000001,16,60,960
33,0.35843831300735474,0.35977840423583984,0.0005780000000000001,16,60,960
34,0.3560107350349426,0.359755277633667,0.0005780000000000001,16,60,960
35,0.3562946915626526,0.3590047359466553,0.0005780000000000001,16,60,960
36,0.3566354811191559,0.35832005739212036,0.0004913000000000001,16,60,960
37,0.35604363679885864,0.35721105337142944,0.0004913000000000001,16,60,960
38,0.3562364876270294,0.35763323307037354,0.0004913000000000001,16,60,960
39,0.35496631264686584,0.3557124733924866,0.0004913000000000001,16,60,960
40,0.35096192359924316,0.3554842174053192,0.0004913000000000001,16,60,960
41,0.35215088725090027,0.35480043292045593,0.0004913000000000001,16,60,960
42,0.3523593842983246,0.3537590503692627,0.0004913000000000001,16,60,960
43,0.35103639960289,0.35347819328308105,0.0004913000000000001,16,60,960
44,0.3529033958911896,0.3528902530670166,0.0004913000000000001,16,60,960
45,0.3512721061706543,0.3526446223258972,0.0004913000000000001,16,60,960
46,0.3485456109046936,0.3543972373008728,0.0004913000000000001,16,60,960
47,0.3502551019191742,0.35231563448905945,0.0004913000000000001,16,60,960
48,0.34775233268737793,0.35310667753219604,0.00041760500000000004,16,60,960
49,0.3510138690471649,0.35315293073654175,0.00041760500000000004,16,60,960
50,0.35148751735687256,0.3525111675262451,0.00041760500000000004,16,60,960
51,0.3511074185371399,0.3517148196697235,0.00041760500000000004,16,60,960
52,0.35143396258354187,0.35243284702301025,0.00041760500000000004,16,60,960
53,0.35018596053123474,0.35236480832099915,0.00041760500000000004,16,60,960
54,0.35155007243156433,0.3529030680656433,0.00041760500000000004,16,60,960
55,0.3495321571826935,0.3530566096305847,0.00041760500000000004,16,60,960
56,0.3502473533153534,0.35209476947784424,0.00041760500000000004,16,60,960
57,0.34984952211380005,0.35309532284736633,0.00041760500000000004,16,60,960
58,0.3511965870857239,0.3517177700996399,0.00041760500000000004,16,60,960
59,0.35071903467178345,0.35314786434173584,0.00041760500000000004,16,60,960
