,missing_edges,extra_edges,correct_edges,orientation_errors,partial_orientations,correct_orientations,shd_strict,shd_partial,shd_edges_only,edge_precision,edge_recall,edge_f1,endpoint_precision,endpoint_recall,endpoint_f1,orientation_accuracy,interventional_agreement
1,0.0,6.0,7.0,3.0,3.0,1.0,12.0,9.0,6.0,0.5384615384615384,1.0,0.7000000000000001,0.3076923076923077,0.5714285714285714,0.4,0.14285714285714285,0.35714285714285715
2,3.0,4.0,4.0,3.0,1.0,0.0,11.0,10.0,7.0,0.5,0.5714285714285714,0.5333333333333333,0.25,0.2857142857142857,0.26666666666666666,0.0,0.07142857142857142
3,2.0,5.0,5.0,3.0,1.0,1.0,11.0,10.0,7.0,0.5,0.7142857142857143,0.588235294117647,0.3,0.42857142857142855,0.3529411764705882,0.2,0.21428571428571427
4,2.0,6.0,5.0,3.0,2.0,0.0,13.0,11.0,8.0,0.45454545454545453,0.7142857142857143,0.5555555555555556,0.22727272727272727,0.35714285714285715,0.2777777777777778,0.0,0.14285714285714285
5,2.0,6.0,5.0,0.0,5.0,0.0,13.0,8.0,8.0,0.45454545454545453,0.7142857142857143,0.5555555555555556,0.22727272727272727,0.35714285714285715,0.2777777777777778,0.0,0.35714285714285715
mean,1.8,5.4,5.2,2.4,2.4,0.4,12.0,9.6,7.2,0.4895104895104895,0.7428571428571429,0.5865359477124183,0.26244755244755247,0.4,0.315032679738562,0.06857142857142857,0.2285714285714286
std,1.0954451150103321,0.8944271909999159,1.0954451150103321,1.3416407864998738,1.6733200530681511,0.5477225575051662,1.0,1.140175425099138,0.8366600265340756,0.035571660750657,0.15649215928719032,0.0663834815915821,0.03900882082436847,0.10832679205787928,0.05867628630370589,0.09604420750840921,0.12777531299998798
