epoch,train_loss,val_loss,lr,batches_per_epoch,effective_epochs,effective_updates
1,0.4866676330566406,0.45769602060317993,0.0008,16,60,960
2,0.37040582299232483,0.37165313959121704,0.0008,16,60,960
3,0.367190957069397,0.3706645369529724,0.0008,16,60,960
4,0.36237430572509766,0.3675984740257263,0.0008,16,60,960
5,0.36119964718818665,0.36870571970939636,0.0008,16,60,960
6,0.36262649297714233,0.36716437339782715,0.0008,16,60,960
7,0.3573647141456604,0.36832094192504883,0.0008,16,60,960
8,0.3582984209060669,0.3684651851654053,0.0008,16,60,960
9,0.35844242572784424,0.3674842417240143,0.0008,16,60,960
10,0.35726839303970337,0.3676239848136902,0.0008,16,60,960
11,0.35731935501098633,0.36710333824157715,0.0008,16,60,960
12,0.35693231225013733,0.3691892623901367,0.00068,16,60,960
13,0.3548542261123657,0.36707067489624023,0.00068,16,60,960
14,0.3556208312511444,0.3683500289916992,0.00068,16,60,960
15,0.35643741488456726,0.36729249358177185,0.00068,16,60,960
16,0.35454437136650085,0.3671599328517914,0.00068,16,60,960
17,0.35368767380714417,0.36768096685409546,0.00068,16,60,960
18,0.35499224066734314,0.3675454258918762,0.00068,16,60,960
19,0.3545714020729065,0.3682096004486084,0.00068,16,60,960
20,0.3540615439414978,0.3677912652492523,0.00068,16,60,960
21,0.3559231162071228,0.36818230152130127,0.00068,16,60,960
22,0.3542993664741516,0.367866188287735,0.00068,16,60,960
