epoch,train_loss,val_loss,train_mae,val_mae,train_r2,val_r2,lr,epoch_seconds,cumulative_updates,batches_per_epoch,effective_epochs,effective_updates
1,0.4866676330566406,0.45769602060317993,0.5372775065104166,0.5295504964192709,0.5113577882982652,0.5693028869556678,0.0008,17.945456457999995,16,16,60,960
2,0.37040582299232483,0.37165313959121704,0.474416259765625,0.4741500651041667,0.6295896700965546,0.6502926282401912,0.0008,0.0775544579999945,32,16,60,960
3,0.367190957069397,0.3706645369529724,0.47145052083333333,0.4725730794270833,0.6339848912233027,0.6512622437581659,0.0008,0.07376808400000812,48,16,60,960
4,0.36237430572509766,0.3675984740257263,0.46953466796875,0.4710228678385417,0.6376627782260564,0.6541213791956257,0.0008,0.07453920799999025,64,16,60,960
5,0.36119964718818665,0.36870571970939636,0.4682616780598958,0.47117940266927083,0.6379534111536863,0.6530530302823645,0.0008,0.07705779100000143,80,16,60,960
6,0.36262649297714233,0.36716437339782715,0.469419677734375,0.4705891927083333,0.6370539393555628,0.6545055975245702,0.0008,0.07381800000000283,96,16,60,960
7,0.3573647141456604,0.36832094192504883,0.46557100423177084,0.47170613606770834,0.642383789562922,0.6534576075904921,0.0008,0.07450462500000299,112,16,60,960
8,0.3582984209060669,0.3684651851654053,0.4659973958333333,0.4709566650390625,0.6418060533579001,0.6532541708736924,0.0008,0.0788730419999979,128,16,60,960
9,0.35844242572784424,0.3674842417240143,0.46602384440104166,0.47034716796875,0.6416276346794825,0.6542217581475003,0.0008,0.07374516699999845,144,16,60,960
10,0.35726839303970337,0.3676239848136902,0.4662013753255208,0.4704759928385417,0.6425817942324024,0.6540774466615991,0.0008,0.07622691699999962,160,16,60,960
11,0.35731935501098633,0.36710333824157715,0.4657197265625,0.47028926595052084,0.642215893326197,0.654591970111067,0.0008,0.07525104199999078,176,16,60,960
12,0.35693231225013733,0.3691892623901367,0.4649700113932292,0.47105192057291667,0.6433499135880985,0.6525687774203662,0.00068,0.07388016699999866,192,16,60,960
13,0.3548542261123657,0.36707067489624023,0.464080810546875,0.4705375162760417,0.6445251346131604,0.6546118315963978,0.00068,0.07599054199999955,208,16,60,960
14,0.3556208312511444,0.3683500289916992,0.46421671549479165,0.4714359537760417,0.6442165439588465,0.653435296904658,0.00068,0.07855870800000275,224,16,60,960
15,0.35643741488456726,0.36729249358177185,0.46471940104166665,0.47048714192708335,0.6438420155969509,0.6543846299809652,0.00068,0.07388445900001273,240,16,60,960
16,0.35454437136650085,0.3671599328517914,0.463524169921875,0.47065926106770833,0.6453354953805814,0.6545384703875745,0.00068,0.07629016700001046,256,16,60,960
17,0.35368767380714417,0.36768096685409546,0.46257470703125,0.4712125244140625,0.6464969443703341,0.6540309118520375,0.00068,0.07774737500000128,272,16,60,960
18,0.35499224066734314,0.3675454258918762,0.4636748046875,0.47038285319010414,0.6458529330925162,0.6541452206317744,0.00068,0.07326666599999498,288,16,60,960
19,0.3545714020729065,0.3682096004486084,0.4640989583333333,0.4711778971354167,0.645193957955327,0.6535417605890328,0.00068,0.073858125000001,304,16,60,960
20,0.3540615439414978,0.3677912652492523,0.46353133138020836,0.4710688883463542,0.6455127105318159,0.6539317957691724,0.00068,0.07890866700000743,320,16,60,960
21,0.3559231162071228,0.36818230152130127,0.4640274658203125,0.47121561686197916,0.644721854542338,0.6535441332520203,0.00068,0.0751135829999896,336,16,60,960
22,0.3542993664741516,0.367866188287735,0.4631392008463542,0.47075699869791665,0.645983971191803,0.653889164372913,0.00068,0.07457837500000153,352,16,60,960
