input_0,input_1,input_2,input_grad_0,input_grad_1,input_grad_2,output_0,output_1,output_2
-1.0087174,-1.2027518,0.16774084,4.3004293,5.7228117,-0.5089215,-1.3789312,-1.3091156,-1.3421351
0.42607963,-1.219036,1.3535129,4.7878094,-2.7992086,0.33520344,0.60790545,0.5997871,0.8526251
-0.41042048,-0.8545698,0.098090716,2.7334027,0.56167746,-0.07533737,-0.3984224,-0.39307508,-0.37892872
-0.8828827,0.18176939,1.3959333,1.7087322,0.6581233,-0.09848969,-0.5122117,-0.48441574,-0.6537516
-0.83768195,1.7294773,0.49094644,0.9693301,0.33466408,-0.17332962,-0.28840896,-0.29747593,-0.32521418
0.4782716,-1.5593855,-1.129395,5.983655,-4.3950224,0.38177595,1.105563,1.0152643,0.5781679
1.8245441,0.6461034,0.3079633,1.2872252,-0.96453834,0.33820423,0.8376554,0.80413216,0.8128654
-1.749435,1.0307177,1.3694365,1.383724,0.25961322,-0.4596849,-0.7192364,-0.7122528,-0.9606576
0.9972744,0.8457101,0.58778876,1.3213061,-0.3777817,0.16503806,0.42840877,0.41049257,0.46470746
0.41667658,-0.13704045,1.1240594,2.1805053,-0.47821113,0.16211633,0.27145588,0.25482038,0.33563396
-2.1403453,-0.7286311,-0.8307967,2.7170398,4.6075277,-0.6053973,-1.8412814,-1.7243842,-1.2093259
-0.34559357,-1.6774837,1.0694224,8.89065,3.829413,-0.26265517,-0.9737377,-0.9427299,-1.2253956
-1.4382994,1.3708603,1.7009729,1.4419649,0.112928465,-0.44862026,-0.5810132,-0.5983756,-0.876395
-0.98019975,0.7268065,1.0029536,1.337869,0.55437666,-0.15115935,-0.45587015,-0.4252536,-0.5303379
-0.37730485,-1.7220348,-0.03963162,8.395981,4.047529,-0.39729726,-1.1120665,-1.0774457,-1.0057664
0.9227047,-0.7895299,-0.61069083,2.4976032,-1.5460702,0.3956755,0.8592963,0.812061,0.6036969
-1.2442763,-1.3214232,0.5565044,5.418448,9.189009,-0.7132662,-2.0694275,-1.9719079,-2.2739105
1.784074,0.84421194,-1.1442474,0.96712667,-0.6513735,0.25939122,0.7265455,0.67195076,0.3951306
0.044385243,0.9391065,0.22764759,1.2244493,0.13651264,-0.024384644,0.007983951,0.026992567,0.012334837
