input_0,input_1,input_2,input_grad_0,input_grad_1,input_grad_2,output_0,output_1,output_2
-1.0087174,-1.2027518,0.16774084,4.2354097,5.341094,-0.57236874,-1.448844,-1.3728714,-1.3675486
0.42607963,-1.219036,1.3535129,4.860146,-2.58427,0.23166066,0.5703291,0.57239234,0.8694212
-0.41042048,-0.8545698,0.098090716,2.720358,1.0420274,-0.16072252,-0.4272839,-0.3914256,-0.371252
-0.8828827,0.18176939,1.3959333,1.7883654,0.60396427,-0.22529301,-0.49935815,-0.46348095,-0.6369484
-0.83768195,1.7294773,0.49094644,1.0585992,0.0830815,-0.16114633,-0.3225362,-0.2852049,-0.32989627
0.4782716,-1.5593855,-1.129395,5.7815742,-4.1226826,0.45286262,1.1541704,1.0704436,0.5813988
1.8245441,0.6461034,0.3079633,1.2016163,-0.8422036,0.31634542,0.7812907,0.7476244,0.78382766
-1.749435,1.0307177,1.3694365,1.3676093,0.5275177,-0.32412428,-0.77461946,-0.72680306,-0.94814336
0.9972744,0.8457101,0.58778876,1.2193534,-0.46805614,0.12838782,0.40639362,0.39234626,0.4489078
0.41667658,-0.13704045,1.1240594,1.9981475,-0.343576,0.10871188,0.24865575,0.2615968,0.3166465
-2.1403453,-0.7286311,-0.8307967,2.5901124,4.562206,-0.60136163,-1.8896089,-1.8062915,-1.1257129
-0.34559357,-1.6774837,1.0694224,8.566511,4.373206,-0.15533823,-0.9451275,-0.9019027,-1.1958537
-1.4382994,1.3708603,1.7009729,1.3220297,0.3337053,-0.2849083,-0.61870795,-0.5858342,-0.781759
-0.98019975,0.7268065,1.0029536,1.4371035,0.3681984,-0.21651757,-0.45921263,-0.42333293,-0.5263437
-0.37730485,-1.7220348,-0.03963162,8.447178,5.1424913,-0.4165379,-1.1312022,-1.0691475,-0.9850786
0.9227047,-0.7895299,-0.61069083,2.4271817,-1.8865936,0.30655757,0.799908,0.7595055,0.52425385
-1.2442763,-1.3214232,0.5565044,5.218072,8.401672,-0.64116037,-2.0966291,-1.9910064,-2.2666817
1.784074,0.84421194,-1.1442474,0.9584843,-0.587325,0.12265534,0.7180341,0.65612245,0.42290062
0.044385243,0.9391065,0.22764759,1.1897663,-0.08182981,-0.047740996,0.013469041,0.026891768,0.02592732
0.5710395,1.0815688,-0.20201151,1.0347434,-0.2364038,0.024214253,0.2195144,0.21834628,0.19629225
0.31593645,1.2614281,-0.109504156,1.0200655,-0.16601554,-0.021708041,0.112252966,0.120258555,0.10356904
-1.4390486,0.38117135,-0.30116823,1.3640696,0.60946846,-0.21389446,-0.71581,-0.65945035,-0.5636325
-0.83081514,-0.5076738,-1.3288127,1.659785,0.9582538,-0.021852262,-0.6493489,-0.6181752,-0.30153105
-0.079225264,-0.9802555,1.6729578,3.8103282,0.27319026,0.030503623,-0.13305615,-0.09878792,-0.11883157
0.6458256,0.2606852,-0.039495572,1.3915665,-0.31149018,0.1101932,0.32745603,0.32311338,0.30239284
-1.8482093,-1.0252243,-1.4014323,3.1522007,6.0334835,-0.53136885,-2.1798296,-2.0962455,-0.947097
-0.5428673,1.5653139,0.7734751,1.1064134,0.030339522,-0.13700214,-0.22712822,-0.2015628,-0.24217477
1.0879958,-0.47835785,-0.76286983,1.8909919,-1.1516173,0.265433,0.75393605,0.7133024,0.46812016
-0.3954183,0.9381875,-0.6369907,1.1363425,0.09492542,-0.0507982,-0.15858136,-0.1307929,-0.10513038
1.8618481,-1.4387361,-0.33223978,5.1479135,-12.663769,1.0660576,3.5594196,3.4086359,2.8841784
-2.4402742,0.39420998,-0.39258364,1.2112606,0.8681757,-0.3560989,-1.1735213,-1.1063819,-0.9133408
-1.7221853,-0.3019178,-0.9969619,1.5422297,1.4291424,-0.27926132,-1.1197137,-1.0625069,-0.60837483
-1.7139128,1.3338616,1.4660053,1.3003358,0.4110179,-0.31176773,-0.7241915,-0.6797141,-0.88731205
1.7728052,1.4961805,-0.48306245,0.786726,-0.498186,0.14833468,0.57483476,0.53528154,0.42296588
-0.4452686,-0.9820698,1.741537,3.783214,1.6342207,-0.096006736,-0.5307737,-0.49395674,-0.7199466
1.3831962,1.6314136,-0.16175927,0.8186617,-0.41248554,0.10597605,0.434593,0.4136802,0.3533348
0.794493,-1.2324393,0.27956164,4.3481135,-4.739174,0.43694317,1.1440462,1.0955524,1.168277
-0.9102328,-0.5176062,-1.2611666,1.6810734,1.0559535,-0.057322413,-0.7071742,-0.67233926,-0.33484915
-1.4587523,0.23713098,-0.8069179,1.3215907,0.6420467,-0.17652816,-0.76276475,-0.70828325,-0.4851524
0.09980343,0.47944677,1.5657573,1.657135,-0.113855496,0.0008324832,0.03930466,0.039979413,0.069428936
2.3861885,-0.31889147,0.39338115,2.1160421,-2.7918756,0.63445973,1.554293,1.5197376,1.6216669
-0.45979697,-1.14175,1.6707698,4.4474373,2.2429366,-0.10185502,-0.6350785,-0.5999137,-0.869027
1.6257589,0.21989405,1.5804753,1.7642217,-1.2282914,0.41910347,0.85966283,0.85420704,1.2106241
-1.5131989,1.3544662,0.18967225,1.1607893,0.3059848,-0.20417622,-0.59913903,-0.545341,-0.5606891
1.2688183,1.2927847,-1.643122,0.8177333,-0.29020196,0.047181576,0.47501072,0.42872804,0.2105608
-0.97825146,-0.6416591,0.33231124,2.3488548,1.7735891,-0.33530593,-0.814328,-0.7585913,-0.7980585
