input_0,input_1,input_2,pre_1_fc1_0,pre_1_fc1_1,pre_1_fc1_2,pre_1_fc1_3,pre_1_fc1_4,pre_1_fc1_5,pre_1_fc1_6,pre_1_fc1_7,pre_1_fc1_8,pre_1_fc1_9,pre_1_fc1_10,pre_1_fc1_11,pre_1_fc1_12,pre_1_fc1_13,pre_1_fc1_14,pre_1_fc1_15,pre_1_fc1_16,pre_1_fc1_17,pre_1_fc1_18,pre_1_fc1_19,pre_1_fc1_20,pre_1_fc1_21,pre_1_fc1_22,pre_1_fc1_23,pre_1_fc1_24,pre_1_fc1_25,pre_1_fc1_26,pre_1_fc1_27,pre_1_fc1_28,pre_1_fc1_29,pre_1_fc1_30,pre_1_fc1_31,pre_2_fc2_0,pre_2_fc2_1,pre_2_fc2_2,pre_2_fc2_3,pre_2_fc2_4,pre_2_fc2_5,pre_2_fc2_6,pre_2_fc2_7,pre_2_fc2_8,pre_2_fc2_9,pre_2_fc2_10,pre_2_fc2_11,pre_2_fc2_12,pre_2_fc2_13,pre_2_fc2_14,pre_2_fc2_15,pre_2_fc2_16,pre_2_fc2_17,pre_2_fc2_18,pre_2_fc2_19,pre_2_fc2_20,pre_2_fc2_21,pre_2_fc2_22,pre_2_fc2_23,pre_2_fc2_24,pre_2_fc2_25,pre_2_fc2_26,pre_2_fc2_27,pre_2_fc2_28,pre_2_fc2_29,pre_2_fc2_30,pre_2_fc2_31,pre_3_fc3_0,pre_3_fc3_1,pre_3_fc3_2,output_0,output_1,output_2
0.08345651,-1.500586,-0.18477227,0.7709281,0.14270669,-0.36440244,0.13836291,0.50963074,0.07421988,1.0071659,-0.09280962,0.6166312,1.073229,1.2349873,0.39971823,0.5823179,-1.1988653,-0.8618794,0.53714055,0.378953,-0.80676186,0.79301614,-0.25942898,-1.0266753,0.06081605,0.55353135,0.016341586,0.10797294,-0.3204836,0.59134835,0.7156864,-0.3410883,0.067207515,0.005040437,1.2919321,0.7555278,-0.17581658,0.6721233,0.3024655,0.12836234,-0.03098102,-0.109540805,-0.6008879,0.4597125,0.6461176,0.20721743,1.1237032,-0.4750858,0.61521107,0.038828805,-0.52050775,0.12165445,0.7011852,0.26503816,0.043117084,0.7116212,1.5821013,0.7888908,0.5412515,0.93745875,1.2693931,0.5294091,0.726906,0.69007254,-0.47138923,0.69434196,0.075885415,0.21653086,0.17492868,0.14775425,0.21653086,0.17492868,0.14775425
0.24620788,-1.5633461,-0.0040966687,0.9132834,0.2188586,-0.28171486,0.09814075,0.45487309,0.16700312,0.95529807,-0.0767076,0.6179425,1.169709,1.3575327,0.36220407,0.64248085,-1.2789516,-0.81792283,0.57977575,0.4282159,-0.7965232,0.6949674,-0.26813072,-0.9964856,0.14132139,0.633574,-0.11312256,0.088062376,-0.45925945,0.414562,0.6435936,-0.31973714,0.049747944,0.11239368,1.4294407,0.66155046,-0.18020096,0.61481243,0.30772865,0.47589368,-0.08085622,-0.11948087,-0.58396304,0.407521,0.8349575,0.35509208,1.342418,-0.5005479,0.5754685,0.031426713,-0.4964548,0.11494522,0.6270988,0.21151935,-0.02279558,0.7238965,1.7524371,0.93575424,0.4789646,1.102432,1.3968779,0.47986308,0.64798933,0.6273761,-0.45121878,0.6484628,0.24009293,0.68998855,0.6084047,0.62575245,0.68998855,0.6084047,0.62575245
-2.4881096,-1.1924487,0.4849085,0.62909025,-0.65241086,-0.95084697,1.092172,0.14283049,-0.7364446,0.6871154,0.8730197,-0.29189256,-0.42761058,1.129131,1.9967835,1.1666017,-0.20502737,-2.4386556,1.1717615,-0.20713809,0.13748679,1.8754671,-1.0682212,-1.1483283,-0.737646,-0.9502575,0.42926738,-1.7255216,0.08070986,1.821264,0.9509832,-2.0993166,0.488257,-0.8158773,1.5616101,2.2068386,-0.35220736,1.7364774,0.9932815,-1.5463836,0.7253135,2.1778057,-0.821493,1.7857487,-0.21059498,-1.6762196,-0.2784659,-1.0861952,1.3474889,-0.8060746,-0.6585684,-0.9628563,1.7059667,1.5357138,0.465917,1.9449637,0.5063893,0.05916728,1.5507193,-0.116987586,0.19129835,0.953019,1.7358174,1.4363911,-0.42518806,1.6427217,-1.4687023,-3.6074235,-3.3642783,-3.530248,-3.6074235,-3.3642783,-3.530248
-0.46295717,1.734901,0.04045026,0.52150285,-1.442661,0.13824211,-0.9649776,0.596786,0.69914687,-0.6714039,-0.6055505,-0.70522654,-0.4930923,-1.4933286,1.110836,-0.52416426,0.803927,-0.0053703487,0.2536934,-1.1568453,1.1122465,-0.41231936,-0.14983967,0.3230289,-0.98953736,-0.88161516,0.03506658,0.14780769,0.77387214,1.3502679,-0.37060797,-0.2065259,-1.1147805,-0.99698573,-0.8815557,0.2114599,-0.056326658,0.3262665,-1.351223,-0.40480894,-1.1780574,-0.073167734,-0.09651089,0.068076,0.049969506,-1.594166,0.27117428,-0.4376599,0.3435302,-0.5270039,-0.35678583,0.81822395,0.16312881,0.0135819465,-0.893968,0.87322503,0.24354711,0.37549043,-0.45489848,0.20093246,0.7557059,-0.025354646,0.20786598,0.478988,-0.20003861,0.048912935,-1.5155653,-0.16092914,-0.13925394,-0.14257713,-0.16092914,-0.13925394,-0.14257713
-1.0882443,-0.9525996,-0.23759218,0.4637258,-0.41238523,-0.63996184,0.40121564,0.48822734,-0.27873382,0.80898046,0.14407557,0.17524749,0.25453526,0.7090878,1.0623506,0.558201,-0.5276153,-1.3620425,0.64576113,-0.057891637,-0.30923316,1.1824478,-0.4996027,-0.9730841,-0.44574815,-0.22518387,0.36705667,-0.4583276,0.1558479,1.3672442,0.7963416,-0.94041246,0.10899508,-0.54792607,0.92387956,1.1830982,-0.27109098,0.9002027,0.21724671,-1.0611906,0.04910925,0.53014547,-0.6210035,0.7758707,-0.047496915,-0.9650638,0.0375577,-0.61693877,0.79048145,-0.21754378,-0.5769344,-0.06902617,0.9114615,0.6407375,0.10891134,1.1307845,0.6583265,0.14033526,0.7131098,0.30486482,0.7559978,0.71945906,1.0329101,0.84698355,-0.48773837,0.8197438,-0.85097253,-1.3910902,-1.3082184,-1.1292598,-1.3910902,-1.3082184,-1.1292598
-0.7472783,-1.0234026,0.38102764,0.8964812,-0.2730423,-0.3971331,0.2944198,0.29611248,-0.013391495,0.56937355,0.23580551,0.08022066,0.41626284,0.99799216,1.0638952,0.74616843,-0.6533773,-1.2892487,0.80909264,0.010758847,-0.1554711,0.897292,-0.57207537,-0.83960724,-0.27484608,-0.11114227,-0.016428016,-0.6302228,-0.22155184,0.9083548,0.5462028,-0.9742478,0.03939545,-0.29193875,1.301326,1.0988389,-0.2904837,1.0264351,0.47167403,-0.26599216,-0.023199946,0.89162177,-0.6044153,0.87537795,0.2487045,-0.8244889,0.43257162,-0.688753,0.68629897,-0.3331073,-0.41065812,-0.040278107,0.9295155,0.57461756,0.06142377,0.98382735,1.0818784,0.37095279,0.5553675,0.5270475,0.8246746,0.52029556,0.8905581,0.840039,-0.40994138,0.8594676,-0.6714483,-0.9428001,-0.91792804,-1.0787048,-0.9428001,-0.91792804,-1.0787048
0.20851502,-1.6491209,1.1861225,1.6053302,0.28184676,-0.02259295,0.16156694,0.045321792,0.40862828,0.50002825,0.3136444,0.25907844,1.1013145,1.849421,0.7371251,1.1099914,-1.2771077,-1.0837631,1.0077047,0.4224253,-0.33862096,0.4925282,-0.5836986,-0.819764,0.24942037,0.48316795,-0.6552155,-0.6373627,-1.007658,-0.0677737,0.2958253,-0.79781747,0.04907286,0.35661787,2.1518314,0.8155505,-0.27262327,0.8928147,0.6969494,1.3190798,0.0070816576,0.8535562,-0.6267564,0.69969815,1.1745199,0.06928602,1.6178883,-0.8062261,0.6630242,-0.34693092,-0.30572593,-0.17222428,0.73370564,0.432598,-0.098373674,1.0851929,2.069353,1.1326386,0.5387912,1.3561834,1.3591154,0.38583013,0.659978,0.7236077,-0.39875716,0.8489558,0.18141112,0.5641205,0.43650582,0.6069982,0.5641205,0.43650582,0.6069982
-0.12337298,1.2120657,0.88248074,1.1220661,-1.0948842,0.34799168,-0.8825286,0.30159414,0.90518916,-0.7800264,-0.3402392,-0.71472377,-0.17049801,-0.7358142,1.1321146,-0.07615554,0.43073452,-0.14485897,0.5578022,-0.8946215,1.1192967,-0.54361564,-0.3216156,0.30344865,-0.6746251,-0.641042,-0.44759557,-0.22262214,0.14837599,0.7245094,-0.5347039,-0.40074152,-1.0113342,-0.57717645,-0.055691987,0.14221957,-0.22036132,0.40975422,-0.6636051,0.11343284,-1.20842,0.27217567,-0.21412687,0.08631733,0.23257443,-1.6110864,0.47626078,-0.45431468,0.50051516,-0.4627157,-0.3092429,0.81964016,0.18278217,-0.0064386018,-0.96654457,0.85116744,0.298387,0.44594172,-0.4001013,0.3278162,0.7301105,-0.042970248,0.110873826,0.46897197,-0.12496857,0.2023437,-1.3242598,-0.08482865,-0.059476823,-0.08126421,-0.08482865,-0.059476823,-0.08126421
-1.4366393,1.4854887,-0.17831752,0.22399032,-1.5935662,-0.2679772,-0.45780247,0.5951304,0.19207284,-0.41235644,-0.29612693,-0.7710913,-0.8852517,-1.383836,1.5309346,-0.3266651,0.95833796,-0.6583064,0.38316256,-1.2011504,1.07844,0.26469773,-0.37288707,0.032944858,-1.2272149,-1.2595109,0.41461438,-0.32748514,1.0148578,1.9487145,-0.0002181232,-0.75963193,-0.7916775,-1.303277,-0.77805555,0.4270888,-0.11779743,0.40093577,-1.7195649,-0.9431434,-0.96934825,-0.017878167,-0.15305227,0.12840556,-0.22121178,-1.8419254,-0.07339168,-0.48496497,0.34249783,-0.43499014,-0.48484936,0.6657581,0.41202143,0.21913113,-0.8224636,1.0287513,0.13250478,0.16885602,-0.30691516,-0.0016403198,0.73651403,0.09715785,0.4942432,0.41808486,-0.30164486,0.14776449,-1.7367443,-0.47751492,-0.50165033,-0.41453704,-0.47751492,-0.50165033,-0.41453704
0.86090463,-0.19700567,-0.52693003,0.61469334,-0.24610788,0.04671563,-0.72726184,0.75278795,0.6293921,0.46826774,-0.75415206,0.45021328,0.9895527,0.0127386255,0.026736736,-0.19971521,-0.7156307,0.17093623,0.100373715,-0.06010121,-0.4085599,-0.12803943,0.1531553,-0.41625035,-0.09994441,0.5404737,-0.056936663,0.95375395,0.08115499,0.51119804,0.20104446,0.47960454,-0.6138846,-0.1460927,0.12991305,-0.0014051348,-0.28907895,0.038424224,-0.26743072,-0.10533531,-1.0947976,-1.4304937,-0.27210346,0.11921452,0.18268426,-0.333952,0.6066206,-0.20912763,0.27600446,0.14923185,-0.5347671,0.93211067,-0.079845265,-0.76442057,-0.658844,0.27848926,1.0892787,0.6477588,-0.37920195,0.82519114,1.1444359,-0.09700925,-0.071243934,0.44483584,-0.263242,-0.32662097,-0.47832435,0.57063586,0.5199458,0.30114844,0.57063586,0.5199458,0.30114844
