,missing_edges,extra_edges,correct_edges,orientation_errors,partial_orientations,correct_orientations,shd_strict,shd_partial,shd_edges_only,edge_precision,edge_recall,edge_f1,endpoint_precision,endpoint_recall,endpoint_f1,orientation_accuracy,interventional_agreement
1,1.0,1.0,4.0,0.0,3.0,1.0,5.0,2.0,2.0,0.8,0.8,0.8000000000000002,0.5,0.5,0.5,0.25,0.5
2,0.0,0.0,5.0,0.0,3.0,2.0,3.0,0.0,0.0,1.0,1.0,1.0,0.7,0.7,0.7,0.4,0.7
3,0.0,1.0,5.0,1.0,3.0,1.0,5.0,2.0,1.0,0.8333333333333334,1.0,0.9090909090909091,0.5,0.6,0.5454545454545454,0.2,0.5
4,0.0,0.0,5.0,0.0,3.0,2.0,3.0,0.0,0.0,1.0,1.0,1.0,0.7,0.7,0.7,0.4,0.7
5,0.0,1.0,5.0,2.0,2.0,1.0,5.0,3.0,1.0,0.8333333333333334,1.0,0.9090909090909091,0.5,0.6,0.5454545454545454,0.2,0.4
mean,0.2,0.6,4.8,0.6,2.8,1.4,4.2,1.4,0.8,0.8933333333333333,0.96,0.9236363636363636,0.58,0.62,0.5981818181818181,0.29,0.5599999999999999
std,0.44721359549995804,0.5477225575051662,0.44721359549995787,0.8944271909999159,0.4472135954999579,0.5477225575051661,1.0954451150103321,1.3416407864998738,0.8366600265340756,0.09831920802501748,0.08944271909999157,0.08272227757147141,0.1095445115010332,0.08366600265340754,0.09478117468347902,0.10246950765959599,0.13416407864998736
