epoch,train_loss,val_loss,train_mae,val_mae,train_r2,val_r2,lr,epoch_seconds,cumulative_updates,batches_per_epoch,effective_epochs,effective_updates
1,0.9973361492156982,0.8697685599327087,0.65795458984375,0.619353759765625,0.0008959445972863689,0.049292626652348015,0.001,17.894097875,16,16,40,640
2,0.9042417407035828,0.7607068419456482,0.6105714111328125,0.5636696370442709,0.0958561500928704,0.16858767443161482,0.001,0.052610416000007376,32,16,40,640
3,0.7592753171920776,0.5860382318496704,0.5373255208333333,0.46883658854166665,0.2399422519383716,0.3596182363061944,0.001,0.045436500000008095,48,16,40,640
4,0.5486509799957275,0.38603731989860535,0.42744388834635416,0.35881803385416666,0.44629899513888205,0.5782473685636875,0.001,0.048300707999999304,64,16,40,640
5,0.36985594034194946,0.26603028178215027,0.34968705240885417,0.32052357991536456,0.6284400227437099,0.7093272073458772,0.001,0.04960566700000868,80,16,40,640
6,0.27356430888175964,0.21116968989372253,0.3246676839192708,0.30020576985677083,0.7261449702909117,0.7692109663338805,0.001,0.055440666999999166,96,16,40,640
7,0.21843650937080383,0.18091347813606262,0.29267578125,0.27869266764322914,0.7796426354996042,0.8022516348281261,0.001,0.0470786250000117,112,16,40,640
8,0.190303772687912,0.1652335524559021,0.2758178507486979,0.2716650594075521,0.8086548467851721,0.8193387572659376,0.001,0.044968709000002605,128,16,40,640
9,0.17502498626708984,0.15664586424827576,0.26799820963541665,0.269641845703125,0.8250641111518243,0.8287173419249501,0.001,0.04380725000000041,144,16,40,640
10,0.1654895693063736,0.15114858746528625,0.26553843180338543,0.2677115275065104,0.834203192405176,0.8347046348102818,0.00085,0.04862541699999667,160,16,40,640
11,0.15994036197662354,0.14603543281555176,0.2615113118489583,0.26297125244140623,0.8408376561086606,0.8402950010309436,0.00085,0.050522916999995005,176,16,40,640
12,0.15323050320148468,0.14194457232952118,0.2571921590169271,0.2590484822591146,0.845990695379212,0.844765818791596,0.00085,0.04877975000000845,192,16,40,640
13,0.1501663625240326,0.13778851926326752,0.2530196329752604,0.2543567301432292,0.8505054908760228,0.8492990992426295,0.00085,0.045424332999999706,208,16,40,640
14,0.1454664170742035,0.1340847611427307,0.24911279296875,0.25068831380208334,0.8547277562893761,0.8533423049570013,0.00085,0.04783904199999256,224,16,40,640
15,0.1414918601512909,0.1311330646276474,0.24549127197265624,0.2477498982747396,0.8583771776182492,0.8565559802934064,0.00085,0.0435680000000076,240,16,40,640
