epoch,train_loss,val_loss,lr,batches_per_epoch,effective_epochs,effective_updates
1,0.9973361492156982,0.8697685599327087,0.001,16,40,640
2,0.9042417407035828,0.7607068419456482,0.001,16,40,640
3,0.7592753171920776,0.5860382318496704,0.001,16,40,640
4,0.5486509799957275,0.38603731989860535,0.001,16,40,640
5,0.36985594034194946,0.26603028178215027,0.001,16,40,640
6,0.27356430888175964,0.21116968989372253,0.001,16,40,640
7,0.21843650937080383,0.18091347813606262,0.001,16,40,640
8,0.190303772687912,0.1652335524559021,0.001,16,40,640
9,0.17502498626708984,0.15664586424827576,0.001,16,40,640
10,0.1654895693063736,0.15114858746528625,0.00085,16,40,640
11,0.15994036197662354,0.14603543281555176,0.00085,16,40,640
12,0.15323050320148468,0.14194457232952118,0.00085,16,40,640
13,0.1501663625240326,0.13778851926326752,0.00085,16,40,640
14,0.1454664170742035,0.1340847611427307,0.00085,16,40,640
15,0.1414918601512909,0.1311330646276474,0.00085,16,40,640
16,0.13858050107955933,0.1279820054769516,0.00085,16,40,640
17,0.13390344381332397,0.12473845481872559,0.00085,16,40,640
18,0.13141965866088867,0.12155614793300629,0.00085,16,40,640
19,0.12913548946380615,0.118630550801754,0.00085,16,40,640
20,0.12515516579151154,0.1166679859161377,0.0007224999999999999,16,40,640
21,0.12484759092330933,0.11414867639541626,0.0007224999999999999,16,40,640
22,0.1213931292295456,0.11203344166278839,0.0007224999999999999,16,40,640
23,0.11915893852710724,0.10994043946266174,0.0007224999999999999,16,40,640
24,0.11675413697957993,0.10803598165512085,0.0007224999999999999,16,40,640
25,0.11680180579423904,0.10639423131942749,0.0007224999999999999,16,40,640
26,0.11354080587625504,0.10484951734542847,0.0007224999999999999,16,40,640
27,0.11217313259840012,0.10304567217826843,0.0007224999999999999,16,40,640
28,0.10929951816797256,0.10190434753894806,0.0007224999999999999,16,40,640
29,0.10831289738416672,0.10019391030073166,0.0007224999999999999,16,40,640
30,0.1066322773694992,0.09893792867660522,0.000614125,16,40,640
31,0.10584449023008347,0.09775002300739288,0.000614125,16,40,640
32,0.10384733229875565,0.09663482755422592,0.000614125,16,40,640
33,0.10316932946443558,0.09556909650564194,0.000614125,16,40,640
34,0.10175202786922455,0.0944378525018692,0.000614125,16,40,640
35,0.10105600208044052,0.09341047704219818,0.000614125,16,40,640
36,0.09931395947933197,0.09258197993040085,0.000614125,16,40,640
37,0.09880098700523376,0.09174221754074097,0.000614125,16,40,640
38,0.09801182895898819,0.09082148969173431,0.000614125,16,40,640
39,0.09635734558105469,0.08982814103364944,0.000614125,16,40,640
40,0.09621556103229523,0.08907210826873779,0.00052200625,16,40,640
