input_0,input_1,input_2,output_0,output_1,output_2
0.044664124922050796,3.1088223335544396,1.005515383966587,0.013319481004405206,0.01678094705554468,0.015326893662478941
-0.7828570856242837,9.256203446464124,1.3714235300514548,-0.08498744450926644,-0.08774625261273555,-0.11789164811735135
0.0007625321296089917,2.0637992145604875,1.76099059926714,0.0009001281571884411,0.00023773306973200355,0.004826918353086905
1.2003777296228664,7.45296666866188,1.402500911703588,0.1714453106223945,0.17055701753688546,0.23977147779849617
0.013474600195299913,8.863846732759058,1.7266914431937415,0.004195752698916229,0.003524037918668106,0.003331398009607508
-1.0201175658867634,7.107750043075432,1.0994623495081999,-0.14372369403427093,-0.13516420998198014,-0.15490089668313095
-1.098756907569204,4.750999592746059,1.7608961089010848,-0.23697756077176396,-0.23615180431073657,-0.41460615027967
-0.10357733040421424,2.9861170368655765,0.8153703107902817,-0.03244891586168082,-0.029028635696462978,-0.023876593513093458
-0.6214344807524718,4.847738534030329,1.4734376556443844,-0.12347005531752192,-0.12340168698763829,-0.17627388708887579
-0.4445461386162869,1.340120496143724,1.347419603178156,-0.3381823629315843,-0.33781792506915426,-0.451325481160189
-0.43160578683219175,4.643308679850319,1.0335656826539206,-0.09521575898680801,-0.0926278146466404,-0.09876389163700124
1.207961071970567,7.741178419200059,1.5777434429278006,0.16628599921482795,0.16035411222231583,0.2525794466302259
0.2612405533377735,3.1156724124034,1.5986117521110044,0.08550814132493405,0.08468216396156841,0.1389962073162919
-0.5987023321438208,2.933449321950611,1.3696652062510706,-0.19807570101441757,-0.19980084369113033,-0.26758440797070765
-0.813800236626693,9.609298491391892,1.489663066879229,-0.0838736243856311,-0.08553843121765568,-0.12627376956402112
-0.3005295664960375,6.052656819607022,1.0186062304376038,-0.05285298828327361,-0.05042886799792973,-0.05542994301189201
2.060187820854263,8.947425060102844,1.2547763311147169,0.23917116890800982,0.2475238758585238,0.3230984740975634
-0.2790344723265035,1.9010048095835943,0.6241954305872084,-0.14795359639391342,-0.14642545114213162,-0.10001504225501938
-2.4100367973588743,9.586494397842422,1.4011431068227036,-0.22294571833349608,-0.18971831540058254,-0.31221926809380324
-0.35397435984078135,5.74755794022729,0.5884377027186917,-0.05990221012732517,-0.05136529610795335,-0.030900037549052274
