,missing_edges,extra_edges,correct_edges,orientation_errors,partial_orientations,correct_orientations,shd_strict,shd_partial,shd_edges_only,edge_precision,edge_recall,edge_f1,endpoint_precision,endpoint_recall,endpoint_f1,orientation_accuracy,interventional_agreement
1,1.0,0.0,8.0,1.0,2.0,5.0,4.0,2.0,1.0,1.0,0.8888888888888888,0.9411764705882353,0.8125,0.7222222222222222,0.7647058823529411,0.5,0.75
2,1.0,1.0,7.0,1.0,1.0,5.0,4.0,3.0,2.0,0.875,0.875,0.875,0.75,0.75,0.75,1.0,1.0
3,2.0,4.0,7.0,3.0,1.0,3.0,10.0,9.0,6.0,0.6363636363636364,0.7777777777777778,0.7000000000000001,0.45454545454545453,0.5555555555555556,0.5,0.5,0.3333333333333333
4,2.0,2.0,7.0,2.0,2.0,3.0,8.0,6.0,4.0,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5,0.5
5,1.0,0.0,10.0,3.0,0.0,7.0,4.0,4.0,1.0,1.0,0.9090909090909091,0.9523809523809523,0.85,0.7727272727272727,0.8095238095238095,0.5,0.5
mean,1.4,1.4,7.8,2.0,1.2,4.6,6.0,4.8,2.8,0.8578282828282827,0.8457070707070706,0.849267040149393,0.6845202020202021,0.6712121212121211,0.6759570494864612,0.6,0.6166666666666667
std,0.5477225575051661,1.6733200530681511,1.3038404810405297,1.0,0.8366600265340756,1.6733200530681511,2.8284271247461903,2.7748873851023217,2.16794833886788,0.15506058105647508,0.0631843211803056,0.10855110712397315,0.17144260022503516,0.10708380899445222,0.1384342770483183,0.22360679774997902,0.2608745973749755
