fold,target_mode,status,reason,num_pairs_total,num_pairs_valid,mean_abs_delta,median_abs_delta,corr_aligned_vs_sem,same_sign_rate,same_sign_rate_strong_effect,num_pairs_strong_effect,same_sign_rate_sem_effect_present,num_pairs_sem_effect_present
1,observable_state,ok,,30,30,0.053554801105861,0.041678933076026645,0.9972978916312887,0.36666666666666664,0.6111111111111112,18,0.7857142857142857,14
2,observable_state,ok,,30,30,0.03577220256291945,0.029103739394571965,0.9991151077278919,0.36666666666666664,0.7857142857142857,14,1.0,11
3,observable_state,ok,,30,30,0.04029551942996612,0.03829863145731776,0.9988323326312856,0.36666666666666664,0.7333333333333333,15,1.0,11
4,observable_state,ok,,30,30,0.04891425564876885,0.03556900222556175,0.998175638413699,0.36666666666666664,0.6875,16,1.0,11
5,observable_state,ok,,30,30,0.036262630698049955,0.03246232875112961,0.9990878471124316,0.36666666666666664,0.7333333333333333,15,1.0,11
