,missing_edges,extra_edges,correct_edges,orientation_errors,partial_orientations,correct_orientations,shd_strict,shd_partial,shd_edges_only,edge_precision,edge_recall,edge_f1,endpoint_precision,endpoint_recall,endpoint_f1,orientation_accuracy,interventional_agreement
1,2.0,1.0,7.0,1.0,3.0,3.0,7.0,4.0,3.0,0.875,0.7777777777777778,0.823529411764706,0.625,0.5555555555555556,0.5882352941176471,1.0,0.5
2,4.0,2.0,6.0,2.0,1.0,3.0,9.0,8.0,6.0,0.75,0.6,0.6666666666666665,0.5625,0.45,0.5,1.0,1.0
3,3.0,2.0,7.0,2.0,3.0,2.0,10.0,7.0,5.0,0.7777777777777778,0.7,0.7368421052631577,0.5,0.45,0.4736842105263158,0.0,0.25
4,3.0,5.0,6.0,1.0,4.0,1.0,13.0,9.0,8.0,0.5454545454545454,0.6666666666666666,0.6,0.3181818181818182,0.3888888888888889,0.35000000000000003,0.0,0.0
5,2.0,2.0,7.0,2.0,2.0,3.0,8.0,6.0,4.0,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.5555555555555556,0.5555555555555556,0.5555555555555556,1.0,1.0
mean,2.8,2.4,6.6,1.6,2.6,2.4,9.4,6.8,5.2,0.7452020202020202,0.7044444444444443,0.7209631922944616,0.5122474747474748,0.48,0.4934950120399037,0.6,0.55
std,0.8366600265340756,1.51657508881031,0.5477225575051662,0.5477225575051661,1.140175425099138,0.8944271909999159,2.3021728866442674,1.9235384061671346,1.9235384061671346,0.12133831814501214,0.07601169500660922,0.08885391516759898,0.11718096880925855,0.07334595850917507,0.09199569733815323,0.5477225575051662,0.4472135954999579
