,missing_edges,extra_edges,correct_edges,orientation_errors,partial_orientations,correct_orientations,shd_strict,shd_partial,shd_edges_only,edge_precision,edge_recall,edge_f1,endpoint_precision,endpoint_recall,endpoint_f1,orientation_accuracy,interventional_agreement
1,1.0,2.0,7.0,6.0,0.0,1.0,9.0,9.0,3.0,0.7777777777777778,0.875,0.823529411764706,0.4444444444444444,0.5,0.47058823529411764,0.14285714285714285,0.125
2,1.0,3.0,7.0,6.0,0.0,1.0,10.0,10.0,4.0,0.7,0.875,0.7777777777777777,0.4,0.5,0.4444444444444445,0.14285714285714285,0.125
3,1.0,3.0,7.0,6.0,0.0,1.0,10.0,10.0,4.0,0.7,0.875,0.7777777777777777,0.4,0.5,0.4444444444444445,0.14285714285714285,0.125
4,1.0,2.0,7.0,4.0,2.0,1.0,9.0,7.0,3.0,0.7777777777777778,0.875,0.823529411764706,0.4444444444444444,0.5,0.47058823529411764,0.14285714285714285,0.25
5,1.0,2.0,7.0,6.0,0.0,1.0,9.0,9.0,3.0,0.7777777777777778,0.875,0.823529411764706,0.4444444444444444,0.5,0.47058823529411764,0.14285714285714285,0.125
mean,1.0,2.4,7.0,5.6,0.4,1.0,9.4,9.0,3.4,0.7466666666666667,0.875,0.8052287581699347,0.42666666666666664,0.5,0.4601307189542484,0.14285714285714285,0.15
std,0.0,0.5477225575051661,0.0,0.8944271909999159,0.894427190999916,0.0,0.5477225575051662,1.224744871391589,0.5477225575051661,0.04260064336151295,0.0,0.025059201977360637,0.024343224778007357,0.0,0.014319543987063145,0.0,0.05590169943749474
